"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/15/2011","27","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6",".",".","27","17"
"02/16/2011","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7",".",".","42","46"
"02/17/2011","84","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","19",".",".","84","78"
"02/18/2011","74","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","18",".",".","74","57"
"02/19/2011","23","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8",".",".","23","7"
"02/20/2011","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5",".","13","25","12"
"02/21/2011","27","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5",".",".","27","24"
"02/22/2011","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7",".",".","35","16"
"02/23/2011","58","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","10",".",".","43","58"
"02/24/2011","71","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","13",".",".","71","69"
"02/25/2011","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6",".",".","40","37"
"02/26/2011","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5",".",".","35","28"
"02/27/2011","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5",".",".","51","25"
"02/28/2011","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9",".",".","53","47"
"03/01/2011","41","Ozone","UXBRIDGE","25-027-0024","AQS","6","41",".","35","39"
"03/02/2011","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","39",".","43","."
"03/03/2011","38","Ozone","UXBRIDGE","25-027-0024","AQS","7","38",".","23","25"
"03/04/2011","60","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","9","39","32","56","60"
"03/05/2011","44","Ozone","UXBRIDGE","25-027-0024","AQS","5","44",".","27","42"
"03/06/2011","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","23","41"
"03/07/2011","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","18","19"
"03/08/2011","40","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38",".","25","40"
"03/09/2011","38","Ozone","UXBRIDGE","25-027-0024","AQS","5","38",".","33","38"
"03/10/2011","47","PM2.5","Worcester ywca","25-027-0016","AQS","3","33","28","47","27"
"03/11/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","44",".","23","42"
"03/12/2011","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","38","38"
"03/13/2011","52","PM2.5","Worcester ywca","25-027-0016","AQS","7","37",".","52","37"
"03/14/2011","40","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31",".","34","40"
"03/15/2011","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","35",".","59","37"
"03/16/2011","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","28","12","41","38"
"03/17/2011","52","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","49",".","37","52"
"03/18/2011","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","47",".","38","25"
"03/19/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","30","31"
"03/20/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","23","31"
"03/21/2011","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".","30","32"
"03/22/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41","15","34","22"
"03/23/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","23","28"
"03/24/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","26","22"
"03/25/2011","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","21","14"
"03/26/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","17","10"
"03/27/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","15","8"
"03/28/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44","8","13","10"
"03/29/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","15","23"
"03/30/2011","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","48",".","22","37"
"03/31/2011","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","25","38"
"04/01/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","9","19"
"04/02/2011","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","24","13"
"04/03/2011","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48","10","24","45"
"04/04/2011","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","41",".","56","48"
"04/05/2011","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","42",".","45","33"
"04/06/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","19","16"
"04/07/2011","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","49",".","40","41"
"04/08/2011","50","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","8","48",".","36","50"
"04/09/2011","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","58","18","47","38"
"04/10/2011","64","Ozone","UXBRIDGE","25-027-0024","AQS","5","64",".","38","25"
"04/11/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","41",".","52","16"
"04/12/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","29","31"
"04/13/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","24","27"
"04/14/2011","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","46",".","23","19"
"04/15/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41","10","22","22"
"04/16/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","25","22"
"04/17/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","13","16"
"04/18/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","23","21"
"04/19/2011","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","36",".","38","27"
"04/20/2011","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","33",".","54","28"
"04/21/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","44","9","26","27"
"04/22/2011","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","24","25"
"04/23/2011","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","20","20"
"04/24/2011","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","45",".","49","18"
"04/25/2011","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","50","30"
"04/26/2011","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","58","30"
"04/27/2011","34","PM2.5","Worcester ywca","25-027-0016","AQS","5","28","17","34","24"
"04/28/2011","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","13","13"
"04/29/2011","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","58",".","30","38"
"04/30/2011","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","35",".","19","17"
"05/01/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","20","15"
"05/02/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","27","32"
"05/03/2011","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","46",".","40","31"
"05/04/2011","32","Ozone","UXBRIDGE","25-027-0024","AQS","6","32",".","28","22"
"05/05/2011","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","33",".","9","20"
"05/06/2011","54","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","54",".","32","32"
"05/07/2011","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","58",".","54","29"
"05/08/2011","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","48",".","45","25"
"05/09/2011","37","Ozone","UXBRIDGE","25-027-0024","AQS","5","37",".","20","21"
"05/10/2011","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".",".","21"
"05/11/2011","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","35",".",".","18"
"05/12/2011","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","40",".","16","29"
"05/13/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","42",".","34","35"
"05/14/2011","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","37",".","31","21"
"05/15/2011","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","27",".","18","16"
"05/16/2011","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","23",".","10","18"
"05/17/2011","20","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","20",".","6","16"
"05/18/2011","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","19",".","14","19"
"05/19/2011","23","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","19",".","23","20"
"05/20/2011","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","31",".","29","26"
"05/21/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","45","11","40","17"
"05/22/2011","23","Ozone","UXBRIDGE","25-027-0024","AQS","5","23",".","20","13"
"05/23/2011","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","33",".","16","20"
"05/24/2011","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","41",".","47","22"
"05/25/2011","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","47",".","32","21"
"05/26/2011","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","51",".","56","22"
"05/27/2011","67","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","58","29","67","."
"05/28/2011","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","48","11"
"05/29/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","40","12"
"05/30/2011","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","40",".","55","25"
"05/31/2011","87","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","87",".","40","25"
"06/01/2011","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","51",".","63","20"
"06/02/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39","19","33","25"
"06/03/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","25","22"
"06/04/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","41",".","30","26"
"06/05/2011","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","30","22"
"06/06/2011","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","43",".","43","20"
"06/07/2011","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","61",".","57","35"
"06/08/2011","93","Ozone","UXBRIDGE","25-027-0024","AQS","6","93","27","64","31"
"06/09/2011","58","Ozone","UXBRIDGE","25-027-0024","AQS","7","58",".","56","30"
"06/10/2011","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","48","16"
"06/11/2011","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","25",".","31","15"
"06/12/2011","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".","15","11"
"06/13/2011","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","31",".","30","20"
"06/14/2011","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","27","7","21","20"
"06/15/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","41",".","39","24"
"06/16/2011","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","48",".","57","20"
"06/17/2011","50","Ozone","UXBRIDGE","25-027-0024","AQS","6","50",".","42","26"
"06/18/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","46",".","52","14"
"06/19/2011","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","30",".","33","23"
"06/20/2011","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","40","11","36","26"
"06/21/2011","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","74",".","54","30"
"06/22/2011","69","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","40",".","69","35"
"06/23/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39",".","24","24"
"06/24/2011","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","25",".","15","19"
"06/25/2011","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","30",".","27","19"
"06/26/2011","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31","11","42","16"
"06/27/2011","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38",".","26","16"
"06/28/2011","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","54",".","56","34"
"06/29/2011","48","Ozone","UXBRIDGE","25-027-0024","AQS","6","48",".","46","18"
"06/30/2011","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","32","9"
"07/01/2011","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","34",".","46","29"
"07/02/2011","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","10","40","15","36","21"
"07/03/2011","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","48",".","59","13"
"07/04/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37",".","52","17"
"07/05/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","40",".","52","27"
"07/06/2011","119","Ozone","UXBRIDGE","25-027-0024","AQS","6","119",".","54","33"
"07/07/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","42",".","40","23"
"07/08/2011","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","45","19","58","30"
"07/09/2011","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","36",".","38","16"
"07/10/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","31","18"
"07/11/2011","126","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","126",".","66","22"
"07/12/2011","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","51",".","62","14"
"07/13/2011","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","33",".","37","11"
"07/14/2011","31","Ozone","UXBRIDGE","25-027-0024","AQS","5","31","10","27","14"
"07/15/2011","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","43",".","34","25"
"07/16/2011","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","74",".","42","30"
"07/17/2011","90","Ozone","UXBRIDGE","25-027-0024","AQS","5","90",".","53","11"
"07/18/2011","60","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","50",".","60","27"
"07/19/2011","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37",".","56","29"
"07/20/2011","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","74","34","71","27"
"07/21/2011","159","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","159",".","97","17"
"07/22/2011","87","Ozone","UXBRIDGE","25-027-0024","AQS","6","87",".","70","25"
"07/23/2011","67","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","67",".","51","25"
"07/24/2011","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","56","16"
"07/25/2011","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","19",".","34","21"
"07/26/2011","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38","16","43","20"
"07/27/2011","27","Ozone","UXBRIDGE","25-027-0024","AQS","6","27",".","24","18"
"07/28/2011","44","Ozone","UXBRIDGE","25-027-0024","AQS","6","44",".","34","20"
"07/29/2011","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","41",".","53","23"
"07/30/2011","39","Ozone","UXBRIDGE","25-027-0024","AQS","5","39",".","32","22"
"07/31/2011","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38",".","33","20"
"08/01/2011","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","48","18","48","22"
"08/02/2011","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","53","27"
"08/03/2011","43","Ozone","UXBRIDGE","25-027-0024","AQS","5","43",".","35","20"
"08/04/2011","50","Ozone","UXBRIDGE","25-027-0024","AQS","6","50",".","40","25"
"08/05/2011","43","Ozone","UXBRIDGE","25-027-0024","AQS","6","43",".","26","24"
"08/06/2011","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","47",".","43","12"
"08/07/2011","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","31","5","22","16"
"08/08/2011","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","35",".","42","."
"08/09/2011","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38",".","32","22"
"08/10/2011","40","Ozone","UXBRIDGE","25-027-0024","AQS","6","40",".","26","."
"08/11/2011","35","Ozone","UXBRIDGE","25-027-0024","AQS","6","35",".","17","15"
"08/12/2011","30","Ozone","UXBRIDGE","25-027-0024","AQS","6","30",".","23","20"
"08/13/2011","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","42","15","35","25"
"08/14/2011","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","32","17"
"08/15/2011","31","Ozone","UXBRIDGE","25-027-0024","AQS","6","31",".","14","26"
"08/16/2011","30","Ozone","UXBRIDGE","25-027-0024","AQS","5","30",".","13","23"
"08/17/2011","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","33",".","36","27"
"08/18/2011","71","Ozone","UXBRIDGE","25-027-0024","AQS","6","71",".",".","26"
"08/19/2011","61","Ozone","UXBRIDGE","25-027-0024","AQS","6","61","20","52","17"
"08/20/2011","48","Ozone","UXBRIDGE","25-027-0024","AQS","5","48",".","46","15"
"08/21/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","50",".","52","9"
"08/22/2011","26","Ozone","UXBRIDGE","25-027-0024","AQS","5","26",".","22","11"
"08/23/2011","28","Ozone","UXBRIDGE","25-027-0024","AQS","5","28",".","19","23"
"08/24/2011","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","48",".","28","20"
"08/25/2011","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","41","19","43","27"
"08/26/2011","39","Ozone","UXBRIDGE","25-027-0024","AQS","7","39",".","28","28"
"08/27/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39",".","33","27"
"08/28/2011","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","27",".","13","8"
"08/29/2011","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","21",".","9","21"
"08/30/2011","30","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","28",".","27","30"
"08/31/2011","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","45","19","50","28"
"09/01/2011","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","48","23"
"09/02/2011","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40",".","37","21"
"09/03/2011","64","Ozone","UXBRIDGE","25-027-0024","AQS","6","64",".","60","14"
"09/04/2011","72","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","49",".","72","12"
"09/05/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","33","10"
"09/06/2011","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45","11","26","25"
"09/07/2011","33","Ozone","UXBRIDGE","25-027-0024","AQS","5","33",".","4","26"
"09/08/2011","16","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","15",".","10","16"
"09/09/2011","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","28",".","34","27"
"09/10/2011","32","Ozone","UXBRIDGE","25-027-0024","AQS","7","32",".","27","25"
"09/11/2011","27","Ozone","UXBRIDGE","25-027-0024","AQS","5","27",".","22","18"
"09/12/2011","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","40","18","52","29"
"09/13/2011","77","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","77",".","64","25"
"09/14/2011","69","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","64",".","69","27"
"09/15/2011","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","36",".","57","21"
"09/16/2011","22","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","22",".","13","14"
"09/17/2011","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","30",".","20","21"
"09/18/2011","27","PM2.5","Worcester ywca","25-027-0016","AQS","7","27","9","27","20"
"09/19/2011","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","28",".","25","."
"09/20/2011","25","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","8","22",".","22","25"
"09/21/2011","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","8","39",".","34","."
"09/22/2011","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","23",".","25","23"
"09/23/2011","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","22",".","31","22"
"09/24/2011","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","8","21",".","19","19"
"09/25/2011","22","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","22",".","22","16"
"09/26/2011","38","Ozone","UXBRIDGE","25-027-0024","AQS","10","38",".","37","32"
"09/27/2011","55","PM2.5","Worcester ywca","25-027-0016","AQS","10","45",".","55","25"
"09/28/2011","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","34",".","43","22"
"09/29/2011","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","8","37",".","15","21"
"09/30/2011","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","46","19","48","24"
