"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/22/2018","73","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","31",".","73","33"
"01/23/2018","34","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","10","27",".","31","34"
"01/24/2018","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","33",".","12","19"
"01/25/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","20","14"
"01/26/2018","40","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7","35",".","33","40"
"01/27/2018","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","39",".","39","25"
"01/28/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","32",".","44","34"
"01/29/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","32",".","27","19"
"01/30/2018","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34",".","19","17"
"01/31/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","32","19"
"02/01/2018","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","30","28","47","25"
"02/02/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","29","19"
"02/03/2018","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","33",".","43","22"
"02/04/2018","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","43","33"
"02/05/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","22","29"
"02/06/2018","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","32",".","47","37"
"02/07/2018","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","31","18","59","37"
"02/08/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38",".","35","18"
"02/09/2018","71","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38",".","71","33"
"02/10/2018","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37",".","51","31"
"02/11/2018","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","28",".","24","28"
"02/12/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39",".","28","25"
"02/13/2018","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","35","18","36","33"
"02/14/2018","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","35",".","48","38"
"02/15/2018","61","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","16",".","61","28"
"02/16/2018","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","36",".","45","31"
"02/17/2018","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","29","27"
"02/18/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","30","33"
"02/19/2018","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","41","18","54","38"
"02/20/2018","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","32",".","32","21"
"02/21/2018","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","32",".","51","18"
"02/22/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","22","17"
"02/23/2018","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","38","21"
"02/24/2018","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","16","11"
"02/25/2018","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","5","24","9"
"02/26/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","25","26"
"02/27/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","29","38"
"02/28/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","5","42",".","37","25"
"03/01/2018","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","51","39"
"03/02/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","18","8"
"03/03/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40","5","18","8"
"03/04/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","15","13"
"03/05/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","17","14"
"03/06/2018","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","26","25"
"03/07/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","28","22"
"03/08/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","17","15"
"03/09/2018","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36","0","26","18"
"03/10/2018","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","19","8"
"03/11/2018","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","17","14"
"03/12/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40",".","22","18"
"03/13/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","14","13"
"03/14/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","15","11"
"03/15/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","0","23","."
"03/16/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","25","18"
"03/17/2018","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","46",".","25","13"
"03/18/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","23","42"
"03/19/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","23","15"
"03/20/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","27","27"
"03/21/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39","0","25","19"
"03/22/2018","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","13","14"
"03/23/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","26","18"
"03/24/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","27","16"
"03/25/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","30","32"
"03/26/2018","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","43",".","33","40"
"03/27/2018","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","43","19","40","39"
"03/28/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","40",".","34","36"
"03/29/2018","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","35",".","52","37"
"03/30/2018","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","32","22"
"03/31/2018","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","20","11"
"04/01/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","45",".","22","8"
"04/02/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42","14","29","26"
"04/03/2018","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","41",".","48","38"
"04/04/2018","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","43",".","20","27"
"04/05/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","27","7"
"04/06/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","44",".","42","33"
"04/07/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","23","9"
"04/08/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","40","6","16","8"
"04/09/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","23","29"
"04/10/2018","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","54","33"
"04/11/2018","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","48",".","51","."
"04/12/2018","60","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","50",".","60","."
"04/13/2018","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","45",".","59","."
"04/14/2018","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","43","16","43","."
"04/15/2018","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","21","."
"04/16/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","6","40",".","18","."
"04/17/2018","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","35",".","12","."
"04/18/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","16","."
"04/19/2018","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","23","."
"04/20/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37","10","11","."
"04/21/2018","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","21","."
"04/22/2018","49","Ozone","UXBRIDGE","25-027-0024","AQS","5","49",".","25","."
"04/23/2018","64","Ozone","UXBRIDGE","25-027-0024","AQS","6","64",".","34","."
"04/24/2018","71","Ozone","UXBRIDGE","25-027-0024","AQS","3","71",".","32","."
"04/25/2018","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","21","."
"04/26/2018","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","7","14","28"
"04/27/2018","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41",".","29","31"
"04/28/2018","77","Ozone","UXBRIDGE","25-027-0024","AQS","3","77",".","29","19"
"04/29/2018","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","19","14"
"04/30/2018","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","11","11"
"05/01/2018","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","51",".","24","32"
"05/02/2018","129","Ozone","UXBRIDGE","25-027-0024","AQS","5","129","30","44","."
"05/03/2018","77","Ozone","UXBRIDGE","25-027-0024","AQS","5","77",".","52","."
"05/04/2018","61","Ozone","UXBRIDGE","25-027-0024","AQS","3","61",".","35","15"
"05/05/2018","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","25","20"
"05/06/2018","51","Ozone","UXBRIDGE","25-027-0024","AQS","3","51",".","31","21"
"05/07/2018","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41",".","35","31"
"05/08/2018","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","48","17","35","30"
"05/09/2018","64","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","64",".","33","35"
"05/10/2018","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","49",".","32","17"
"05/11/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","23","."
"05/12/2018","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","27","11"
"05/13/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","24","14"
"05/14/2018","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","43","8","18","19"
"05/15/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","42","16"
"05/16/2018","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33",".","42","19"
"05/17/2018","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","40",".","41","."
"05/18/2018","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","33","18"
"05/19/2018","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29",".","32","14"
"05/20/2018","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","28","7","12","."
"05/21/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","20","."
"05/22/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39",".","35","."
"05/23/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","24","."
"05/24/2018","48","Ozone","UXBRIDGE","25-027-0024","AQS","3","48",".","27","."
"05/25/2018","112","Ozone","UXBRIDGE","25-027-0024","AQS","3","112",".","55","."
"05/26/2018","87","Ozone","UXBRIDGE","25-027-0024","AQS","5","87","23","47","13"
"05/27/2018","36","Ozone","UXBRIDGE","25-027-0024","AQS","3","36",".","33","6"
"05/28/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","3","23",".","22","13"
"05/29/2018","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","41","18"
"05/30/2018","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","51",".","40","24"
"05/31/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39",".","30","33"
"06/01/2018","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","24","11","25","12"
"06/02/2018","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","18","15"
"06/03/2018","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","35",".","21","7"
"06/04/2018","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","13","14"
"06/05/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","7","11"
"06/06/2018","27","Ozone","UXBRIDGE","25-027-0024","AQS","3","27",".","18","13"
"06/07/2018","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38","9","23","15"
"06/08/2018","48","Ozone","UXBRIDGE","25-027-0024","AQS","5","48",".","34","29"
"06/09/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".","28","22"
"06/10/2018","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","20","14"
"06/11/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","24","13"
"06/12/2018","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","58",".","35","20"
"06/13/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37","13","23","14"
"06/14/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","19","8"
"06/15/2018","25","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","3","23",".","12","25"
"06/16/2018","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","32",".","42","31"
"06/17/2018","54","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","54",".",".","26"
"06/18/2018","115","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","115",".",".","16"
"06/19/2018","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","20","11"
"06/20/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","38","26"
"06/21/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","42",".","44","29"
"06/22/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","25","20"
"06/23/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","15","12"
"06/24/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","13","15"
"06/25/2018","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34","7","15","21"
"06/26/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","22","25"
"06/27/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","16","20"
"06/28/2018","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".","19","30"
"06/29/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","25","19"
"06/30/2018","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","58",".","56","24"
"07/01/2018","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","59","15"
"07/02/2018","67","Ozone","UXBRIDGE","25-027-0024","AQS","3","67",".","65","19"
"07/03/2018","61","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","45",".","61","."
"07/04/2018","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","54",".","57","."
"07/05/2018","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","59","."
"07/06/2018","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","27","."
"07/07/2018","32","Ozone","UXBRIDGE","25-027-0024","AQS","2","32",".","29","."
"07/08/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35",".","28","."
"07/09/2018","64","Ozone","UXBRIDGE","25-027-0024","AQS","3","64",".","37","."
"07/10/2018","101","Ozone","UXBRIDGE","25-027-0024","AQS","3","101",".","41","."
"07/11/2018","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","40","."
"07/12/2018","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","31","."
"07/13/2018","48","Ozone","UXBRIDGE","25-027-0024","AQS","3","48",".","45","."
"07/14/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","37","."
"07/15/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","32","."
"07/16/2018","74","Ozone","UXBRIDGE","25-027-0024","AQS","3","74",".","54","."
"07/17/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","30","."
"07/18/2018","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","12","."
"07/19/2018","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","17","."
"07/20/2018","61","Ozone","UXBRIDGE","25-027-0024","AQS","3","61",".","29","."
"07/21/2018","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","28","."
"07/22/2018","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","38",".","16","."
"07/23/2018","26","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","16",".","26","."
"07/24/2018","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","22",".","30","."
"07/25/2018","26","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","24",".","26","."
"07/26/2018","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","11","."
"07/27/2018","58","Ozone","UXBRIDGE","25-027-0024","AQS","3","58",".","43","."
"07/28/2018","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","43",".","45","."
"07/29/2018","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","26","."
"07/30/2018","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29",".","37","."
"07/31/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","40",".","44","."
"08/01/2018","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","29","."
"08/02/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","21","."
"08/03/2018","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","30",".","30","."
"08/04/2018","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","21",".","8","."
"08/05/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","31","."
"08/06/2018","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","45",".","52","."
"08/07/2018","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","74",".","60","."
"08/08/2018","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","27","."
"08/09/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","28","."
"08/10/2018","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","47","."
"08/11/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","24",".","44","."
"08/12/2018","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3",".",".","38","."
"08/13/2018","25","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","22",".","25","."
"08/14/2018","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34",".","5","."
"08/15/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","27","."
"08/16/2018","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","39",".","55","."
"08/17/2018","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","49",".","52","."
"08/18/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","25","."
"08/19/2018","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28",".","5","."
"08/20/2018","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","15","."
"08/21/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","21","."
"08/22/2018","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","0","."
"08/23/2018","25","Ozone","UXBRIDGE","25-027-0024","AQS","3","25",".","7","."
"08/24/2018","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","41","."
"08/25/2018","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","41","."
"08/26/2018","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","26","."
"08/27/2018","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","42",".","44","."
"08/28/2018","100","Ozone","UXBRIDGE","25-027-0024","AQS","5","100",".","53","."
"08/29/2018","93","Ozone","UXBRIDGE","25-027-0024","AQS","5","93",".","42","."
"08/30/2018","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34",".","25","."
"08/31/2018","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","14","."
"09/01/2018","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","20","."
"09/02/2018","33","Ozone","UXBRIDGE","25-027-0024","AQS","5","33",".","18","."
"09/03/2018","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","14","."
"09/04/2018","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","11","."
"09/05/2018","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","15","."
"09/06/2018","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","3","."
"09/07/2018","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","21",".","18","."
"09/08/2018","23","Ozone","UXBRIDGE","25-027-0024","AQS","5","23",".","13","."
"09/09/2018","18","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","18",".","9","."
"09/10/2018","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","24",".",".","."
"09/11/2018","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","23",".",".","."
"09/12/2018","15","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","15",".","0","."
"09/13/2018","20","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","20",".","0","."
"09/14/2018","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","29",".","0","."
"09/15/2018","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","29",".","0","."
"09/16/2018","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","3","."
"09/17/2018","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","0","."
"09/18/2018","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","24",".","0","."
"09/19/2018","17","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","17",".","1","."
"09/20/2018","21","Ozone","UXBRIDGE","25-027-0024","AQS","3","21",".","5","."
"09/21/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","2","28",".","3","."
"09/22/2018","24","Ozone","UXBRIDGE","25-027-0024","AQS","2","24",".","0","."
"09/23/2018","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","24",".","10","."
"09/24/2018","21","Ozone","UXBRIDGE","25-027-0024","AQS","3","21",".","13","."
"09/25/2018","28","Ozone","UXBRIDGE","25-027-0024","AQS","7","28",".","7","."
"09/26/2018","26","Ozone","UXBRIDGE","25-027-0024","AQS","7","26",".","0","."
"09/27/2018","27","Ozone","UXBRIDGE","25-027-0024","AQS","3","27",".","4","."
"09/28/2018","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","23",".","8","."
"09/29/2018","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","11","."
"09/30/2018","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30",".","15","."
"10/01/2018","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".","19","."
"10/02/2018","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","19",".","5","."
"10/03/2018","8","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","8",".","0","."
"10/04/2018","36","Ozone","UXBRIDGE","25-027-0024","AQS","5","36",".","13","."
"10/05/2018","24","Ozone","UXBRIDGE","25-027-0024","AQS","5","24",".","9","."
"10/06/2018","26","Ozone","UXBRIDGE","25-027-0024","AQS",".","26",".","13","."
"10/07/2018","22","Ozone","UXBRIDGE","25-027-0024","AQS",".","22",".","0","."
"10/08/2018","15","Ozone","UXBRIDGE","25-027-0024","AQS",".","15",".","10","."
