"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/24/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","9","12"
"01/25/2016","39","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38","28","32","39"
"01/26/2016","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","40",".","53","35"
"01/27/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","25","14"
"01/28/2016","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","39","39"
"01/29/2016","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","27",".","40","29"
"01/30/2016","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29",".","33","14"
"01/31/2016","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36","1","40","30"
"02/01/2016","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","33","27"
"02/02/2016","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","37",".","41","41"
"02/03/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","38",".","33","35"
"02/04/2016","36","Ozone","UXBRIDGE","25-027-0024","AQS","3","36",".","7","14"
"02/05/2016","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","18","22"
"02/06/2016","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","32","6","45","37"
"02/07/2016","61","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","61","26"
"02/08/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","21","13"
"02/09/2016","40","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","2","32",".","31","40"
"02/10/2016","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","27",".","63","38"
"02/11/2016","36","Ozone","UXBRIDGE","25-027-0024","AQS","3","36",".","16","12"
"02/12/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37","24","30","25"
"02/13/2016","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","36","33"
"02/14/2016","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","24","21"
"02/15/2016","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","59","41"
"02/16/2016","42","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7","40",".","41","42"
"02/17/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","27","12"
"02/18/2016","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33","22","29","14"
"02/19/2016","38","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","34",".","30","38"
"02/20/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","22","26"
"02/21/2016","36","Ozone","UXBRIDGE","25-027-0024","AQS","5","36",".","18","25"
"02/22/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","21","23"
"02/23/2016","35","Ozone","UXBRIDGE","25-027-0024","AQS","5","35",".","27","21"
"02/24/2016","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","32","5","15","22"
"02/25/2016","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","32",".","3","13"
"02/26/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","15","8"
"02/27/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","22","14"
"02/28/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","30","20"
"02/29/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","30","29"
"03/01/2016","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41","15","15","26"
"03/02/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","15","30"
"03/03/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","16","16"
"03/04/2016","33","Ozone","UXBRIDGE","25-027-0024","AQS","5","33",".","27","20"
"03/05/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","21","20"
"03/06/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","29","37"
"03/07/2016","64","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37","31","64","42"
"03/08/2016","66","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","9","37",".","66","37"
"03/09/2016","67","Ozone","UXBRIDGE","25-027-0024","AQS","3","67",".","54","24"
"03/10/2016","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","54","51"
"03/11/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","6","16"
"03/12/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","13","30"
"03/13/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","8","15","20"
"03/14/2016","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","21","21"
"03/15/2016","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","0","16"
"03/16/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","14","18"
"03/17/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","11","23"
"03/18/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","35",".","10","22"
"03/19/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42","5","13","16"
"03/20/2016","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","15","11"
"03/21/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","42",".","15","25"
"03/22/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","25","22"
"03/23/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","31","27"
"03/24/2016","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","29","19"
"03/25/2016","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","32","11","28","28"
"03/26/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","24","21"
"03/27/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","34","19"
"03/28/2016","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","33",".","11","23"
"03/29/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","8","."
"03/30/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","18","25"
"03/31/2016","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","51","42","32","28"
"04/01/2016","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37",".","3","."
"04/02/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","13","22"
"04/03/2016","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","18","19"
"04/04/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","27","25"
"04/05/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","28","41"
"04/06/2016","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","45","22","35","46"
"04/07/2016","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","11","24"
"04/08/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","12","19"
"04/09/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","20","21"
"04/10/2016","41","Ozone","UXBRIDGE","25-027-0024","AQS","2","41",".","18","30"
"04/11/2016","49","Ozone","UXBRIDGE","25-027-0024","AQS","2","49",".","28","20"
"04/12/2016","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47","12","20","26"
"04/13/2016","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40",".","20","36"
"04/14/2016","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","23","36"
"04/15/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","31","29"
"04/16/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","26","37"
"04/17/2016","47","Ozone","UXBRIDGE","25-027-0024","AQS","5","47",".","29","40"
"04/18/2016","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","61","21","43","58"
"04/19/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","12","25"
"04/20/2016","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","14","22"
"04/21/2016","80","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","80",".","35","."
"04/22/2016","87","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","87",".","50","40"
"04/23/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","18","12"
"04/24/2016","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","47",".","15","18"
"04/25/2016","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","22","24"
"04/26/2016","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","22","20"
"04/27/2016","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","17","24"
"04/28/2016","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","19","38"
"04/29/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","25","26"
"04/30/2016","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","48","13","29","13"
"05/01/2016","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","40",".","20","23"
"05/02/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","13","23"
"05/03/2016","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","25",".","15","20"
"05/04/2016","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30",".","23","18"
"05/05/2016","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","8","15"
"05/06/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31","6","13","16"
"05/07/2016","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","21",".","17","10"
"05/08/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","10","12"
"05/09/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","20","27"
"05/10/2016","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","13","29"
"05/11/2016","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","50",".","19","39"
"05/12/2016","77","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","77","18","31","41"
"05/13/2016","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","49",".","12","34"
"05/14/2016","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","50",".","4","9"
"05/15/2016","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","18","5"
"05/16/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","2","42",".","12","9"
"05/17/2016","45","Ozone","UXBRIDGE","25-027-0024","AQS","2","45",".","21","34"
"05/18/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44","14","26","17"
"05/19/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","15","24"
"05/20/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","19","40"
"05/21/2016","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".","30","16"
"05/22/2016","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","51",".","11","31"
"05/23/2016","48","Ozone","UXBRIDGE","25-027-0024","AQS","5","48",".","18","26"
"05/24/2016","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30","9","20","16"
"05/25/2016","112","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","112",".","31","16"
"05/26/2016","126","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","126",".","54","40"
"05/27/2016","101","Ozone","UXBRIDGE","25-027-0024","AQS","3","101",".","63","20"
"05/28/2016","71","Ozone","UXBRIDGE","25-027-0024","AQS","3","71",".","42","11"
"05/29/2016","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","43",".","57","11"
"05/30/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31","8","20","9"
"05/31/2016","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","2","13"
"06/01/2016","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","19","26"
"06/02/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","30","27"
"06/03/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","10","16"
"06/04/2016","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47",".","17","13"
"06/05/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","8","23","21"
"06/06/2016","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","46",".","0","16"
"06/07/2016","67","Ozone","UXBRIDGE","25-027-0024","AQS","3","67",".","8","19"
"06/08/2016","29","Ozone","UXBRIDGE","25-027-0024","AQS","2","29",".","20","8"
"06/09/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS","1","31",".","10","6"
"06/10/2016","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","16","22"
"06/11/2016","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34","12","29","19"
"06/12/2016","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","15","21"
"06/13/2016","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","5","8"
"06/14/2016","32","Ozone","UXBRIDGE","25-027-0024","AQS","2","32",".","9","23"
"06/15/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","17","20"
"06/16/2016","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","32","30"
"06/17/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44","11","23","15"
"06/18/2016","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","43",".","29","18"
"06/19/2016","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","46",".","30","11"
"06/20/2016","48","Ozone","UXBRIDGE","25-027-0024","AQS","2","48",".","31","20"
"06/21/2016","45","Ozone","UXBRIDGE","25-027-0024","AQS","2","45",".","13","20"
"06/22/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","9","26"
"06/23/2016","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","49","12","27","22"
"06/24/2016","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","23","23"
"06/25/2016","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","50",".","28","24"
"06/26/2016","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","51",".","29","11"
"06/27/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","20","13"
"06/28/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","6","19"
"06/29/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44","9","23","21"
"06/30/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","38",".","12","12"
"07/01/2016","50","Ozone","UXBRIDGE","25-027-0024","AQS","2","50",".","16","22"
"07/02/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","35",".","20","14"
"07/03/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","23","11"
"07/04/2016","47","Ozone","UXBRIDGE","25-027-0024","AQS","2","47",".","30","10"
"07/05/2016","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39","11","38","24"
"07/06/2016","80","Ozone","UXBRIDGE","25-027-0024","AQS","2","80",".","36","28"
"07/07/2016","71","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","71",".","40","29"
"07/08/2016","29","PM2.5","Worcester ywca","25-027-0016","AQS","3","27",".","29","15"
"07/09/2016","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","19",".","6","9"
"07/10/2016","23","Ozone","UXBRIDGE","25-027-0024","AQS","2","23",".","0","9"
"07/11/2016","25","Ozone","UXBRIDGE","25-027-0024","AQS","2","25","6","13","19"
"07/12/2016","51","Ozone","UXBRIDGE","25-027-0024","AQS","2","51",".",".","23"
"07/13/2016","71","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","71",".",".","19"
"07/14/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","30","15"
"07/15/2016","64","Ozone","UXBRIDGE","25-027-0024","AQS","2","64",".","25","19"
"07/16/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","33","24"
"07/17/2016","54","Ozone","UXBRIDGE","25-027-0024","AQS","3","54","11","48","15"
"07/18/2016","90","Ozone","UXBRIDGE","25-027-0024","AQS","2","90",".","45","16"
"07/19/2016","33","Ozone","UXBRIDGE","25-027-0024","AQS","2","33",".","32","14"
"07/20/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","28","."
"07/21/2016","80","Ozone","UXBRIDGE","25-027-0024","AQS","2","80",".","47","24"
"07/22/2016","143","Ozone","UXBRIDGE","25-027-0024","AQS","3","143",".","50","25"
"07/23/2016","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38","12","34","4"
"07/24/2016","28","Ozone","UXBRIDGE","25-027-0024","AQS","2","28",".","25","17"
"07/25/2016","64","Ozone","UXBRIDGE","25-027-0024","AQS","3","64",".","45","21"
"07/26/2016","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35",".","23","9"
"07/27/2016","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","37","20"
"07/28/2016","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","54",".","54","28"
"07/29/2016","53","PM2.5","Worcester ywca","25-027-0016","AQS","3","49","16","53","21"
"07/30/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","38","10"
"07/31/2016","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","27",".","33","8"
"08/01/2016","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","31",".","38","12"
"08/02/2016","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","26",".","39","22"
"08/03/2016","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","36","13"
"08/04/2016","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37","11","33","20"
"08/05/2016","80","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","80",".","44","16"
"08/06/2016","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","25","13"
"08/07/2016","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","18","11"
"08/08/2016","29","Ozone","UXBRIDGE","25-027-0024","AQS","2","29",".","23","21"
"08/09/2016","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","46",".","37","25"
"08/10/2016","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37","11","26","17"
"08/11/2016","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".","31","16"
"08/12/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","2","42",".","1","14"
"08/13/2016","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","41",".","33","11"
"08/14/2016","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","0","11"
"08/15/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","8","15"
"08/16/2016","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40","14","35","21"
"08/17/2016","29","Ozone","UXBRIDGE","25-027-0024","AQS","2","29",".","0","17"
"08/18/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","9","20"
"08/19/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","32","17"
"08/20/2016","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","18","15"
"08/21/2016","32","Ozone","UXBRIDGE","25-027-0024","AQS","2","32",".","0","11"
"08/22/2016","28","Ozone","UXBRIDGE","25-027-0024","AQS","2","28",".","11","6"
"08/23/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","35",".","21","23"
"08/24/2016","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","58",".","25","25"
"08/25/2016","67","Ozone","UXBRIDGE","25-027-0024","AQS","2","67",".","50","20"
"08/26/2016","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","24","13"
"08/27/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","21","18"
"08/28/2016","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35","11","24","14"
"08/29/2016","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","10","15"
"08/30/2016","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","16","25"
"08/31/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS","5","44",".","40","20"
"09/01/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","18","27"
"09/02/2016","27","Ozone","UXBRIDGE","25-027-0024","AQS","3","27",".","13","17"
"09/03/2016","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34","8","28","19"
"09/04/2016","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27",".","22","12"
"09/05/2016","30","Ozone","UXBRIDGE","25-027-0024","AQS","2","30",".","19","5"
"09/06/2016","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","24",".","14","11"
"09/07/2016","35","Ozone","UXBRIDGE","25-027-0024","AQS",".","35",".","4","15"
"09/08/2016","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","38",".","8","27"
"09/09/2016","40","Ozone","UXBRIDGE","25-027-0024","AQS",".","40","12","26","21"
"09/10/2016","45","Ozone","UXBRIDGE","25-027-0024","AQS",".","45",".","15","17"
"09/11/2016","32","Ozone","UXBRIDGE","25-027-0024","AQS",".","32",".","13","11"
"09/12/2016","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","30",".","23","25"
"09/13/2016","64","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","64",".","21","24"
"09/14/2016","61","Ozone","UXBRIDGE","25-027-0024","AQS",".","61",".","13","21"
"09/15/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS",".","31","6","19","24"
"09/16/2016","33","Ozone","UXBRIDGE","25-027-0024","AQS",".","33",".","25","24"
"09/17/2016","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","36",".","11","19"
"09/18/2016","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","34",".","28","16"
"09/19/2016","21","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS",".","19",".","0","21"
"09/20/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","31",".","4","23"
"09/21/2016","39","Ozone","UXBRIDGE","25-027-0024","AQS",".","39","7","20","25"
"09/22/2016","58","Ozone","UXBRIDGE","25-027-0024","AQS",".","58",".","22","30"
"09/23/2016","44","Ozone","UXBRIDGE","25-027-0024","AQS",".","44",".","15","37"
"09/24/2016","25","Ozone","UXBRIDGE","25-027-0024","AQS",".","25",".","7","10"
"09/25/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS",".","31",".","13","19"
"09/26/2016","35","Ozone","UXBRIDGE","25-027-0024","AQS",".","35",".","23","25"
"09/27/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","31","8","22","30"
"09/28/2016","26","Ozone","UXBRIDGE","25-027-0024","AQS",".","26",".","16","15"
"09/29/2016","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","25",".","8","10"
"09/30/2016","25","PM2.5","Worcester ywca","25-027-0016","AQS",".","25",".","25","11"
"10/01/2016","27","Ozone","UXBRIDGE","25-027-0024","AQS",".","27",".","0","8"
"10/02/2016","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","24",".","7","15"
"10/03/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS",".","31","9","30","20"
"10/04/2016","22","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","22",".","20","."
"10/05/2016","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","30","."
"10/06/2016","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","39",".","58","."
"10/07/2016","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","44",".","41","."
"10/08/2016","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","39",".","33","."
"10/09/2016","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30","5","20","."
"10/10/2016","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","20","."
