"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/23/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","12","12"
"01/24/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","6","14"
"01/25/2017","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","7","19"
"01/26/2017","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","32",".","23","32"
"01/27/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","10","10"
"01/28/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","18","16"
"01/29/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","31","18"
"01/30/2017","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","21","20"
"01/31/2017","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33","25","38","25"
"02/01/2017","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","35",".","53","42"
"02/02/2017","44","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","37",".","29","44"
"02/03/2017","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","29","17"
"02/04/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","31","38"
"02/05/2017","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38",".","43","40"
"02/06/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","24","17","27"
"02/07/2017","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","25","28"
"02/08/2017","34","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","33",".","27","34"
"02/09/2017","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","28","13"
"02/10/2017","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","29","25"
"02/11/2017","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","31",".","52","28"
"02/12/2017","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","38","31"
"02/13/2017","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","17","18"
"02/14/2017","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","35",".","32","46"
"02/15/2017","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","35",".","58","36"
"02/16/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","5","34",".","18","10"
"02/17/2017","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","26","14"
"02/18/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","47","34","45","36"
"02/19/2017","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","20","38"
"02/20/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","24","19"
"02/21/2017","49","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","43",".","35","49"
"02/22/2017","50","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","8","45",".","49","50"
"02/23/2017","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","43",".","56","33"
"02/24/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","37","33","26"
"02/25/2017","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38",".","4","14"
"02/26/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","10","9"
"02/27/2017","36","Ozone","UXBRIDGE","25-027-0024","AQS","3","36",".","30","32"
"02/28/2017","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","37",".","49","35"
"03/01/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","15","20"
"03/02/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44","31","31","10"
"03/03/2017","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41",".","15","8"
"03/04/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","21","5"
"03/05/2017","41","Ozone","UXBRIDGE","25-027-0024","AQS","2","41",".","14","6"
"03/06/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","5","39",".","17","31"
"03/07/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","5","44",".","28","37"
"03/08/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","19","26","25"
"03/09/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","26","44"
"03/10/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","21","35"
"03/11/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","23","5"
"03/12/2017","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","30",".","32","5"
"03/13/2017","35","Ozone","UXBRIDGE","25-027-0024","AQS","5","35",".","25","32"
"03/14/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32","4","13","."
"03/15/2017","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","20","11"
"03/16/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","47",".","19","."
"03/17/2017","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","50",".","28","."
"03/18/2017","50","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","8","43",".","33","50"
"03/19/2017","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","19","22"
"03/20/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","47","5","20","44"
"03/21/2017","56","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","54",".","35","56"
"03/22/2017","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","26","46"
"03/23/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","23","16"
"03/24/2017","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","39","42"
"03/25/2017","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7","34",".","41","46"
"03/26/2017","42","Ozone","UXBRIDGE","25-027-0024","AQS","5","42","20","30","14"
"03/27/2017","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","11","25"
"03/28/2017","31","Ozone","UXBRIDGE","25-027-0024","AQS","5","31",".","29","26"
"03/29/2017","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40",".","8","19"
"03/30/2017","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","10","22"
"03/31/2017","41","Ozone","UXBRIDGE","25-027-0024","AQS","5","41",".","18","24"
"04/01/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","1","4","10"
"04/02/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","44",".","14","35"
"04/03/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","44",".","28","40"
"04/04/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","9","23"
"04/05/2017","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","12","22"
"04/06/2017","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","9","23"
"04/07/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","3","29"
"04/08/2017","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","36",".","5","7"
"04/09/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","47",".","15","31"
"04/10/2017","87","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","87",".","25","30"
"04/11/2017","97","Ozone","UXBRIDGE","25-027-0024","AQS","3","97",".","43","21"
"04/12/2017","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","49",".","32","42"
"04/13/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","9","9","22"
"04/14/2017","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","45",".","19","33"
"04/15/2017","67","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","67",".","23","29"
"04/16/2017","64","Ozone","UXBRIDGE","25-027-0024","AQS","3","64",".","25","4"
"04/17/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","0","10"
"04/18/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","17","13"
"04/19/2017","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39","25","20","23"
"04/20/2017","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","11","15"
"04/21/2017","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","1","16"
"04/22/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","9","10"
"04/23/2017","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","0","6"
"04/24/2017","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","49",".","23","23"
"04/25/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","5","7","."
"04/26/2017","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30",".","0","12"
"04/27/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","0","16"
"04/28/2017","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","51",".","24","30"
"04/29/2017","58","Ozone","UXBRIDGE","25-027-0024","AQS","5","58",".","24","24"
"04/30/2017","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","10","15"
"05/01/2017","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29","17","26","19"
"05/02/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","0","17"
"05/03/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","3","12"
"05/04/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","47",".","15","34"
"05/05/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","1","23"
"05/06/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","0","19"
"05/07/2017","41","Ozone","UXBRIDGE","25-027-0024","AQS","2","41","6","7","9"
"05/08/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","2","8"
"05/09/2017","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","18","25"
"05/10/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","6","9"
"05/11/2017","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","7","18"
"05/12/2017","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","5","21"
"05/13/2017","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33","9","19","18"
"05/14/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","0","8"
"05/15/2017","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","0","18"
"05/16/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","20","35"
"05/17/2017","143","Ozone","UXBRIDGE","25-027-0024","AQS","5","143",".","30","29"
"05/18/2017","122","Ozone","UXBRIDGE","25-027-0024","AQS","3","122",".","40","43"
"05/19/2017","58","Ozone","UXBRIDGE","25-027-0024","AQS","3","58","21","29","19"
"05/20/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","13","12"
"05/21/2017","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","47",".","18","12"
"05/22/2017","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","17","20"
"05/23/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","0","24"
"05/24/2017","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","2","21"
"05/25/2017","76","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","30","5","76","14"
"05/26/2017","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","26",".","0","12"
"05/27/2017","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","0","15"
"05/28/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","20","14"
"05/29/2017","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","27",".","10","7"
"05/30/2017","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","28",".","3","18"
"05/31/2017","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38","9","28","19"
"06/01/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","0","24"
"06/02/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","0","27"
"06/03/2017","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28",".","13","13"
"06/04/2017","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","38",".","0","11"
"06/05/2017","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","0","19"
"06/06/2017","27","Ozone","UXBRIDGE","25-027-0024","AQS","3","27","3","8","12"
"06/07/2017","36","Ozone","UXBRIDGE","25-027-0024","AQS","3","36",".",".","28"
"06/08/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".",".","25"
"06/09/2017","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50","11","15","20"
"06/10/2017","105","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","105",".","39","13"
"06/11/2017","100","Ozone","UXBRIDGE","25-027-0024","AQS","3","100",".","49","17"
"06/12/2017","87","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","87","22","53","24"
"06/13/2017","80","Ozone","UXBRIDGE","25-027-0024","AQS","3","80",".","48","23"
"06/14/2017","42","Ozone","UXBRIDGE","25-027-0024","AQS","2","42",".","24","18"
"06/15/2017","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37","11","33","24"
"06/16/2017","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","22","15"
"06/17/2017","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".","5","12"
"06/18/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","7","17","10"
"06/19/2017","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","0","10"
"06/20/2017","58","Ozone","UXBRIDGE","25-027-0024","AQS","3","58",".","0","22"
"06/21/2017","51","Ozone","UXBRIDGE","25-027-0024","AQS","3","51",".","28","21"
"06/22/2017","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".","15","15"
"06/23/2017","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","21","20"
"06/24/2017","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38","10","25","21"
"06/25/2017","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","21","8"
"06/26/2017","42","Ozone","UXBRIDGE","25-027-0024","AQS","2","42",".","19","22"
"06/27/2017","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","23","26"
"06/28/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","21","25"
"06/29/2017","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","32","18"
"06/30/2017","67","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","67","19","45","22"
"07/01/2017","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","29",".","20","7"
"07/02/2017","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39",".","11","9"
"07/03/2017","26","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2",".",".","26","10"
"07/04/2017","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","28","16"
"07/05/2017","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","22","17"
"07/06/2017","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","32","12","23","16"
"07/07/2017","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27",".","13","18"
"07/08/2017","49","Ozone","UXBRIDGE","25-027-0024","AQS","2","49",".","0","9"
"07/09/2017","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","30",".","30","13"
"07/10/2017","67","Ozone","UXBRIDGE","25-027-0024","AQS","3","67",".","39","20"
"07/11/2017","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","20","17"
"07/12/2017","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","47","17","47","20"
"07/13/2017","20","Ozone","UXBRIDGE","25-027-0024","AQS","3","20",".","17","16"
"07/14/2017","22","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","19",".","22","12"
"07/15/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","26","8"
"07/16/2017","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","11","12"
"07/17/2017","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","27","21"
"07/18/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","12","35","15"
"07/19/2017","54","Ozone","UXBRIDGE","25-027-0024","AQS","3","54",".","21","10"
"07/20/2017","61","Ozone","UXBRIDGE","25-027-0024","AQS","3","61",".","44","26"
"07/21/2017","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47",".","46","21"
"07/22/2017","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","32","8"
"07/23/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","12","12"
"07/24/2017","25","Ozone","UXBRIDGE","25-027-0024","AQS","2","25","6","18","11"
"07/25/2017","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","19",".","15","15"
"07/26/2017","36","Ozone","UXBRIDGE","25-027-0024","AQS","5","36",".","23","17"
"07/27/2017","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29",".","30","14"
"07/28/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","4","12"
"07/29/2017","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27",".","8","8"
"07/30/2017","27","Ozone","UXBRIDGE","25-027-0024","AQS","3","27","6","17","18"
"07/31/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","18","21"
"08/01/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","5","44",".","34","30"
"08/02/2017","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","44",".","47","27"
"08/03/2017","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","30","22"
"08/04/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","19","10"
"08/05/2017","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27","9","22","11"
"08/06/2017","27","Ozone","UXBRIDGE","25-027-0024","AQS","2","27",".","1","8"
"08/07/2017","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","18","17"
"08/08/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","25","21"
"08/09/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","33","22"
"08/10/2017","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","49",".","51","24"
"08/11/2017","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45","13","32","29"
"08/12/2017","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35",".","0","9"
"08/13/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","3","15"
"08/14/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","23","20"
"08/15/2017","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41",".","14","16"
"08/16/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","20","14"
"08/17/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34","8","22","21"
"08/18/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","0","24"
"08/19/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","3","40",".","0","12"
"08/20/2017","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","22","10"
"08/21/2017","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","44",".","49","22"
"08/22/2017","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","45","17"
"08/23/2017","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37","11","25","25"
"08/24/2017","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","16","26"
"08/25/2017","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","12","16"
"08/26/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","28","18"
"08/27/2017","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","30","15"
"08/28/2017","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","34",".","40","27"
"08/29/2017","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","23","14","32","19"
"08/30/2017","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","1","18"
"08/31/2017","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","15","17"
"09/01/2017","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","18","8"
"09/02/2017","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","23","12"
"09/03/2017","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","3","8"
"09/04/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","11","36","8"
"09/05/2017","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","20","9"
"09/06/2017","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","27",".","28","."
"09/07/2017","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","18","16"
"09/08/2017","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","12","17"
"09/09/2017","20","Ozone","UXBRIDGE","25-027-0024","AQS","3","20",".","1","4"
"09/10/2017","22","Ozone","UXBRIDGE","25-027-0024","AQS","3","22","5","13","7"
"09/11/2017","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","14","18"
"09/12/2017","34","Ozone","UXBRIDGE","25-027-0024","AQS","5","34",".","7","21"
"09/13/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","5","39",".","20","."
"09/14/2017","36","Ozone","UXBRIDGE","25-027-0024","AQS","5","36",".","6","11"
"09/15/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","5","40",".","8","15"
"09/16/2017","40","Ozone","UXBRIDGE","25-027-0024","AQS","6","40","14","38","17"
"09/17/2017","39","Ozone","UXBRIDGE","25-027-0024","AQS","6","39",".","23","23"
"09/18/2017","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","10","."
"09/19/2017","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","24",".","8","."
"09/20/2017","19","Ozone","UXBRIDGE","25-027-0024","AQS","3","19",".",".","8"
"09/21/2017","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","0","8"
"09/22/2017","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26","6","5","8"
"09/23/2017","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","34",".","0","21"
"09/24/2017","42","Ozone","UXBRIDGE","25-027-0024","AQS","7","42",".","7","29"
"09/25/2017","67","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","67",".","43","30"
"09/26/2017","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","44",".","11","30"
"09/27/2017","20","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","20",".",".","18"
"09/28/2017","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","10","17","9"
"09/29/2017","31","Ozone","UXBRIDGE","25-027-0024","AQS","5","31",".","13","22"
"09/30/2017","26","Ozone","UXBRIDGE","25-027-0024","AQS","5","26",".","22","10"
"10/01/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","5","32",".","21","24"
"10/02/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","5","32",".","26","31"
"10/03/2017","32","Ozone","UXBRIDGE","25-027-0024","AQS","6","32",".","27","23"
"10/04/2017","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48","16","16","22"
"10/05/2017","49","Ozone","UXBRIDGE","25-027-0024","AQS","5","49",".","5","25"
"10/06/2017","35","Ozone","UXBRIDGE","25-027-0024","AQS","6","35",".","21","30"
"10/07/2017","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","45",".","28","25"
"10/08/2017","27","Ozone","UXBRIDGE","25-027-0024","AQS","2","27",".",".","10"
"10/09/2017","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","19",".",".","14"
"10/10/2017","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30","6","11","23"
"10/11/2017","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".","20","22"
