"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/13/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34",".","17","30"
"02/14/2015","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","32",".","59","52"
"02/15/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","33",".","24","16"
"02/16/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","19","26"
"02/17/2015","37","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","36","10","30","37"
"02/18/2015","72","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","11","38",".","65","72"
"02/19/2015","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","34",".","52","42"
"02/20/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","34",".","32","16"
"02/21/2015","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","36",".","57","43"
"02/22/2015","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","49","41"
"02/23/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","6","38","28","28","13"
"02/24/2015","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","31",".","45","41"
"02/25/2015","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","52","52"
"02/26/2015","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","32",".","25","."
"02/27/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","33","21"
"02/28/2015","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","39",".","39","37"
"03/01/2015","61","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","39","25","61","57"
"03/02/2015","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","43",".","48","26"
"03/03/2015","57","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7","38",".","46","57"
"03/04/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","21","25"
"03/05/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".","31","16"
"03/06/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","26","35"
"03/07/2015","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","43","26","55","36"
"03/08/2015","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","56","49"
"03/09/2015","48","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","45",".","41","48"
"03/10/2015","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","49",".","57","57"
"03/11/2015","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","26","25"
"03/12/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","16","17"
"03/13/2015","48","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38","31","24","48"
"03/14/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","11","27"
"03/15/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","2","10"
"03/16/2015","47","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","42",".","16","47"
"03/17/2015","40","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","36",".","31","40"
"03/18/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","16","8"
"03/19/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","18","12","23"
"03/20/2015","52","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","7","37",".","34","52"
"03/21/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","44",".","37","29"
"03/22/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","35",".","13","5"
"03/23/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","33",".","15","11"
"03/24/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","39",".","26","27"
"03/25/2015","54","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","2","43","32","45","54"
"03/26/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","7","35",".","29","33"
"03/27/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","7","25"
"03/28/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","36",".","11","13"
"03/29/2015","49","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","3","41",".","14","49"
"03/30/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","25","28"
"03/31/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","26","19","40"
"04/01/2015","47","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","44",".","29","47"
"04/02/2015","52","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","6","48",".","37","52"
"04/03/2015","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","39",".","48","31"
"04/04/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","37",".","9","30"
"04/05/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","40",".","19","20"
"04/06/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40","18","28","33"
"04/07/2015","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","38","21"
"04/08/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","32","19"
"04/09/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","10","18"
"04/10/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","17","34"
"04/11/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","8","10"
"04/12/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","13","21","33"
"04/13/2015","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","61",".","34","50"
"04/14/2015","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","5","18"
"04/15/2015","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","42",".","16","35"
"04/16/2015","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","47",".","17","43"
"04/17/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","13","."
"04/18/2015","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50","19","33","30"
"04/19/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","13","11"
"04/20/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","16","19"
"04/21/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".","15","37"
"04/22/2015","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","47",".","20","32"
"04/23/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","35",".","4","8"
"04/24/2015","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28","7","11","7"
"04/25/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","3","9"
"04/26/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","38",".","5","9"
"04/27/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","11","9"
"04/28/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","5","17"
"04/29/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","2","17"
"04/30/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37","11","12","19"
"05/01/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","8","29"
"05/02/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","21","30"
"05/03/2015","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","32","26"
"05/04/2015","93","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","93",".","38","28"
"05/05/2015","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".",".","39"
"05/06/2015","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45","16","20","29"
"05/07/2015","67","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","67",".",".","45"
"05/08/2015","71","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","71",".","49","42"
"05/09/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37",".","36","11"
"05/10/2015","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","45",".","31","8"
"05/11/2015","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","33",".","48","15"
"05/12/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44","35","42","15"
"05/13/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","22","16"
"05/14/2015","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","45",".","32","36"
"05/15/2015","54","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","54",".","40","38"
"05/16/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","38","20"
"05/17/2015","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","53","12"
"05/18/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","18","41","19"
"05/19/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".","17","15"
"05/20/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","6","7"
"05/21/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","24","20"
"05/22/2015","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","48",".","15","12"
"05/23/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37",".","21","11"
"05/24/2015","64","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","64","15","33","12"
"05/25/2015","60","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","54",".","60","11"
"05/26/2015","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","74",".","43","14"
"05/27/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39",".","36","12"
"05/28/2015","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","43",".","28","13"
"05/29/2015","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48",".","25","20"
"05/30/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35","18","27","16"
"05/31/2015","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","7","7"
"06/01/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","7","16"
"06/02/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".","15","15"
"06/03/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","22","20"
"06/04/2015","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","23","18"
"06/05/2015","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47","13","24","22"
"06/06/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","23","19"
"06/07/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39",".","20","21"
"06/08/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","40",".","23","10"
"06/09/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","25","."
"06/10/2015","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","61",".","26","16"
"06/11/2015","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","54","28","62","16"
"06/12/2015","54","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","54",".","46","26"
"06/13/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","23","16"
"06/14/2015","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","40",".","40","16"
"06/15/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","24","18"
"06/16/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","21","17"
"06/17/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33","9","22","20"
"06/18/2015","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","23","21"
"06/19/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","16","12"
"06/20/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","19","15"
"06/21/2015","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","4","11"
"06/22/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","32","26"
"06/23/2015","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","58","19","49","24"
"06/24/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","13","8"
"06/25/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","27","19"
"06/26/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","26","27"
"06/27/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","31","24"
"06/28/2015","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28",".","0","7"
"06/29/2015","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","23","6","11","16"
"06/30/2015","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","30","18"
"07/01/2015","61","Ozone","UXBRIDGE","25-027-0024","AQS","3","61",".","31","22"
"07/02/2015","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35",".","24","21"
"07/03/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","18","15"
"07/04/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","34","14"
"07/05/2015","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36","15","59","15"
"07/06/2015","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","44",".","62","24"
"07/07/2015","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","33",".","38","21"
"07/08/2015","52","PM2.5","Worcester ywca","25-027-0016","AQS","3","33",".","52","20"
"07/09/2015","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","47",".","59","15"
"07/10/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","27","13"
"07/11/2015","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33","11","35","13"
"07/12/2015","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","47","8"
"07/13/2015","65","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","54",".","65","21"
"07/14/2015","37","PM2.5","Worcester ywca","25-027-0016","AQS","3","35",".","37","18"
"07/15/2015","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","6","19"
"07/16/2015","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","15","22"
"07/17/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44","11","30","19"
"07/18/2015","30","Ozone","UXBRIDGE","25-027-0024","AQS","2","30",".","14","15"
"07/19/2015","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".","25","8"
"07/20/2015","41","PM2.5","Worcester ywca","25-027-0016","AQS","3","38",".","41","13"
"07/21/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","25","21"
"07/22/2015","28","Ozone","UXBRIDGE","25-027-0024","AQS","2","28",".","18","8"
"07/23/2015","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27","7","17","10"
"07/24/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","20","17"
"07/25/2015","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27",".","24","11"
"07/26/2015","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","33","11"
"07/27/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","28","19"
"07/28/2015","34","Ozone","UXBRIDGE","25-027-0024","AQS","5","34",".","32","16"
"07/29/2015","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","48","21","53","26"
"07/30/2015","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","45",".","46","20"
"07/31/2015","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","20","25"
"08/01/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","25","17"
"08/02/2015","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","36",".","13","8"
"08/03/2015","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","50",".","37","13"
"08/04/2015","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","47","16","38","14"
"08/05/2015","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","13","16"
"08/06/2015","23","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","23",".","8","16"
"08/07/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","17","19"
"08/08/2015","26","Ozone","UXBRIDGE","25-027-0024","AQS","3","26",".","13","18"
"08/09/2015","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","24",".","17","16"
"08/10/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34","11","26","16"
"08/11/2015","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","29",".","0","15"
"08/12/2015","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".",".","."
"08/13/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","9","."
"08/14/2015","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".",".","23"
"08/15/2015","45","Ozone","UXBRIDGE","25-027-0024","AQS","2","45",".",".","15"
"08/16/2015","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","26","11"
"08/17/2015","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".",".","24"
"08/18/2015","50","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","50",".",".","25"
"08/19/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","33",".","29","15"
"08/20/2015","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","10","18"
"08/21/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","0","18"
"08/22/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33","6","28","11"
"08/23/2015","22","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","22",".","0","8"
"08/24/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","0","13"
"08/25/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","39",".","29","15"
"08/26/2015","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","28","10"
"08/27/2015","30","Ozone","UXBRIDGE","25-027-0024","AQS","2","30",".","10","7"
"08/28/2015","25","Ozone","UXBRIDGE","25-027-0024","AQS","3","25","6","13","20"
"08/29/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37",".","22","22"
"08/30/2015","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","50",".","51","13"
"08/31/2015","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","54","26"
"09/01/2015","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","40",".","49","21"
"09/02/2015","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","51",".","56","26"
"09/03/2015","78","PM2.5","Worcester ywca","25-027-0016","AQS","6","58","27","78","33"
"09/04/2015","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","33","14"
"09/05/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","21","17"
"09/06/2015","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","17","8"
"09/07/2015","84","Ozone","UXBRIDGE","25-027-0024","AQS","3","84",".","33","9"
"09/08/2015","77","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","77",".","52","28"
"09/09/2015","48","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","48","18","33","11"
"09/10/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","2","19"
"09/11/2015","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","27",".","1","20"
"09/12/2015","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","21","13"
"09/13/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","0","9"
"09/14/2015","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","27",".","7","11"
"09/15/2015","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38","8","35","15"
"09/16/2015","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","44",".","45","33"
"09/17/2015","77","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","77",".","47","36"
"09/18/2015","93","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","93",".","56","40"
"09/19/2015","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41",".","36","10"
"09/20/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","8","12"
"09/21/2015","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","29","4","15","17"
"09/22/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".","19","16"
"09/23/2015","39","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38",".","30","39"
"09/24/2015","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40",".","33","31"
"09/25/2015","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","30",".","37","17"
"09/26/2015","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","28",".","30","22"
"09/27/2015","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","37","9","22","25"
"09/28/2015","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","33",".","21","28"
"09/29/2015","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","5","18"
"09/30/2015","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","10","19"
"10/01/2015","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","17","14"
"10/02/2015","22","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","18",".","22","10"
