"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"07/06/2021","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","50",".","63","11"
"07/07/2021","69","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","69","14"
"07/08/2021","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","25",".","49","9"
"07/09/2021","19","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","19",".",".","13"
"07/10/2021","22","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","22",".",".","14"
"07/11/2021","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".",".","16"
"07/12/2021","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","33",".",".","17"
"07/13/2021","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","24",".","42","13"
"07/14/2021","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","37",".","41","12"
"07/15/2021","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","36","27"
"07/16/2021","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","52","12"
"07/17/2021","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","38",".","38","17"
"07/18/2021","24","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","19",".","24","5"
"07/19/2021","17","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","17",".","15","9"
"07/20/2021","103","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","31",".","103","11"
"07/21/2021","57","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","39","21","57","16"
"07/22/2021","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","26",".","33","8"
"07/23/2021","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","26",".","39","14"
"07/24/2021","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","32","12"
"07/25/2021","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33",".","53","9"
"07/26/2021","125","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","46",".","125","16"
"07/27/2021","63","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","45",".","63","23"
"07/28/2021","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","29",".","45","20"
"07/29/2021","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","36",".","40","12"
"07/30/2021","35","Ozone","UXBRIDGE","25-027-0024","AQS","3","35",".","17","6"
"07/31/2021","23","Ozone","UXBRIDGE","25-027-0024","AQS","3","23",".","10","15"
"08/01/2021","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","33","13"
"08/02/2021","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32","12","24","13"
"08/03/2021","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29",".","34","16"
"08/04/2021","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","42",".","43","19"
"08/05/2021","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","39",".","23","12"
"08/06/2021","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","45",".","58","."
"08/07/2021","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","48",".","54","."
"08/08/2021","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","44","17","53","."
"08/09/2021","66","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","33",".","66","."
"08/10/2021","37","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","32",".","37","12"
"08/11/2021","61","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","61","10"
"08/12/2021","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","49","10"
"08/13/2021","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","39",".","49","16"
"08/14/2021","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","38","19","48","10"
"08/15/2021","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","31",".","31","12"
"08/16/2021","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","31","15"
"08/17/2021","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","39",".","40","20"
"08/18/2021","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","35","."
"08/19/2021","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","27",".","31","13"
"08/20/2021","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","22","13","38","14"
"08/21/2021","36","Ozone","UXBRIDGE","25-027-0024","AQS","5","36",".","30","."
"08/22/2021","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","25",".","11","7"
"08/23/2021","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","33","14"
"08/24/2021","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","28",".","28","."
"08/25/2021","71","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","41",".","71","."
"08/26/2021","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","45","29",".","."
"08/27/2021","43","Ozone","UXBRIDGE","25-027-0024","AQS",".","43",".",".","."
"08/28/2021","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","31",".",".","."
"08/29/2021","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","25",".",".","."
"08/30/2021","42","Ozone","UXBRIDGE","25-027-0024","AQS",".","42",".",".","."
"08/31/2021","35","Ozone","UXBRIDGE","25-027-0024","AQS",".","35",".",".","."
"09/01/2021","29","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","29","16","29","25"
"09/02/2021","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","19","7"
"09/03/2021","17","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","17",".","15","14"
"09/04/2021","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","16",".","32","13"
"09/05/2021","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26",".","38","8"
"09/06/2021","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","36",".","24","9"
"09/07/2021","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31","10","25","19"
"09/08/2021","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","44","20"
"09/09/2021","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","34",".","26","29"
"09/10/2021","22","Ozone","UXBRIDGE","25-027-0024","AQS","3","22",".","15","9"
"09/11/2021","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","36",".","34","13"
"09/12/2021","47","Ozone","UXBRIDGE","25-027-0024","AQS",".","47",".","45","12"
"09/13/2021","39","Ozone","UXBRIDGE","25-027-0024","AQS",".","39","13","31","19"
"09/14/2021","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","31","16"
"09/15/2021","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","53","15"
"09/16/2021","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","27",".","32","16"
"09/17/2021","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","18",".","48","8"
"09/18/2021","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26",".","30","17"
"09/19/2021","24","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","22",".","24","13"
"09/20/2021","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","32",".","31","20"
"09/21/2021","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","28",".","32","20"
"09/22/2021","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","28",".","24","20"
"09/23/2021","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","27","23"
"09/24/2021","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","16","15"
"09/25/2021","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","40","15","29","22"
"09/26/2021","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","31",".","25","17"
"09/27/2021","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","29","23"
"09/28/2021","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","27",".","32","18"
