"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"08/01/2014","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","50",".","59","20"
"08/02/2014","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","46",".","49","15"
"08/03/2014","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","49","10","48","17"
"08/04/2014","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","43","11"
"08/05/2014","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","47",".","55","."
"08/06/2014","53","PM2.5","Worcester ywca","25-027-0016","AQS","2","33",".","53","12"
"08/07/2014","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","31",".","31","14"
"08/08/2014","27","Ozone","UXBRIDGE","25-027-0024","AQS","2","27",".","20","8"
"08/09/2014","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","27","9","55","20"
"08/10/2014","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","30",".","35","17"
"08/11/2014","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","35","27"
"08/12/2014","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","1","32",".","38","20"
"08/13/2014","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","13","17"
"08/14/2014","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28",".","14","21"
"08/15/2014","26","Ozone","UXBRIDGE","25-027-0024","AQS","2","26","6","24","13"
"08/16/2014","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","42",".","32","10"
"08/17/2014","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","38",".","32","10"
"08/18/2014","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","27",".","11","15"
"08/19/2014","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","33",".","24","24"
"08/20/2014","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","61",".","35","29"
"08/21/2014","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38","11","27","23"
"08/22/2014","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","23","15"
"08/23/2014","21","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","21",".","21","18"
"08/24/2014","27","PM2.5","Worcester ywca","25-027-0016","AQS","2","26",".","27","20"
"08/25/2014","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","33",".","41","21"
"08/26/2014","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","35",".","44","27"
"08/27/2014","58","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","58","16","50","21"
"08/28/2014","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","25",".","18","11"
"08/29/2014","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","17","21"
"08/30/2014","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","32",".","16","14"
"08/31/2014","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","37",".","36","8"
"09/01/2014","32","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","32",".","24","21"
"09/02/2014","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","39","16","46","30"
"09/03/2014","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","16","19"
"09/04/2014","49","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","49",".","30","25"
"09/05/2014","54","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","54",".","46","32"
"09/06/2014","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","47",".","40","9"
"09/07/2014","26","Ozone","UXBRIDGE","25-027-0024","AQS","1","26",".","10","17"
"09/08/2014","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31","6","19","16"
"09/09/2014","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","30",".","20","14"
"09/10/2014","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","21","21"
"09/11/2014","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","33",".","25","13"
"09/12/2014","31","Ozone","UXBRIDGE","25-027-0024","AQS","1","31",".","3","11"
"09/13/2014","25","Ozone","UXBRIDGE","25-027-0024","AQS","1","25",".","17","11"
"09/14/2014","24","Ozone","UXBRIDGE","25-027-0024","AQS","1","24","2","8","18"
"09/15/2014","31","Ozone","UXBRIDGE","25-027-0024","AQS","2","31",".","20","23"
"09/16/2014","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","26","26"
"09/17/2014","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35",".","15","26"
"09/18/2014","36","Ozone","UXBRIDGE","25-027-0024","AQS","2","36",".","24","29"
"09/19/2014","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","1","27",".","32","22"
"09/20/2014","37","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","37","12","36","22"
"09/21/2014","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","13","22"
"09/22/2014","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","28",".","3","9"
"09/23/2014","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","26",".","14","20"
"09/24/2014","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","24",".",".","19"
"09/25/2014","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","21",".",".","16"
"09/26/2014","35","Ozone","UXBRIDGE","25-027-0024","AQS","5","35","12","33","27"
"09/27/2014","38","Ozone","UXBRIDGE","25-027-0024","AQS","5","38",".","33","24"
"09/28/2014","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","39","25"
"09/29/2014","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","32",".","47","29"
"09/30/2014","16","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","16",".","9","13"
"10/01/2014","16","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","16",".","6","10"
"10/02/2014","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","1","21","6","15","15"
"10/03/2014","24","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","23",".","24","20"
