"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/01/2019","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","33",".","51","23"
"02/02/2019","62","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","35","48","62","41"
"02/03/2019","77","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","29",".","77","31"
"02/04/2019","69","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","69","40"
"02/05/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","39",".","43","33"
"02/06/2019","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","35","23"
"02/07/2019","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26",".","34","18"
"02/08/2019","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31","12","21","25"
"02/09/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","31","8"
"02/10/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","32","10"
"02/11/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","5","38",".","27","22"
"02/12/2019","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","38","19"
"02/13/2019","37","Ozone","UXBRIDGE","25-027-0024","AQS","6","37",".","18","21"
"02/14/2019","46","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","9","41","15","44","46"
"02/15/2019","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","10","44",".","59","42"
"02/16/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","29","10"
"02/17/2019","41","Ozone","UXBRIDGE","25-027-0024","AQS","3","41",".","37","38"
"02/18/2019","41","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","39",".","41","19"
"02/19/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","34","14"
"02/20/2019","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","39","34","48","41"
"02/21/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","5","38",".","28","."
"02/22/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","5","44",".","42","33"
"02/23/2019","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","43",".","54","43"
"02/24/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","7","38",".","31","26"
"02/25/2019","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","36","6"
"02/26/2019","41","Ozone","UXBRIDGE","25-027-0024","AQS","2","41",".","35","4"
"02/27/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","38","20"
"02/28/2019","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","38",".","44","44"
"03/01/2019","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","7","44",".","55","46"
"03/02/2019","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","42",".","46","30"
"03/03/2019","50","Ozone","UXBRIDGE","25-027-0024","AQS","5","50",".","46","25"
"03/04/2019","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","46","8","54","17"
"03/05/2019","58","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","42",".","58","42"
"03/06/2019","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","43",".","50","14"
"03/07/2019","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","43",".","45","14"
"03/08/2019","54","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","46",".","54","45"
"03/09/2019","68","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","54",".","68","48"
"03/10/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","6","43","11","39","32"
"03/11/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","37","24"
"03/12/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","25","7"
"03/13/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","5","45",".","42","45"
"03/14/2019","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","51","32"
"03/15/2019","48","Ozone","UXBRIDGE","25-027-0024","AQS","3","48",".","40","15"
"03/16/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","24","7"
"03/17/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","22","4"
"03/18/2019","45","NO2","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","30","45"
"03/19/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","38","43"
"03/20/2019","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","6","51",".","53","45"
"03/21/2019","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47",".","38","40"
"03/22/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","3","15","10"
"03/23/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","22","5"
"03/24/2019","51","Ozone","UXBRIDGE","25-027-0024","AQS","3","51",".","34","37"
"03/25/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","33","31"
"03/26/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","29","32"
"03/27/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","5","45",".","31","35"
"03/28/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49","18","38","31"
"03/29/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","5","43",".","36","23"
"03/30/2019","61","Ozone","UXBRIDGE","25-027-0024","AQS","3","61",".","46","16"
"03/31/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","2","46",".","20","9"
"04/01/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","25","11"
"04/02/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","33","41"
"04/03/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49","17","28","12"
"04/04/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","2","46",".","28","8"
"04/05/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","32","22"
"04/06/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","27","29"
"04/07/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS","5","49",".","43","31"
"04/08/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","22","15"
"04/09/2019","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31","7","29","16"
"04/10/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","23","13"
"04/11/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","24","22"
"04/12/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","38","32"
"04/13/2019","45","Ozone","UXBRIDGE","25-027-0024","AQS","3","45",".","23","24"
"04/14/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS",".","49",".","30","21"
"04/15/2019","58","Ozone","UXBRIDGE","25-027-0024","AQS",".","58","4","11","25"
"04/16/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","17","10"
"04/17/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46",".","22","31"
"04/18/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","30","24"
"04/19/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","27","8"
"04/20/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS",".","38",".","13","9"
"04/21/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS",".","44","8","20","14"
"04/22/2019","37","Ozone","UXBRIDGE","25-027-0024","AQS","3","37",".","29","18"
"04/23/2019","28","Ozone","UXBRIDGE","25-027-0024","AQS","3","28",".","16","18"
"04/24/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","2","39",".","21","20"
"04/25/2019","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","21","16"
"04/26/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","21","18"
"04/27/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38","3","14","3"
"04/28/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38",".","28","8"
"04/29/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","3","43",".","31","15"
"04/30/2019","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","38",".","33","21"
"05/01/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","6","40",".","38","32"
"05/02/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","30","16"
"05/03/2019","36","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","35","9","36","25"
"05/04/2019","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","19",".","33","12"
"05/05/2019","31","Ozone","UXBRIDGE","25-027-0024","AQS",".","31",".","26","8"
"05/06/2019","47","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","47",".","17","22"
"05/07/2019","54","Ozone","UXBRIDGE","25-027-0024","AQS","3","54",".","30","27"
"05/08/2019","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","24","18"
"05/09/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46","10","31","."
"05/10/2019","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","36","19"
"05/11/2019","37","Ozone","UXBRIDGE","25-027-0024","AQS","2","37",".","17","8"
"05/12/2019","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","35",".","24","11"
"05/13/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","25","15"
"05/14/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","14","9"
"05/15/2019","35","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","35","6","15","29"
"05/16/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","5","40",".","28","33"
"05/17/2019","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","8","41",".","55","32"
"05/18/2019","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","22","9"
"05/19/2019","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","43",".","45","11"
"05/20/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","39","13"
"05/21/2019","36","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","36","11","9","6"
"05/22/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","23","."
"05/23/2019","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","38",".","34","."
"05/24/2019","42","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","42",".","17","."
"05/25/2019","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","41",".","28","21"
"05/26/2019","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","45",".","26","8"
"05/27/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38","6","25","9"
"05/28/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".",".","."
"05/29/2019","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".",".","."
"05/30/2019","25","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","25",".",".","."
"05/31/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".",".","23"
"06/01/2019","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","44",".","53","24"
"06/02/2019","51","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48","13","51","13"
"06/03/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","2","34",".","20","."
"06/04/2019","40","Ozone","UXBRIDGE","25-027-0024","AQS","2","40",".","29","."
"06/05/2019","84","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","84",".","55","."
"06/06/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","43",".","43","."
"06/07/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","34","."
"06/08/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44","12","30","18"
"06/09/2019","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","43",".","28","12"
"06/10/2019","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","44",".","33","19"
"06/11/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","13","14"
"06/12/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38",".","26","."
"06/13/2019","33","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","33",".","26","."
"06/14/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","2","38","9","21","."
"06/15/2019","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","51",".","37","6"
"06/16/2019","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","38",".","50","8"
"06/17/2019","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","35",".","40","19"
"06/18/2019","52","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","24",".","52","."
"06/19/2019","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","41",".","35","."
"06/20/2019","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS",".","27","11","23","."
"06/21/2019","29","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","25",".","29","8"
"06/22/2019","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","30",".","27","8"
"06/23/2019","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","31",".","34","4"
"06/24/2019","44","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","35",".","44","15"
"06/25/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","43","18"
"06/26/2019","46","Ozone","UXBRIDGE","25-027-0024","AQS","3","46","16","38","16"
"06/27/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","3","44",".","41","10"
"06/28/2019","46","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","46",".","41","20"
"06/29/2019","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","45",".","55","14"
"06/30/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","31",".","19","10"
"07/01/2019","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","29",".","35","14"
"07/02/2019","35","Ozone","UXBRIDGE","25-027-0024","AQS","2","35","10","26","9"
"07/03/2019","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","56","19"
"07/04/2019","64","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","41",".","64","17"
"07/05/2019","59","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","59","."
"07/06/2019","44","Ozone","UXBRIDGE","25-027-0024","AQS","2","44",".","36","7"
"07/07/2019","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","26",".","45","9"
"07/08/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43","8","31","16"
"07/09/2019","46","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","40",".","46","22"
"07/10/2019","53","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","45",".","53","20"
"07/11/2019","55","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","48",".","55","16"
"07/12/2019","38","Ozone","UXBRIDGE","25-027-0024","AQS","3","38",".","20","13"
"07/13/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","32","8"
"07/14/2019","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","38","13","48","5"
"07/15/2019","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","27",".","28","8"
"07/16/2019","84","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","84",".","46","13"
"07/17/2019","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","44",".","50","13"
"07/18/2019","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","27",".","33","6"
"07/19/2019","51","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","51",".","44","13"
"07/20/2019","49","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","37","16","49","6"
"07/21/2019","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","40",".","20","4"
"07/22/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","31",".","43","11"
"07/23/2019","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","25","12"
"07/24/2019","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","28",".","34","14"
"07/25/2019","42","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","32",".","42","13"
"07/26/2019","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","14","40","15"
"07/27/2019","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","39",".","47","8"
"07/28/2019","67","Ozone","UXBRIDGE","25-027-0024","AQS","2","67",".","54","5"
"07/29/2019","56","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","47",".","56","9"
"07/30/2019","68","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","67",".","68","12"
"07/31/2019","50","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","43",".","50","9"
"08/01/2019","31","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS",".","31","8","31","12"
"08/02/2019","43","Ozone","UXBRIDGE","25-027-0024","AQS","2","43",".","36","15"
"08/03/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","43",".","43","6"
"08/04/2019","39","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","2","36",".","39","5"
"08/05/2019","36","Ozone","UXBRIDGE","25-027-0024","AQS","2","36",".","24","22"
"08/06/2019","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","44",".","45","17"
"08/07/2019","43","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","43","14","40","11"
"08/08/2019","49","Ozone","UXBRIDGE","25-027-0024","AQS","3","49",".","26","8"
"08/09/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","21","5"
"08/10/2019","25","Ozone","UXBRIDGE","25-027-0024","AQS","2","25",".","17","0"
"08/11/2019","21","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","21",".","19","7"
"08/12/2019","42","Ozone","UXBRIDGE","25-027-0024","AQS","3","42",".","33","12"
"08/13/2019","45","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","38","15","45","9"
"08/14/2019","48","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","48","18"
"08/15/2019","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","43","14"
"08/16/2019","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","40","14"
"08/17/2019","31","Ozone","UXBRIDGE","25-027-0024","AQS","3","31",".","22","7"
"08/18/2019","40","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","40",".","23","8"
"08/19/2019","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","41","13","35","11"
"08/20/2019","41","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","41",".","36","24"
"08/21/2019","38","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","38",".","34","."
"08/22/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","30","."
"08/23/2019","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","22",".","28","11"
"08/24/2019","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","25",".","28","8"
"08/25/2019","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30","9","26","6"
"08/26/2019","39","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","39",".","33","25"
"08/27/2019","38","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","36",".","38","25"
"08/28/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","22","19"
"08/29/2019","39","Ozone","UXBRIDGE","25-027-0024","AQS","3","39",".","18","11"
"08/30/2019","93","Ozone","UXBRIDGE","25-027-0024","AQS","3","93",".","29","21"
"08/31/2019","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32","13","25","16"
"09/01/2019","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","28",".","28","9"
"09/02/2019","26","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","25",".","26","12"
"09/03/2019","33","Ozone","UXBRIDGE","25-027-0024","AQS","3","33",".","29","16"
"09/04/2019","45","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","45",".","37","15"
"09/05/2019","32","Ozone","UXBRIDGE","25-027-0024","AQS","3","32",".","25","20"
"09/06/2019","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","25","13","34","10"
"09/07/2019","26","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","26",".","24","10"
"09/08/2019","24","Ozone","UXBRIDGE","25-027-0024","AQS","3","24",".","23","11"
"09/09/2019","28","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","27",".","28","15"
"09/10/2019","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26",".","30","12"
"09/11/2019","42","Ozone","UXBRIDGE","25-027-0024","AQS","5","42",".","40","15"
"09/12/2019","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","26","11","33","25"
"09/13/2019","34","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","31",".","34","12"
"09/14/2019","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","25",".","30","15"
"09/15/2019","34","Ozone","UXBRIDGE","25-027-0024","AQS","3","34",".","24","12"
"09/16/2019","30","Ozone","UXBRIDGE","25-027-0024","AQS","3","30",".","24","15"
"09/17/2019","24","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","24",".","22","."
"09/18/2019","32","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","29","8","32","."
"09/19/2019","33","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","32",".","33","27"
"09/20/2019","43","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","35",".","43","32"
"09/21/2019","47","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","5","41",".","47","30"
"09/22/2019","74","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","74",".","47","13"
"09/23/2019","61","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","61",".","54","23"
"09/24/2019","30","Ozone","UXBRIDGE","25-027-0024","AQS","2","30","6","11","13"
"09/25/2019","27","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","27",".","19","25"
"09/26/2019","47","Ozone","UXBRIDGE","25-027-0024","AQS","3","47",".","33","21"
"09/27/2019","31","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","31",".","27","18"
"09/28/2019","44","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","44",".","41","14"
"09/29/2019","28","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","28",".","16","17"
"09/30/2019","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","30","10","28","24"
"10/01/2019","40","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","34",".","40","16"
"10/02/2019","30","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","5","30",".","28","15"
"10/03/2019","30","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","22",".","30","14"
"10/04/2019","29","Ozone","UXBRIDGE","25-027-0024","AQS","3","29",".","22","11"
"10/05/2019","29","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","3","29",".","25","22"
"10/06/2019","35","PM2.5","WORCESTER SUMMER STREET","25-027-0023","AQS","3","32","13","35","17"
"10/07/2019","34","Ozone","WORCESTER AIRPORT","25-027-0015","AQS","2","34",".","23","12"
