"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/12/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"02/13/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"02/14/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/15/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"02/16/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/17/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/18/2017","67","Ozone","PISECO LAKE","36-041-0005","AQS","67","."
"02/19/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/20/2017","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"02/21/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"02/22/2017","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"02/23/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"02/24/2017","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"02/25/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"02/26/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/27/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/28/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/01/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/02/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/03/2017","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/04/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/05/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/06/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/07/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"03/08/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"03/09/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/10/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/11/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"03/12/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/13/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/14/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/15/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/16/2017","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"03/17/2017","58","Ozone","PISECO LAKE","36-041-0005","AQS","58","."
"03/18/2017","58","Ozone","PISECO LAKE","36-041-0005","AQS","58","."
"03/19/2017","58","Ozone","PISECO LAKE","36-041-0005","AQS","58","."
"03/20/2017","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"03/21/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/22/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/23/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/24/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/25/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/26/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/27/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/28/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"03/29/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/30/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/31/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/01/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"04/02/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/03/2017","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/04/2017","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"04/05/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"04/06/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"04/07/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"04/08/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/09/2017","58","Ozone","PISECO LAKE","36-041-0005","AQS","58","."
"04/10/2017","80","Ozone","PISECO LAKE","36-041-0005","AQS","80","."
"04/11/2017","64","Ozone","PISECO LAKE","36-041-0005","AQS","64","."
"04/12/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/13/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/14/2017","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"04/15/2017","64","Ozone","PISECO LAKE","36-041-0005","AQS","64","."
"04/16/2017","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"04/17/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/18/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"04/19/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/20/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"04/21/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"04/22/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"04/23/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/24/2017","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"04/25/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/26/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"04/27/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/28/2017","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/29/2017","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"04/30/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"05/01/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"05/02/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/03/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/04/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"05/05/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"05/06/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/07/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"05/08/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/09/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/10/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"05/11/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/12/2017","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/13/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/14/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/15/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/16/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/17/2017","80","Ozone","PISECO LAKE","36-041-0005","AQS","80","."
"05/18/2017","58","Ozone","PISECO LAKE","36-041-0005","AQS","58","."
"05/19/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/20/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"05/21/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/22/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"05/23/2017","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"05/24/2017","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"05/25/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/26/2017","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"05/27/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/28/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/29/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/30/2017","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"05/31/2017","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"06/01/2017","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"06/02/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/03/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"06/04/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/05/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"06/06/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"06/07/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/08/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/09/2017","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"06/10/2017","80","Ozone","PISECO LAKE","36-041-0005","AQS","80","."
"06/11/2017","87","Ozone","PISECO LAKE","36-041-0005","AQS","87","."
"06/12/2017","87","Ozone","PISECO LAKE","36-041-0005","AQS","87","."
"06/13/2017","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"06/14/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/15/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"06/16/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"06/17/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/18/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"06/19/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"06/20/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"06/21/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"06/22/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/23/2017","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"06/24/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"06/25/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"06/26/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/27/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/28/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/29/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"06/30/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"07/01/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/02/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/03/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/04/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/05/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"07/06/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"07/07/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/08/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/09/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/10/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/11/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"07/12/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/13/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/14/2017","13","Ozone","PISECO LAKE","36-041-0005","AQS","13","."
"07/15/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/16/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/17/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"07/18/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/19/2017","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"07/20/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/21/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/22/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/23/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/24/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/25/2017","15","Ozone","PISECO LAKE","36-041-0005","AQS","15","."
"07/26/2017","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"07/27/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"07/28/2017","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"07/29/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/30/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/31/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/01/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/02/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/03/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/04/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/05/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/06/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/07/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/08/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/09/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/10/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"08/11/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/12/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/13/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/14/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"08/15/2017","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"08/16/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/17/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/18/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/19/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"08/20/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/21/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"08/22/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/23/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/24/2017","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/25/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"08/26/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/27/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/28/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/29/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/30/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/31/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/01/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/02/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/03/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/04/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"09/05/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/06/2017","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"09/07/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/08/2017","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"09/09/2017","15","Ozone","PISECO LAKE","36-041-0005","AQS","15","."
"09/10/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/11/2017","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"09/12/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/13/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/14/2017","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"09/15/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/16/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/17/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/18/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/19/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/20/2017","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/21/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/22/2017","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"09/23/2017","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/24/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"09/25/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/26/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/27/2017","74","Ozone","PISECO LAKE","36-041-0005","AQS","74","."
"09/28/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/05/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/06/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/07/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/08/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/09/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/10/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/11/2017","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"10/12/2017","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/13/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/14/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/15/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/16/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/17/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/18/2017","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"10/19/2017","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"10/20/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"10/21/2017","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"10/22/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"10/23/2017","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"10/24/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/25/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/26/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/27/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/28/2017","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"10/29/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/30/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/31/2017","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/01/2017","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"11/02/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/03/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/04/2017","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"11/05/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/06/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/07/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/08/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/09/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/10/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/11/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/12/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/13/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/14/2017","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"11/15/2017","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/16/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/17/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/18/2017","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/19/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/20/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/21/2017","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/22/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/23/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/24/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/25/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/26/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/27/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/28/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/29/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/30/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/01/2017","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/02/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/03/2017","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"12/04/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/05/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/06/2017","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/07/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/08/2017","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/09/2017","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/10/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/11/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/12/2017","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/13/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/14/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"12/15/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/16/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/17/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/18/2017","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/19/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/20/2017","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"12/21/2017","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/22/2017","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/23/2017","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/24/2017","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/25/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/26/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"12/27/2017","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/28/2017","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
