"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"09/04/2013","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/05/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/06/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/07/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/08/2013","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/09/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/10/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"09/11/2013","64","Ozone","PISECO LAKE","36-041-0005","AQS","64","."
"09/12/2013","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"09/13/2013","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"09/14/2013","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"09/15/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/16/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/17/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/18/2013","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"09/19/2013","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/20/2013","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"09/21/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/22/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/23/2013","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"09/24/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/25/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/26/2013","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/27/2013","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/28/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/29/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"09/30/2013","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/01/2013","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"10/02/2013","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"10/03/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/04/2013","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/05/2013","15","Ozone","PISECO LAKE","36-041-0005","AQS","15","."
"10/06/2013","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/07/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/08/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/09/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/10/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/11/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/12/2013","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"10/13/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/14/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/16/2013","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/17/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/18/2013","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/19/2013","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/20/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/22/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/23/2013","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/24/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/25/2013","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/26/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/27/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/28/2013","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/29/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/30/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/31/2013","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/01/2013","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"11/02/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/03/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/04/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/05/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/06/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/07/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/08/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/09/2013","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/10/2013","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/11/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/12/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/13/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/14/2013","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/15/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/16/2013","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/17/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/18/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/19/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/20/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/21/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/22/2013","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"11/23/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/24/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/25/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/26/2013","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/27/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/28/2013","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/29/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/30/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/01/2013","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/02/2013","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"12/03/2013","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/04/2013","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"12/05/2013","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"12/06/2013","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/07/2013","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
