"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/10/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/11/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"04/12/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"04/13/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/14/2016","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"04/15/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"04/16/2016","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"04/17/2016","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"04/18/2016","71","Ozone","PISECO LAKE","36-041-0005","AQS","71","."
"04/20/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/21/2016","77","Ozone","PISECO LAKE","36-041-0005","AQS","77","."
"04/22/2016","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"04/23/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"04/24/2016","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"04/25/2016","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/26/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"04/27/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/28/2016","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"04/29/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/30/2016","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/01/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/02/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/03/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/04/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"05/05/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/06/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"05/07/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/08/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"05/09/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"05/10/2016","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/11/2016","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"05/12/2016","64","Ozone","PISECO LAKE","36-041-0005","AQS","64","."
"05/13/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/14/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/15/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/16/2016","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/17/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"05/18/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"05/19/2016","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/20/2016","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"05/21/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"05/22/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/23/2016","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"05/24/2016","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"05/25/2016","112","Ozone","PISECO LAKE","36-041-0005","AQS","112","."
"05/26/2016","101","Ozone","PISECO LAKE","36-041-0005","AQS","101","."
"05/27/2016","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"05/28/2016","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"05/29/2016","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"05/30/2016","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"05/31/2016","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"06/01/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"06/02/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/03/2016","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"06/04/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"06/05/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/06/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/07/2016","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"06/08/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"06/09/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/10/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/11/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/12/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/13/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"06/14/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/15/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"06/16/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/17/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/18/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/19/2016","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"06/20/2016","74","Ozone","PISECO LAKE","36-041-0005","AQS","74","."
"06/21/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"06/22/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/23/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"06/24/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"06/25/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/26/2016","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"06/27/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/28/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"06/29/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/30/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/01/2016","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/02/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"07/03/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"07/04/2016","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/05/2016","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/06/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/07/2016","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/08/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/09/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"07/10/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"07/11/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/12/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/13/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"07/14/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"07/15/2016","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"07/16/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"07/17/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/18/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"07/19/2016","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"07/20/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"07/21/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/22/2016","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"07/23/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/24/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"07/25/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"07/26/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/27/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"07/28/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/29/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/30/2016","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"07/31/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"08/01/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"08/02/2016","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/03/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/04/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"08/05/2016","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"08/06/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/07/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"08/08/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"08/09/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/10/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/11/2016","64","Ozone","PISECO LAKE","36-041-0005","AQS","64","."
"08/12/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/15/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"08/16/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/17/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"08/18/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/19/2016","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/20/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/21/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"08/22/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"08/23/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/24/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"08/25/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"08/26/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/27/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/28/2016","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"08/29/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/30/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/31/2016","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/01/2016","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"09/02/2016","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"09/03/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/04/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/05/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/06/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/07/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/08/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/09/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/10/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/11/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"09/14/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"09/15/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"09/17/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/18/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"09/19/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/20/2016","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/21/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/22/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/23/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/24/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/25/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/26/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/27/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/28/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/29/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"09/30/2016","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/01/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/02/2016","18","Ozone","PISECO LAKE","36-041-0005","AQS","18","."
"10/03/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/04/2016","18","Ozone","PISECO LAKE","36-041-0005","AQS","18","."
"10/05/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/07/2016","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"10/08/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/09/2016","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"10/10/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/12/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"10/13/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/14/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/15/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/16/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/17/2016","16","Ozone","PISECO LAKE","36-041-0005","AQS","16","."
"10/18/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"10/19/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/20/2016","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/21/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/22/2016","16","Ozone","PISECO LAKE","36-041-0005","AQS","16","."
"10/23/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/24/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/25/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/26/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/27/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/28/2016","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"10/29/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/30/2016","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"10/31/2016","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"11/01/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/02/2016","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"11/03/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/04/2016","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/05/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/06/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/07/2016","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/08/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/09/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/10/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/11/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/12/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/13/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"11/14/2016","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"11/15/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/16/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/17/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/18/2016","18","Ozone","PISECO LAKE","36-041-0005","AQS","18","."
"11/19/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/20/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/21/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/22/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/23/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/24/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/25/2016","15","Ozone","PISECO LAKE","36-041-0005","AQS","15","."
"11/26/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/27/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/28/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/29/2016","10","Ozone","PISECO LAKE","36-041-0005","AQS","10","."
"11/30/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/01/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/02/2016","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/03/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/04/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/05/2016","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/14/2016","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"12/15/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/16/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/17/2016","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/18/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"12/19/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/20/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/21/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/22/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/23/2016","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"12/24/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/25/2016","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/26/2016","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/27/2016","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/28/2016","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/29/2016","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/30/2016","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/31/2016","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
