"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2011","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"01/02/2011","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"01/03/2011","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"01/04/2011","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"01/05/2011","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"01/06/2011","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"01/07/2011","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"01/08/2011","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"01/09/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/10/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/11/2011","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"01/12/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/13/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"01/14/2011","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"01/15/2011","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"01/16/2011","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"01/17/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/18/2011","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"01/19/2011","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"01/20/2011","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"01/21/2011","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"01/22/2011","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"01/23/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/24/2011","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"01/25/2011","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"01/26/2011","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"01/27/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"01/28/2011","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"01/29/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"01/30/2011","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"01/31/2011","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"02/01/2011","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/02/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/04/2011","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"02/05/2011","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/06/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/07/2011","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"02/08/2011","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/09/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/10/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/11/2011","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/12/2011","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"02/13/2011","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"02/14/2011","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/15/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/16/2011","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/17/2011","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"02/18/2011","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"02/19/2011","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"02/20/2011","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
