"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"07/31/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"08/01/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/02/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/03/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/04/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/05/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/06/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/07/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/08/2020","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"08/09/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"08/10/2020","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/11/2020","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"08/12/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/13/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/14/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/15/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/16/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/17/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/18/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"08/19/2020","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/20/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/21/2020","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/22/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/23/2020","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"08/24/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"08/25/2020","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/26/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/27/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/28/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/29/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/30/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"08/31/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"09/01/2020","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"09/02/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"09/03/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/04/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/05/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/06/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/07/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"09/08/2020","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"09/09/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/10/2020","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"09/11/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/12/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/13/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/14/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"09/15/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/16/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/17/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"09/18/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/19/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/20/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/21/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/22/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/23/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"09/24/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"09/25/2020","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"09/26/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/27/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/28/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/29/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/30/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/01/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/02/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/03/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/04/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/05/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/06/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/08/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/09/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/10/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"10/11/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/12/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/13/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/14/2020","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/15/2020","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"10/16/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/17/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"10/18/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/19/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/20/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/21/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/22/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/23/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/24/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/25/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/26/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/27/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/28/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/29/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/30/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/31/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/01/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/02/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/03/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/04/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/05/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/06/2020","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"11/07/2020","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"11/08/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"11/09/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/10/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/11/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/12/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"11/13/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"11/14/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/15/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/16/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/17/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/18/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/19/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/20/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/21/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/22/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"11/23/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/24/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/25/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"11/26/2020","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"11/27/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"11/28/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/29/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/01/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"12/02/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/03/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/04/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"12/05/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/06/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/07/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/08/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/09/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"12/10/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/11/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"12/12/2020","14","Ozone","PISECO LAKE","36-041-0005","AQS","14","."
"12/13/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/14/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/15/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/16/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/17/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/18/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/19/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/20/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/21/2020","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"12/22/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/23/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/24/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/25/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"12/26/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"12/27/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"12/28/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/29/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
