"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/20/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"04/21/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"04/22/2019","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"04/23/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"04/24/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"04/25/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/26/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"04/27/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"04/28/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"04/29/2019","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/30/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"05/01/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"05/02/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"05/03/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"05/04/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"05/05/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"05/06/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/07/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"05/08/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/09/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/10/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"05/11/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"05/12/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"05/13/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/14/2019","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"05/15/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"05/16/2019","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"05/17/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/18/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"05/19/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/20/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"05/21/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"05/22/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/23/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"05/24/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"05/25/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"05/26/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/27/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/28/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"05/29/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"05/30/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/31/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/01/2019","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"06/02/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"06/03/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"06/05/2019","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"06/06/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/07/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"06/08/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"06/09/2019","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"06/10/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/11/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/12/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"06/13/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/14/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/15/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/16/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/17/2019","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"06/18/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/19/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"06/20/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"06/21/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/22/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/23/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/24/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/25/2019","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"06/26/2019","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"06/27/2019","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"06/28/2019","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"06/29/2019","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"06/30/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/01/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/02/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/03/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"07/04/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/05/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/06/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/07/2019","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/08/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"07/09/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/10/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/11/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/12/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/13/2019","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"07/14/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/15/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/16/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/17/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/18/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/19/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"07/20/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/21/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/22/2019","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"07/24/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/25/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"07/26/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/27/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"07/28/2019","50","Ozone","PISECO LAKE","36-041-0005","AQS","50","."
"07/29/2019","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"07/30/2019","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/31/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/01/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/02/2019","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"08/03/2019","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"08/04/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/05/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/06/2019","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"08/07/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/08/2019","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"08/09/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/10/2019","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/11/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"08/12/2019","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"08/13/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/14/2019","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/15/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/16/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/17/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/18/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/19/2019","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/20/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"08/21/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/22/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/23/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"08/24/2019","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"08/25/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"08/26/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/27/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/28/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/29/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/30/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"08/31/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/01/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/02/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/03/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/04/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/05/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/06/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/07/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/08/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/09/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/10/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"09/11/2019","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"09/12/2019","12","Ozone","PISECO LAKE","36-041-0005","AQS","12","."
"09/13/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/14/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/15/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"09/16/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/17/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/18/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/19/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/20/2019","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"09/21/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"09/22/2019","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"09/23/2019","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"09/24/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"09/25/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/26/2019","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/27/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/28/2019","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/29/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"09/30/2019","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/01/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"10/02/2019","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/03/2019","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/04/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/05/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/06/2019","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/07/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/09/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/10/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/11/2019","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"10/12/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/13/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/14/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/15/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/16/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/17/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/18/2019","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/19/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/20/2019","21","Ozone","PISECO LAKE","36-041-0005","AQS","21","."
"10/21/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/22/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/23/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/24/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"10/25/2019","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/26/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/27/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/28/2019","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/29/2019","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/30/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/04/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/05/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/06/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/07/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/08/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/09/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/10/2019","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/11/2019","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"11/12/2019","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"11/13/2019","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/14/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/15/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/16/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/17/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/18/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/19/2019","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/20/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/21/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/22/2019","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/23/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"11/24/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/25/2019","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/26/2019","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/27/2019","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/28/2019","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/29/2019","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/30/2019","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
