"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"02/05/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"02/06/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"02/07/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"02/08/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"02/09/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"02/10/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"02/11/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/12/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"02/13/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/14/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"02/15/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"02/16/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/17/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"02/18/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"02/19/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/20/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"02/21/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"02/22/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"02/23/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"02/25/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"02/26/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"02/27/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"02/28/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"03/01/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/02/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/03/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"03/04/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/05/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"03/06/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"03/07/2015","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"03/08/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"03/09/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"03/10/2015","61","Ozone","PISECO LAKE","36-041-0005","AQS","61","."
"03/11/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/12/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"03/13/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/14/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"03/15/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"03/16/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"03/17/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"03/18/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/19/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/20/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/21/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"03/22/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"03/23/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"03/24/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"03/25/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"03/26/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"03/27/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/28/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"03/29/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"03/30/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"03/31/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/02/2015","67","Ozone","PISECO LAKE","36-041-0005","AQS","67","."
"04/03/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/04/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/05/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"04/06/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"04/07/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"04/08/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"04/09/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"04/10/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/11/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"04/12/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"04/13/2015","74","Ozone","PISECO LAKE","36-041-0005","AQS","74","."
"04/14/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"04/15/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"04/16/2015","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"04/17/2015","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/18/2015","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"04/19/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/20/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/21/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/22/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"04/23/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"04/24/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"04/25/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/26/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/27/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"04/28/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"04/29/2015","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"04/30/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/01/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"05/02/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/03/2015","67","Ozone","PISECO LAKE","36-041-0005","AQS","67","."
"05/04/2015","90","Ozone","PISECO LAKE","36-041-0005","AQS","90","."
"05/05/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/06/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"05/07/2015","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"05/08/2015","71","Ozone","PISECO LAKE","36-041-0005","AQS","71","."
"05/09/2015","77","Ozone","PISECO LAKE","36-041-0005","AQS","77","."
"05/10/2015","67","Ozone","PISECO LAKE","36-041-0005","AQS","67","."
"05/11/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"05/12/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/13/2015","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"05/14/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/15/2015","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"05/16/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"05/17/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/18/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"05/19/2015","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"05/21/2015","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"05/22/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"05/23/2015","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"05/24/2015","77","Ozone","PISECO LAKE","36-041-0005","AQS","77","."
"05/25/2015","54","Ozone","PISECO LAKE","36-041-0005","AQS","54","."
"05/26/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"05/27/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"05/28/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"05/29/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"05/30/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"05/31/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/01/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"06/02/2015","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"06/03/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/04/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"06/05/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"06/06/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/07/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"06/08/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/09/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/10/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"06/11/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"06/12/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"06/13/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"06/14/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"06/15/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"06/16/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/17/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/18/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"06/19/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"06/20/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"06/21/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"06/22/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"06/23/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"06/24/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"06/25/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/26/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"06/27/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"06/28/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"06/29/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"06/30/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"07/01/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"07/02/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"07/03/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/04/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/05/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"07/06/2015","47","Ozone","PISECO LAKE","36-041-0005","AQS","47","."
"07/07/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"07/08/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"07/09/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"07/10/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"07/11/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/12/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/13/2015","45","Ozone","PISECO LAKE","36-041-0005","AQS","45","."
"07/14/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/15/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/16/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/17/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"07/18/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/19/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"07/20/2015","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","."
"07/21/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/22/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"07/23/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/24/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/25/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"07/26/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"07/27/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"07/28/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"07/29/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"07/30/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"07/31/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/01/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/02/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/03/2015","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"08/04/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"08/05/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"08/06/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/07/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"08/08/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/09/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"08/10/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/11/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"08/12/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/13/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"08/14/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"08/15/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"08/16/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"08/17/2015","46","Ozone","PISECO LAKE","36-041-0005","AQS","46","."
"08/19/2015","42","Ozone","PISECO LAKE","36-041-0005","AQS","42","."
"08/20/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/21/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"08/22/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"08/23/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"08/24/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"08/25/2015","38","Ozone","PISECO LAKE","36-041-0005","AQS","38","."
"08/26/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"08/27/2015","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"08/28/2015","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"08/29/2015","41","Ozone","PISECO LAKE","36-041-0005","AQS","41","."
"08/30/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"08/31/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/01/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/02/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"09/03/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"09/04/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/05/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"09/06/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/07/2015","44","Ozone","PISECO LAKE","36-041-0005","AQS","44","."
"09/08/2015","49","Ozone","PISECO LAKE","36-041-0005","AQS","49","."
"09/09/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"09/10/2015","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"09/11/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"09/12/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"09/13/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/14/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/15/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"09/16/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"09/17/2015","48","Ozone","PISECO LAKE","36-041-0005","AQS","48","."
"09/18/2015","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"09/19/2015","51","Ozone","PISECO LAKE","36-041-0005","AQS","51","."
"09/20/2015","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"09/21/2015","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"09/22/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"09/23/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"09/24/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/25/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"09/26/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"09/27/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"09/28/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/29/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"09/30/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"10/01/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/02/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/03/2015","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"10/04/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"10/05/2015","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/06/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/07/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/08/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/09/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/10/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/11/2015","40","Ozone","PISECO LAKE","36-041-0005","AQS","40","."
"10/12/2015","43","Ozone","PISECO LAKE","36-041-0005","AQS","43","."
"10/13/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/14/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/15/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"10/16/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"10/17/2015","22","Ozone","PISECO LAKE","36-041-0005","AQS","22","."
"10/18/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"10/19/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/20/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"10/21/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/22/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"10/23/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"10/24/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"10/25/2015","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/26/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"10/27/2015","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"10/28/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"10/29/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"10/30/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"10/31/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/01/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/02/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"11/04/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/05/2015","39","Ozone","PISECO LAKE","36-041-0005","AQS","39","."
"11/06/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/07/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"11/08/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/09/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/10/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/11/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/12/2015","24","Ozone","PISECO LAKE","36-041-0005","AQS","24","."
"11/13/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/14/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/15/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/16/2015","33","Ozone","PISECO LAKE","36-041-0005","AQS","33","."
"11/17/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"11/18/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"11/19/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/20/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/21/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/22/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/23/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"11/24/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/25/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"11/26/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"11/27/2015","37","Ozone","PISECO LAKE","36-041-0005","AQS","37","."
"11/28/2015","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"11/29/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"11/30/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/01/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"12/02/2015","20","Ozone","PISECO LAKE","36-041-0005","AQS","20","."
"12/03/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/04/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/05/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/06/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"12/07/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/08/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/09/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/10/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/11/2015","32","Ozone","PISECO LAKE","36-041-0005","AQS","32","."
"12/12/2015","25","Ozone","PISECO LAKE","36-041-0005","AQS","25","."
"12/13/2015","27","Ozone","PISECO LAKE","36-041-0005","AQS","27","."
"12/14/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
"12/15/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/16/2015","17","Ozone","PISECO LAKE","36-041-0005","AQS","17","."
"12/17/2015","19","Ozone","PISECO LAKE","36-041-0005","AQS","19","."
"12/18/2015","30","Ozone","PISECO LAKE","36-041-0005","AQS","30","."
"12/19/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/20/2015","31","Ozone","PISECO LAKE","36-041-0005","AQS","31","."
"12/21/2015","28","Ozone","PISECO LAKE","36-041-0005","AQS","28","."
"12/22/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/23/2015","26","Ozone","PISECO LAKE","36-041-0005","AQS","26","."
"12/24/2015","34","Ozone","PISECO LAKE","36-041-0005","AQS","34","."
"12/25/2015","36","Ozone","PISECO LAKE","36-041-0005","AQS","36","."
"12/26/2015","23","Ozone","PISECO LAKE","36-041-0005","AQS","23","."
"12/27/2015","29","Ozone","PISECO LAKE","36-041-0005","AQS","29","."
