"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source","20-year High (2000-2019)","20-year Low (2000-2019)","5-year Average (2015-2019)","Date of 20-year High","Date of 20-year Low"
"08/25/2020","39","Ozone","PISECO LAKE","36-041-0005","AQS","64","22","31.8","08/25/2012","08/25/2014"
"08/26/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","61","28","31.6","08/26/2001","08/26/2006"
"08/27/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","71","20","32.2","08/27/2005","08/27/2015"
"08/28/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","47","22","33.8","08/28/2004","08/28/2015"
"08/29/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","64","17","33.8","08/29/2007","08/29/2014"
"08/30/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","105","27","33.2","08/30/2010","08/30/2006"
"08/31/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","150","19","33.2","08/31/2012","08/31/2018"
"09/01/2020","19","Ozone","PISECO LAKE","36-041-0005","AQS","80","17","25.4","09/01/2010","09/01/2016"
"09/02/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","67","22","30.4","09/02/2010","09/02/2016"
"09/03/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","90","24","31.6","09/03/2010","09/03/2006"
"09/04/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","51","23","31.4","09/04/2004","09/04/2006"
"09/05/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","64","18","32.2","09/05/2008","09/05/2006"
"09/06/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","80","18","32.2","09/06/2007","09/06/2008"
"09/07/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","108","26","33.4","09/07/2007","09/07/2008"
"09/08/2020","36","Ozone","PISECO LAKE","36-041-0005","AQS","100","20","28.4","09/08/2005","09/08/2017"
"09/09/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","105","15","26.2","09/09/2002","09/09/2017"
"09/10/2020","38","Ozone","PISECO LAKE","36-041-0005","AQS","150","19","26.6","09/10/2002","09/10/2015"
"09/11/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","64","20","29.8","09/11/2013","09/11/2018"
"09/12/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","108","12","23","09/12/2005","09/12/2019"
"09/13/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","112","19","28","09/13/2005","09/13/2013"
"09/14/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","129","17","26.8","09/14/2005","09/14/2006"
"09/15/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","46","21","29","09/15/2004","09/15/2016"
"09/16/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","45","20","33","09/16/2002","09/16/2009"
"09/17/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","61","21","34.2","09/17/2012","09/17/2009"
"09/18/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","51","24","35.4","09/18/2015","09/18/2011"
"09/19/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","67","22","31.4","09/19/2002","09/19/2018"
"09/20/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","105","20","29","09/20/2000","09/20/2018"
"09/21/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","64","22","30.6","09/21/2005","09/21/2015"
"09/22/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","93","22","35.6","09/22/2004","09/22/2011"
"09/23/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","49","21","34.6","09/23/2005","09/23/2013"
"09/24/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","74","23","28.4","09/24/2010","09/24/2000"
"09/25/2020","46","Ozone","PISECO LAKE","36-041-0005","AQS","90","20","27.8","09/25/2004","09/25/2018"
"09/26/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","43","20","30.8","09/26/2007","09/26/2010"
"09/27/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","74","18","39","09/27/2017","09/27/2001"
"09/28/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","44","19","32","09/28/2019","09/28/2012"
"09/29/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","37","20","28.5","09/29/2011","09/29/2008"
"09/30/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","45","15","26.75","09/30/2002","09/30/2012"
"10/01/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","54","14","25.75","10/01/2002","10/01/2011"
"10/02/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","50","14","19.25","10/02/2002","10/02/2018"
"10/03/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","87","15","20.75","10/03/2001","10/03/2018"
"10/04/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","97","18","25.6666666666667","10/04/2001","10/04/2016"
"10/05/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","90","15","24.8","10/05/2001","10/05/2013"
"10/06/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","58","11","24","10/06/2001","10/06/2018"
"10/07/2020",".","","","","","47","10","31.8","10/07/2004","10/07/2005"
"10/08/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","67","5","24.75","10/08/2004","10/08/2005"
"10/09/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","71","4","24.2","10/09/2011","10/09/2005"
"10/10/2020","41","Ozone","PISECO LAKE","36-041-0005","AQS","51","3","31.2","10/10/2011","10/10/2005"
"10/11/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","49","4","30","10/11/2003","10/11/2005"
"10/12/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","49","9","32","10/12/2000","10/12/2005"
"10/13/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","58","7","29.6","10/13/2000","10/13/2005"
"10/14/2020","36","Ozone","PISECO LAKE","36-041-0005","AQS","84","6","29.6","10/14/2000","10/14/2005"
"10/15/2020","45","Ozone","PISECO LAKE","36-041-0005","AQS","46","23","31.8","10/15/2000","10/15/2005"
"10/16/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","42","16","32.25","10/16/2001","10/16/2005"
"10/17/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","39","16","27","10/17/2007","10/17/2005"
"10/18/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","40","19","32.6","10/18/2017","10/18/2005"
"10/19/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","49","20","34.6","10/19/2017","10/19/2005"
"10/20/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","39","18","30.6","10/20/2015","10/20/2005"
"10/21/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","49","12","34.8","10/21/2017","10/21/2011"
"10/22/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","61","14","30.6","10/22/2007","10/22/2005"
"10/23/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","39","11","31.4","10/23/2017","10/23/2005"
"10/24/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","40","11","29.4","10/24/2000","10/24/2005"
"10/25/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","41","16","28.2","10/25/2000","10/25/2005"
"10/26/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","41","18","28.8","10/26/2000","10/26/2005"
"10/27/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","46","19","29.4","10/27/2000","10/27/2005"
"10/28/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","44","18","28","10/28/2017","10/28/2005"
"10/29/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","35","20","29.2","10/29/2017","10/29/2005"
"10/30/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","35","17","27.4","10/30/2006","10/30/2014"
"10/31/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","45","22","23.75","10/31/2008","10/31/2018"
"11/01/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","39","19","25.25","11/01/2013","11/01/2012"
"11/02/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","44","19","27.25","11/02/2001","11/02/2016"
"11/03/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","40","14","27.6666666666667","11/03/2011","11/03/2003"
"11/04/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","40","19","27","11/04/2014","11/04/2003"
"11/05/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","39","19","31","11/05/2015","11/05/2010"
"11/06/2020","47","Ozone","PISECO LAKE","36-041-0005","AQS","35","21","28.8","11/06/2019","11/06/2009"
"11/07/2020","47","Ozone","PISECO LAKE","36-041-0005","AQS","42","20","27","11/07/2003","11/07/2009"
"11/08/2020","44","Ozone","PISECO LAKE","36-041-0005","AQS","38","19","27.8","11/08/2003","11/08/2018"
"11/09/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","54","15","30","11/09/2009","11/09/2008"
"11/10/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","38","19","32","11/10/2010","11/10/2000"
"11/11/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","37","15","31","11/11/2014","11/11/2003"
"11/12/2020","23","Ozone","PISECO LAKE","36-041-0005","AQS","43","12","29.8","11/12/2012","11/12/2002"
"11/13/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","41","12","31.6","11/13/2011","11/13/2008"
"11/14/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","39","19","30.6","11/14/2016","11/14/2017"
"11/15/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","37","13","32","11/15/2016","11/15/2005"
"11/16/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","37","19","32.2","11/16/2016","11/16/2005"
"11/17/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","37","13","29.8","11/17/2017","11/17/2003"
"11/18/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","35","14","26.8","11/18/2002","11/18/2004"
"11/19/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","40","15","31","11/19/2001","11/19/2005"
"11/20/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","34","15","32","11/20/2017","11/20/2002"
"11/21/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","37","8","32.4","11/21/2017","11/21/2007"
"11/22/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","35","16","32.2","11/22/2016","11/22/2001"
"11/23/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","38","15","34","11/23/2012","11/23/2001"
"11/24/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","36","24","28.6","11/24/2010","11/24/2009"
"11/25/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","34","15","24","11/25/2012","11/25/2016"
"11/26/2020","20","Ozone","PISECO LAKE","36-041-0005","AQS","35","16","28.4","11/26/2010","11/26/2009"
"11/27/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","37","15","32","11/27/2015","11/27/2001"
"11/28/2020","28","Ozone","PISECO LAKE","36-041-0005","AQS","35","17","25.8","11/28/2004","11/28/2015"
"11/29/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","39","10","26.6","11/29/2005","11/29/2016"
"11/30/2020",".","","","","","36","23","32","11/30/2019","11/30/2014"
"12/01/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","39","19","29.25","12/01/2003","12/01/2005"
"12/02/2020","34","Ozone","PISECO LAKE","36-041-0005","AQS","37","19","24.5","12/02/2003","12/02/2013"
"12/03/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","36","20","27","12/03/2002","12/03/2017"
"12/04/2020","35","Ozone","PISECO LAKE","36-041-0005","AQS","35","23","29","12/04/2002","12/04/2001"
"12/05/2020","26","Ozone","PISECO LAKE","36-041-0005","AQS","36","19","29","12/05/2005","12/05/2013"
"12/06/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","40","16","26.6666666666667","12/06/2003","12/06/2011"
"12/07/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","38","18","28.6666666666667","12/07/2003","12/07/2012"
"12/08/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","43","19","30","12/08/2003","12/08/2012"
"12/09/2020","22","Ozone","PISECO LAKE","36-041-0005","AQS","35","23","27.6666666666667","12/09/2002","12/09/2011"
"12/10/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","36","22","32.6666666666667","12/10/2007","12/10/2000"
"12/11/2020","21","Ozone","PISECO LAKE","36-041-0005","AQS","38","15","31.3333333333333","12/11/2003","12/11/2000"
"12/12/2020","14","Ozone","PISECO LAKE","36-041-0005","AQS","38","20","28.6666666666667","12/12/2003","12/12/2006"
"12/13/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","41","14","29.3333333333333","12/13/2003","12/13/2001"
"12/14/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","39","22","31.75","12/14/2003","12/14/2014"
"12/15/2020","30","Ozone","PISECO LAKE","36-041-0005","AQS","39","18","31.75","12/15/2003","12/15/2014"
"12/16/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","35","15","27.5","12/16/2010","12/16/2014"
"12/17/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","37","16","25.75","12/17/2007","12/17/2014"
"12/18/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","41","18","29.75","12/18/2003","12/18/2001"
"12/19/2020","27","Ozone","PISECO LAKE","36-041-0005","AQS","37","19","33","12/19/2009","12/19/2001"
"12/20/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","38","9","31.25","12/20/2009","12/20/2007"
"12/21/2020","17","Ozone","PISECO LAKE","36-041-0005","AQS","37","18","31.5","12/21/2009","12/21/2011"
"12/22/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","36","9","29.75","12/22/2009","12/22/2004"
"12/23/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","37","10","31.5","12/23/2012","12/23/2003"
"12/24/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","35","21","32.5","12/24/2016","12/24/2005"
"12/25/2020","33","Ozone","PISECO LAKE","36-041-0005","AQS","38","19","35.75","12/25/2018","12/25/2007"
"12/26/2020","24","Ozone","PISECO LAKE","36-041-0005","AQS","38","23","29.75","12/26/2017","12/26/2001"
"12/27/2020","25","Ozone","PISECO LAKE","36-041-0005","AQS","41","16","30.25","12/27/2010","12/27/2008"
"12/28/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","39","21","30.75","12/28/2010","12/28/2005"
"12/29/2020","32","Ozone","PISECO LAKE","36-041-0005","AQS","38","1","33","12/29/2017","12/29/2003"
"12/30/2020","29","Ozone","PISECO LAKE","36-041-0005","AQS","37","19","28.25","12/30/2012","12/30/2011"
"12/31/2020","31","Ozone","PISECO LAKE","36-041-0005","AQS","37","17","27.75","12/31/2017","12/31/2018"
