"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/09/2020","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","45",".","46","27"
"03/10/2020","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","34","28","43","23"
"03/11/2020","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","23","9"
"03/12/2020","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","30","12"
"03/13/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","12","7"
"03/14/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","13","2"
"03/15/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","18","14"
"03/16/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","38","15","30","23"
"03/17/2020","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","20","19"
"03/18/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","34","25"
"03/19/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","18","21"
"03/20/2020","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","33",".","16","23"
"03/21/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","18","3"
"03/22/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38","6","25","13"
"03/23/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","23","8"
"03/24/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","25","21"
"03/25/2020","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".","40","20"
"03/26/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","43",".","36","18"
"03/27/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35",".","20","14"
"03/28/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","33","14"
"03/29/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","42",".","5","4"
"03/30/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","5","8"
"03/31/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","15","19"
"04/01/2020","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","41",".","27","23"
"04/02/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","15","2"
"04/03/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","13","6"
"04/04/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","18","8"
"04/05/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","22","8"
"04/06/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","40",".","14","11"
"04/07/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","25","19"
"04/08/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","26","10"
"04/09/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","23","14"
"04/10/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35",".","13","5"
"04/11/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","13","12"
"04/12/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","35","15"
"04/13/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","12","8"
"04/14/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","44",".","15","7"
"04/15/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","42",".","19","11"
"04/16/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37",".","17","8"
"04/17/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","44",".","21","3"
"04/18/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","40","15"
"04/19/2020","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","48",".","44","15"
"04/20/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","19","8"
"04/21/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","26","."
"04/22/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","43",".","16","2"
"04/23/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","28","15"
"04/24/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","32","10"
"04/25/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","36","12"
"04/26/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","28","12"
"04/27/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35","4","20","4"
"04/28/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","31","17"
"04/29/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","34","11"
"04/30/2020","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","15","5"
"05/01/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","7","8"
"05/02/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","29","13"
"05/03/2020","50","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","50","13","26","8"
"05/04/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","15","8"
"05/05/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","17","6"
"05/06/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","28","13"
"05/07/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","25","15"
"05/08/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37",".","15","6"
"05/09/2020","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33","4","11","1"
"05/10/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","42",".","11","6"
"05/11/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","21","14"
"05/12/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37","5","20","8"
"05/13/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","30","13"
"05/14/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","29","13"
"05/15/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".",".","15"
"05/16/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","23","8"
"05/17/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","30","6"
"05/18/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39",".","28","8"
"05/19/2020","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".",".","."
"05/20/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".",".","."
"05/21/2020","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","48",".",".","."
"05/22/2020","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","47",".","36","15"
"05/23/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","39","5"
"05/24/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37",".","18","2"
"05/25/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","19","3"
"05/26/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".",".","7"
"05/27/2020","46","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","46",".",".","8"
"05/28/2020","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","20","5"
"05/29/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","18","4"
"05/30/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35","7","13","3"
"05/31/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","8","3"
"06/01/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","15","7"
"06/02/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38","12","22","9"
"06/03/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".",".","10"
"06/04/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","38","8"
"06/05/2020","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","48",".","35","7"
"06/06/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","43",".","32","8"
"06/07/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","18","5"
"06/08/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30","9","18","7"
"06/09/2020","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".",".","8"
"06/10/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".",".","."
"06/11/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37","15","24","6"
"06/12/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".",".","."
"06/13/2020","19","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","19",".","13","3"
"06/14/2020","19","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","19","7","18","3"
"06/15/2020","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","25","7"
"06/16/2020","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".",".","7"
"06/17/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".",".","8"
"06/18/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","44",".","34","8"
"06/19/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","40",".","25","8"
"06/20/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36","13","31","5"
"06/21/2020","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","45",".","34","3"
"06/22/2020","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","35","7"
"06/23/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","44",".","40","8"
"06/24/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","40",".","30","6"
"06/25/2020","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","41",".","25","8"
"06/26/2020","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","39","12","29","11"
"06/27/2020","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","31","4"
"06/28/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","25","4"
"06/29/2020","25","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","25","3"
"06/30/2020","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","19","4"
"07/01/2020","25","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","21",".","25","4"
"07/02/2020","37","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26","13","37","5"
"07/03/2020","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","22",".","46","4"
"07/04/2020","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","38","5"
"07/05/2020","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","34","4"
"07/06/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35",".","30","7"
"07/07/2020","39","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","39","8"
"07/08/2020","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38","17","42","7"
"07/09/2020","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","40","6"
"07/10/2020","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","38","8"
"07/11/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","15","4"
"07/12/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","18","3"
"07/13/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","30","5"
"07/14/2020","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23","11","30","4"
"07/15/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","24","5"
"07/16/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","27","7"
"07/17/2020","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","24","5"
"07/18/2020","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","47",".","36","6"
"07/19/2020","49","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","49",".","43","5"
"07/20/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36","11","26","4"
"07/21/2020","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","28",".","27","12"
"07/22/2020","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20",".","23","7"
"07/23/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","24","7"
"07/24/2020","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","35","4"
"07/25/2020","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","38","4"
"07/26/2020","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","41","13","36","2"
"07/27/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","44",".","37","5"
"07/28/2020","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","25","11"
"07/29/2020","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","26","7"
"07/30/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","27","9"
"07/31/2020","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","24","4"
"08/01/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","9","27","5"
"08/02/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","28","3"
"08/03/2020","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","18","5"
"08/04/2020","19","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","19",".","19","7"
"08/05/2020","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","25","4"
"08/06/2020","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","22","9"
"08/07/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30","12","28","6"
"08/08/2020","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","35","5"
"08/09/2020","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","45",".","40","6"
"08/10/2020","39","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","39","7"
"08/11/2020","49","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","49",".","47","7"
"08/12/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","28","6"
"08/13/2020","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34","16","32","6"
"08/14/2020","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","35","6"
"08/15/2020","33","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","33","3"
"08/16/2020","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","24",".","38","3"
"08/17/2020","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","28",".","32","5"
"08/18/2020","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","23","."
"08/19/2020","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20","9","22","."
"08/20/2020","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","24",".","21","."
"08/21/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","25","16"
"08/22/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","30","4"
"08/23/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","37",".","33","2"
"08/24/2020","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","35","8"
"08/25/2020","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35","15","34","10"
"08/26/2020","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","11","3"
"08/27/2020","20","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","10",".","20","9"
"08/28/2020","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","24","4"
"08/29/2020","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","19","6"
"08/30/2020","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26",".","10","5"
"08/31/2020","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24","7","18","5"
"09/01/2020","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","19","8"
"09/02/2020","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","21",".","12","8"
"09/03/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","22","7"
"09/04/2020","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","28",".","18","8"
"09/05/2020","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","19","10"
"09/06/2020","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30","9","25","6"
"09/07/2020","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38",".","24","6"
"09/08/2020","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","28","12"
"09/09/2020","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","32","7"
"09/10/2020","31","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","31","9"
"09/11/2020","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","24",".","18","4"
"09/12/2020","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25","7","23","8"
"09/13/2020","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","20","3"
"09/14/2020","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26",".","14","4"
"09/15/2020","20","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20",".","17","8"
