"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/20/2021","31","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","31","12"
"01/21/2021","62","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","23",".","62","25"
"01/22/2021","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26","8","42","24"
"01/23/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","15","8"
"01/24/2021","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","36",".","45","25"
"01/25/2021","67","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","31",".","67","26"
"01/26/2021","67","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","9","30",".","67","22"
"01/27/2021","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","38","22"
"01/28/2021","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34","4","23","5"
"01/29/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","35","23"
"01/30/2021","59","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","7","32",".","59","23"
"01/31/2021","70","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","31",".","70","24"
"02/01/2021","67","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","31",".","67","21"
"02/02/2021","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","36","11"
"02/03/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38","2","15","4"
"02/04/2021","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","41",".","31","28"
"02/05/2021","59","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","25",".","59","27"
"02/06/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","30","25"
"02/07/2021","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","37",".","48","24"
"02/08/2021","37","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","35",".","37","27"
"02/09/2021","56","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26","11","56","27"
"02/10/2021","61","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","36",".","61","27"
"02/11/2021","47","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6",".",".","47","25"
"02/12/2021","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33",".","48","27"
"02/13/2021","59","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","33",".","59","25"
"02/14/2021","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","40","19"
"02/15/2021","60","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33","19","60","10"
"02/16/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33",".","23","."
"02/17/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","36",".","20","24"
"02/18/2021","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33",".","45","26"
"02/19/2021","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".","28","16"
"02/20/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","25","7"
"02/21/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","40","10","32","29"
"02/22/2021","55","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","33",".","55","30"
"02/23/2021","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","42",".","48","25"
"02/24/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","43",".","18","30"
"02/25/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","13","10"
"02/26/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","29","29"
"02/27/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","39","8","35","26"
"02/28/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","30","25"
"03/01/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","14","21"
"03/02/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","9","7"
"03/03/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","35","21"
"03/04/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","16","2"
"03/05/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39","21","18","3"
"03/06/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","36",".","18","22"
"03/07/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","22","14"
"03/08/2021","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","41",".","37","25"
"03/09/2021","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","41",".","45","32"
"03/10/2021","51","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","43",".","51","27"
"03/11/2021","62","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","54","34","62","26"
"03/12/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","15","2"
"03/13/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","12","2"
"03/14/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".","16","14"
"03/15/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","18","14"
"03/16/2021","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","37",".","36","23"
"03/17/2021","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","37","27","53","21"
"03/18/2021","54","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","35",".","54","24"
"03/19/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","28","19"
"03/20/2021","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS",".","39",".","53","21"
"03/21/2021","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS",".","41",".","43","19"
"03/22/2021","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","45",".","43","19"
"03/23/2021","49","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","49","41","49","21"
"03/24/2021","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","36",".","42","25"
"03/25/2021","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","37",".","30","14"
"03/26/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","22","14"
"03/27/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35",".","12","7"
"03/28/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","14","9"
"03/29/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40","6","10","13"
"03/30/2021","46","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","46",".","28","17"
"03/31/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","33","19"
"04/01/2021","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","14","2"
"04/02/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","20","14"
"04/03/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","38",".","37","17"
"04/04/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","43","16","38","17"
"04/05/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","30","5"
"04/06/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","20","21"
"04/07/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","33",".","23","13"
"04/08/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","21","9"
"04/09/2021","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","45",".","25","14"
"04/10/2021","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44","16","33","10"
"04/11/2021","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","38","8"
"04/12/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","13","9"
"04/13/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","19","9"
"04/14/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","26","10"
"04/15/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","19","8"
"04/16/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31","1","7","3"
"04/17/2021","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","22","9"
"04/18/2021","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","34","8"
"04/19/2021","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","27","12"
"04/20/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","26","13"
"04/21/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","16","5"
"04/22/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38","7","15","3"
"04/23/2021","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","45",".","29","17"
"04/24/2021","54","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","54",".","53","21"
"04/25/2021","49","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","47",".","49","14"
"04/26/2021","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","14","10"
"04/27/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","25","."
"04/28/2021","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","37","12","36","."
"04/29/2021","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","25","11"
"04/30/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","5","5"
"05/01/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".","10","8"
"05/02/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","19","14"
"05/03/2021","21","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","21",".","21","12"
"05/04/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31","8","20","10"
"05/05/2021","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","9","5"
"05/06/2021","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","9","8"
"05/07/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".",".","9"
"05/08/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","16","8"
"05/09/2021","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","17","8"
"05/10/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33","6","21","8"
"05/11/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","10","8"
"05/12/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","10","8"
"05/13/2021","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","23","12"
"05/14/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","28","11"
"05/15/2021","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","47",".","29","13"
"05/16/2021","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","48","15","28","8"
"05/17/2021","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","48",".","28","12"
"05/18/2021","50","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","50",".","37","11"
"05/19/2021","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","37","9"
"05/20/2021","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","44",".","41","8"
"05/21/2021","67","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","67",".","54","8"
"05/22/2021","54","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","48","25","54","8"
"05/23/2021","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","23","4"
"05/24/2021","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","41",".","23","11"
"05/25/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","31","8"
"05/26/2021","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","46","18"
"05/27/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","19","3"
"05/28/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31","6","13","2"
"05/29/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","16","3"
"05/30/2021","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","18","4"
"05/31/2021","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23",".","21","7"
"06/01/2021","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","47",".","29","10"
"06/02/2021","58","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","58",".","28","12"
"06/03/2021","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29","17","30","8"
"06/04/2021","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","40",".","26","7"
"06/05/2021","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","47",".","40","7"
"06/06/2021","74","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","74",".","50","8"
"06/07/2021","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","50",".","52","12"
"06/08/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","35","9"
"06/09/2021","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","41","17","29","6"
"06/10/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","18","6"
"06/11/2021","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","25","8"
"06/12/2021","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","36",".","25","5"
"06/13/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","43",".","27","5"
"06/14/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","20","7"
"06/15/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","38","11","23","6"
"06/16/2021","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","18","8"
"06/17/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","35",".","20","7"
"06/18/2021","51","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","51",".","25","8"
"06/19/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","43",".","28","5"
"06/20/2021","48","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","48",".","25","6"
"06/21/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35","19","33","8"
"06/22/2021","22","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","22",".","16","3"
"06/23/2021","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23",".","19","12"
"06/24/2021","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AirNow","1","33",".","38","."
"06/25/2021","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","18","5"
"06/26/2021","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","23","8"
"06/27/2021","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34","14","36","3"
"06/28/2021","31","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","31","12"
"06/29/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","25","6"
"06/30/2021","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","22","5"
"07/01/2021","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","25",".","20","3"
"07/02/2021","12","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","11",".","12","6"
"07/03/2021","9","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","9","3","7","5"
"07/04/2021","18","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","18",".","18","3"
"07/05/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","24","3"
"07/06/2021","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".","53","8"
"07/07/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","17",".","35","3"
"07/08/2021","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","21",".","16","5"
"07/09/2021","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26","9","19","6"
"07/10/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","23","5"
"07/11/2021","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","24","3"
"07/12/2021","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","43",".","22","7"
"07/13/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","13","6"
"07/14/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","17","6"
"07/15/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38","13","28","6"
"07/16/2021","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","38","7"
"07/17/2021","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","25","3"
"07/18/2021","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","10","3"
"07/19/2021","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AirNow","2","26",".","32","4"
"07/20/2021","90","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","38",".","90","7"
"07/21/2021","49","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","31","15","49","6"
"07/22/2021","37","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","23",".","37","6"
"07/23/2021","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","40","6"
"07/24/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","35","11"
"07/25/2021","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","48","4"
"07/26/2021","114","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","6","38",".","114","9"
"07/27/2021","67","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","32","20","67","9"
"07/28/2021","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","36","5"
"07/29/2021","41","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","23",".","41","8"
"07/30/2021","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","30","4"
"07/31/2021","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","20","8"
"08/01/2021","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","23",".","23","6"
"08/02/2021","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28","8","25","4"
"08/03/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","30","5"
"08/04/2021","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","40","8"
"08/05/2021","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","38","8"
"08/06/2021","72","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","44",".","72","9"
"08/07/2021","57","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","44",".","57","10"
"08/08/2021","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34","17","52","10"
"08/09/2021","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","52","11"
"08/10/2021","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","45","8"
"08/11/2021","52","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","52","11"
"08/12/2021","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","42","11"
"08/13/2021","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","35","7"
"08/14/2021","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30","11","30","4"
"08/15/2021","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","25","4"
"08/16/2021","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","28","6"
"08/17/2021","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","30","8"
"08/18/2021","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","19",".","23","8"
"08/19/2021","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","21",".","13","4"
"08/20/2021","33","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".","14","33","3"
"08/21/2021","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","21",".","34","5"
"08/22/2021","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24",".","13","3"
"08/23/2021","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","13","10"
"08/24/2021","27","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","27","6"
"08/25/2021","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","46","6"
"08/26/2021","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35","21","48","8"
"08/27/2021","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","32","4"
"08/28/2021","22","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","22",".","16","9"
"08/29/2021","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","15",".","22","6"
"08/30/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","30",".","35","8"
"08/31/2021","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","35","8"
"09/01/2021","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","18","14","32","7"
"09/02/2021","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","20","8"
"09/03/2021","15","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","15",".","14","6"
"09/04/2021","17","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","17",".","17","6"
"09/05/2021","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","31",".","21","12"
"09/06/2021","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".","21","7"
"09/07/2021","24","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24","10","16","8"
"09/08/2021","49","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","49",".","29","17"
"09/09/2021","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","34","9"
"09/10/2021","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20",".","23","5"
"09/11/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","27","8"
"09/12/2021","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","32","16"
"09/13/2021","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28","11","26","6"
"09/14/2021","21","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","21","."
"09/15/2021","44","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","44","12"
"09/16/2021","19","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","19","10"
