"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"06/12/2017","80","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","80","25","52","18"
"06/13/2017","46","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","46",".","44","12"
"06/14/2017","43","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","43",".","13","6"
"06/15/2017","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","21","13"
"06/16/2017","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".",".","12"
"06/17/2017","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".",".","8"
"06/18/2017","33","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","11","33","16"
"06/19/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".",".","14"
"06/20/2017","40","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","40",".",".","10"
"06/21/2017","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","34",".",".","5"
"06/22/2017","2","CO","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".",".","."
"06/23/2017","3","CO","State of Vermont District Court Parking Lot","50-021-0002","AQS","3",".",".",".","."
"06/24/2017","13","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".","6","13","."
"06/25/2017","10","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1",".",".","10","."
"06/26/2017","7","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","7","."
"06/27/2017","10","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3",".",".","10","8"
"06/28/2017","15","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","15","8"
"06/29/2017","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3",".",".","23","9"
"06/30/2017","44","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3",".","16","44","15"
"07/01/2017","12","NO2","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","0","12"
"07/02/2017","15","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2",".",".","15","11"
"07/03/2017","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","19","7"
"07/04/2017","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","36","4"
"07/05/2017","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","35","8"
"07/06/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","12","27","17"
"07/07/2017","37","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","37",".","26","12"
"07/08/2017","47","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","47",".","13","9"
"07/09/2017","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","15","5"
"07/10/2017","46","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","46",".","35","8"
"07/11/2017","39","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","26","8"
"07/12/2017","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","41","13","31","10"
"07/13/2017","11","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","11",".","7","4"
"07/14/2017","16","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","16",".","7","8"
"07/15/2017","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","4","6"
"07/16/2017","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","22","7"
"07/17/2017","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","24","11"
"07/18/2017","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","44","12","30","10"
"07/19/2017","44","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","44",".","33","11"
"07/20/2017","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","45",".","42","13"
"07/21/2017","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","28","8"
"07/22/2017","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","36","9"
"07/23/2017","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","20","2"
"07/24/2017","23","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","23","6","13","14"
"07/25/2017","21","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","21",".","2","5"
"07/26/2017","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","32",".","12","6"
"07/27/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","19","14"
"07/28/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","29",".","23","8"
"07/29/2017","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","34",".","21","4"
"07/30/2017","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","26","7","19","7"
"07/31/2017","28","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","28","7"
"08/01/2017","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","38","7"
"08/02/2017","43","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","39",".","43","8"
"08/03/2017","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","36","8"
"08/04/2017","41","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","41",".","40","11"
"08/05/2017","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28","7","19","14"
"08/06/2017","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","27",".","19","4"
"08/07/2017","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","29","9"
"08/08/2017","33","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","33",".","25","."
"08/09/2017","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","34","."
"08/10/2017","58","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","46",".","58","13"
"08/11/2017","55","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","38","19","55","12"
"08/12/2017","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","40",".","40","8"
"08/13/2017","36","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","36",".","24","8"
"08/14/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","26","10"
"08/15/2017","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","42",".","37","8"
"08/16/2017","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","28",".","30","7"
"08/17/2017","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30","10","28","9"
"08/18/2017","25","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","20",".","25","15"
"08/19/2017","38","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","38",".","28","8"
"08/20/2017","39","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30",".","39","6"
"08/21/2017","56","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","41",".","56","11"
"08/22/2017","54","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","47",".","54","12"
"08/23/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","8","25","6"
"08/24/2017","27","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","24",".","27","7"
"08/25/2017","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","22","7"
"08/26/2017","28","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","28",".","22","6"
"08/27/2017","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","27","5"
"08/28/2017","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31",".","34","9"
"08/29/2017","35","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","22","12","35","11"
"08/30/2017","36","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","33",".","36","8"
"08/31/2017","34","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","34","9"
"09/01/2017","30","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","30",".","18","8"
"09/02/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","22","8"
"09/03/2017","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","27",".","15","11"
"09/04/2017","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32","12","38","8"
"09/05/2017","58","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26",".","58","25"
"09/06/2017","53","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","21",".","53","6"
"09/07/2017","35","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","35",".",".","11"
"09/08/2017","20","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","20",".",".","12"
"09/09/2017","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","16",".","22","6"
"09/10/2017","24","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","24","7","24","5"
"09/11/2017","24","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","19",".","24","7"
"09/12/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".","25","9"
"09/13/2017","34","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","34",".","28","10"
"09/14/2017","28","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","18",".","28","10"
"09/15/2017","38","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","26",".","38","6"
"09/16/2017","45","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","30","15","45","6"
"09/17/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29",".",".","5"
"09/18/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","29",".",".","8"
"09/19/2017","32","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","32","8"
"09/20/2017","30","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","30","10"
"09/21/2017","46","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","26",".","46","8"
"09/22/2017","39","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","16","39","8"
"09/23/2017","40","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","36",".","40","14"
"09/24/2017","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","35",".","48","14"
"09/25/2017","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","24",".","48","9"
"09/26/2017","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","32",".","48","9"
"09/27/2017","48","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","46",".","48","11"
"09/28/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","31","7","15","4"
"09/29/2017","31","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","31",".","16","7"
"09/30/2017","22","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","1","19",".","22","6"
"10/01/2017","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","23","8"
"10/02/2017","27","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","27",".","25","9"
"10/03/2017","42","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","42",".","26","12"
"10/04/2017","45","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","45","16","35","21"
"10/05/2017","32","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","32",".","20","13"
"10/06/2017","24","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","19",".","24","14"
"10/07/2017","42","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","22",".","42","13"
"10/08/2017","26","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","5","26",".","25","8"
"10/09/2017","19","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","3","16",".","19","10"
"10/10/2017","29","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","29","8","19","8"
"10/11/2017","23","PM2.5","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","15",".","23","."
"10/12/2017","25","Ozone","State of Vermont District Court Parking Lot","50-021-0002","AQS","2","25",".","19","10"
