"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"09/15/2011","47","Ozone","","33-007-4001","AQS","47","26"
"09/16/2011","28","Ozone","","33-007-4001","AQS","28","."
"09/17/2011","28","Ozone","","33-007-4001","AQS","28","."
"09/18/2011","33","Ozone","","33-007-4001","AQS","33","8"
"09/19/2011","44","Ozone","","33-007-4001","AQS","44","."
"09/20/2011","40","Ozone","","33-007-4001","AQS","40","."
"09/21/2011","45","Ozone","","33-007-4001","AQS","45","."
"09/22/2011","43","Ozone","","33-007-4001","AQS","43","."
"09/23/2011","45","Ozone","","33-007-4001","AQS","45","."
"09/24/2011","38","Ozone","","33-007-4001","AQS","38","12"
"09/25/2011","54","Ozone","","33-007-4001","AQS","54","."
"09/26/2011","58","Ozone","","33-007-4001","AQS","58","."
"09/27/2011","58","Ozone","","33-007-4001","AQS","58","21"
"09/28/2011","48","Ozone","","33-007-4001","AQS","48","."
"09/29/2011","44","Ozone","","33-007-4001","AQS","44","."
"09/30/2011","50","Ozone","","33-007-4001","AQS","50","29"
"10/01/2011","54","Ozone","","33-007-4001","AQS","54","."
"10/02/2011","43","Ozone","","33-007-4001","AQS","43","."
"10/03/2011","44","Ozone","","33-007-4001","AQS","44","7"
"10/04/2011","40","Ozone","","33-007-4001","AQS","40","."
"10/05/2011","31","Ozone","","33-007-4001","AQS","31","."
"10/06/2011","38","Ozone","","33-007-4001","AQS","38","5"
"10/07/2011","80","Ozone","","33-007-4001","AQS","80","."
"10/08/2011","74","Ozone","","33-007-4001","AQS","74","."
"10/09/2011","77","Ozone","","33-007-4001","AQS","77","27"
"10/10/2011","71","Ozone","","33-007-4001","AQS","71","."
"10/11/2011","58","Ozone","","33-007-4001","AQS","58","."
"10/12/2011","51","Ozone","","33-007-4001","AQS","51","12"
"10/13/2011","48","Ozone","","33-007-4001","AQS","48","."
"10/14/2011","39","Ozone","","33-007-4001","AQS","39","."
"10/15/2011","32","Ozone","","33-007-4001","AQS","32","8"
"10/16/2011","36","Ozone","","33-007-4001","AQS","36","."
"10/17/2011","35","Ozone","","33-007-4001","AQS","35","."
"10/18/2011","43","Ozone","","33-007-4001","AQS","43","13"
"10/19/2011","46","Ozone","","33-007-4001","AQS","46","."
"10/20/2011","37","Ozone","","33-007-4001","AQS","37","."
"10/21/2011","18","Ozone","","33-007-4001","AQS","18","."
"10/22/2011","36","Ozone","","33-007-4001","AQS","36","."
"10/23/2011","48","Ozone","","33-007-4001","AQS","48","."
"10/24/2011","43","Ozone","","33-007-4001","AQS","43","."
"10/25/2011","35","Ozone","","33-007-4001","AQS","35","."
"10/26/2011","43","Ozone","","33-007-4001","AQS","43","."
"10/27/2011","41","Ozone","","33-007-4001","AQS","41","13"
"10/30/2011","5","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","5"
"11/02/2011","20","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","20"
"11/05/2011","3","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","3"
"11/08/2011","23","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","23"
"11/10/2011","41","Ozone","","33-007-4001","AQS","41","."
"11/11/2011","35","Ozone","","33-007-4001","AQS","35","7"
"11/12/2011","40","Ozone","","33-007-4001","AQS","40","."
"11/13/2011","47","Ozone","","33-007-4001","AQS","47","."
"11/14/2011","41","Ozone","","33-007-4001","AQS","41","23"
"11/15/2011","41","Ozone","","33-007-4001","AQS","41","."
"11/16/2011","42","Ozone","","33-007-4001","AQS","42","."
"11/17/2011","31","Ozone","","33-007-4001","AQS","31","."
"11/18/2011","39","Ozone","","33-007-4001","AQS","39","."
"11/19/2011","41","Ozone","","33-007-4001","AQS","41","."
"11/20/2011","41","Ozone","","33-007-4001","AQS","41","18"
"11/21/2011","41","Ozone","","33-007-4001","AQS","41","."
"11/22/2011","42","Ozone","","33-007-4001","AQS","42","."
"11/23/2011","43","Ozone","","33-007-4001","AQS","43","5"
"11/24/2011","44","Ozone","","33-007-4001","AQS","44","."
"11/25/2011","45","Ozone","","33-007-4001","AQS","45","."
"11/26/2011","42","Ozone","","33-007-4001","AQS","42","18"
"11/27/2011","43","Ozone","","33-007-4001","AQS","43","."
"11/28/2011","38","Ozone","","33-007-4001","AQS","38","."
"11/29/2011","40","Ozone","","33-007-4001","AQS","40","11"
"11/30/2011","40","Ozone","","33-007-4001","AQS","40","."
"12/01/2011","41","Ozone","","33-007-4001","AQS","41","."
"12/02/2011","41","Ozone","","33-007-4001","AQS","41","9"
"12/03/2011","45","Ozone","","33-007-4001","AQS","45","."
"12/04/2011","46","Ozone","","33-007-4001","AQS","46","."
"12/05/2011","40","Ozone","","33-007-4001","AQS","40","18"
"12/06/2011","36","Ozone","","33-007-4001","AQS","36","."
"12/07/2011","38","Ozone","","33-007-4001","AQS","38","."
"12/08/2011","33","Ozone","","33-007-4001","AQS","33","5"
"12/09/2011","36","Ozone","","33-007-4001","AQS","36","."
"12/10/2011","35","Ozone","","33-007-4001","AQS","35","."
"12/11/2011","41","Ozone","","33-007-4001","AQS","41","6"
"12/12/2011","44","Ozone","","33-007-4001","AQS","44","."
"12/13/2011","44","Ozone","","33-007-4001","AQS","44","."
"12/14/2011","40","Ozone","","33-007-4001","AQS","40","28"
"12/15/2011","36","Ozone","","33-007-4001","AQS","36","."
"12/16/2011","27","Ozone","","33-007-4001","AQS","27","."
"12/17/2011","39","Ozone","","33-007-4001","AQS","39","6"
"12/18/2011","39","Ozone","","33-007-4001","AQS","39","."
"12/19/2011","35","Ozone","","33-007-4001","AQS","35","."
"12/20/2011","40","Ozone","","33-007-4001","AQS","40","5"
"12/21/2011","36","Ozone","","33-007-4001","AQS","36","."
"12/22/2011","33","Ozone","","33-007-4001","AQS","33","."
"12/23/2011","41","Ozone","","33-007-4001","AQS","41","8"
"12/24/2011","41","Ozone","","33-007-4001","AQS","41","."
"12/25/2011","37","Ozone","","33-007-4001","AQS","37","."
"12/26/2011","43","Ozone","","33-007-4001","AQS","43","13"
"12/27/2011","44","Ozone","","33-007-4001","AQS","44","."
"12/28/2011","32","Ozone","","33-007-4001","AQS","32","."
"12/29/2011","37","Ozone","","33-007-4001","AQS","37","3"
"12/30/2011","38","Ozone","","33-007-4001","AQS","38","."
"12/31/2011","42","Ozone","","33-007-4001","AQS","42","."
