"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"05/24/2016","74","Ozone","","33-007-4001","AQS","74","15"
"05/25/2016","93","Ozone","","33-007-4001","AQS","93","."
"05/26/2016","115","Ozone","","33-007-4001","AQS","115","."
"05/27/2016","119","Ozone","","33-007-4001","AQS","119","37"
"05/28/2016","61","Ozone","","33-007-4001","AQS","61","."
"05/29/2016","77","Ozone","","33-007-4001","AQS","77","."
"05/30/2016","71","Ozone","","33-007-4001","AQS","71","20"
"05/31/2016","44","Ozone","","33-007-4001","AQS","44","."
"06/01/2016","32","Ozone","","33-007-4001","AQS","32","."
"06/02/2016","61","Ozone","","33-007-4001","AQS","61","."
"06/03/2016","74","Ozone","","33-007-4001","AQS","74","."
"06/04/2016","44","Ozone","","33-007-4001","AQS","44","."
"06/05/2016","64","Ozone","","33-007-4001","AQS","64","."
"06/06/2016","49","Ozone","","33-007-4001","AQS","49","."
"06/07/2016","51","Ozone","","33-007-4001","AQS","51","."
"06/08/2016","25","Ozone","","33-007-4001","AQS","25","5"
"06/09/2016","27","Ozone","","33-007-4001","AQS","27","."
"06/10/2016","27","Ozone","","33-007-4001","AQS","27","."
"06/11/2016","48","Ozone","","33-007-4001","AQS","48","10"
"06/12/2016","37","Ozone","","33-007-4001","AQS","37","."
"06/13/2016","34","Ozone","","33-007-4001","AQS","34","."
"06/14/2016","33","Ozone","","33-007-4001","AQS","33","8"
"06/15/2016","38","Ozone","","33-007-4001","AQS","38","."
"06/16/2016","38","Ozone","","33-007-4001","AQS","38","."
"06/17/2016","37","Ozone","","33-007-4001","AQS","37","10"
"06/18/2016","40","Ozone","","33-007-4001","AQS","40","."
"06/19/2016","64","Ozone","","33-007-4001","AQS","64","."
"06/20/2016","84","Ozone","","33-007-4001","AQS","84","19"
"06/21/2016","51","Ozone","","33-007-4001","AQS","51","."
"06/22/2016","39","Ozone","","33-007-4001","AQS","39","."
"06/23/2016","33","Ozone","","33-007-4001","AQS","33","12"
"06/24/2016","35","Ozone","","33-007-4001","AQS","35","."
"06/25/2016","36","Ozone","","33-007-4001","AQS","36","."
"06/26/2016","67","Ozone","","33-007-4001","AQS","67","25"
"06/27/2016","80","Ozone","","33-007-4001","AQS","80","."
"06/28/2016","71","Ozone","","33-007-4001","AQS","71","."
"06/29/2016","54","Ozone","","33-007-4001","AQS","54","14"
"06/30/2016","35","Ozone","","33-007-4001","AQS","35","."
"07/01/2016","77","Ozone","","33-007-4001","AQS","77","."
"07/02/2016","49","Ozone","","33-007-4001","AQS","49","8"
"07/03/2016","32","Ozone","","33-007-4001","AQS","32","."
"07/04/2016","43","Ozone","","33-007-4001","AQS","43","."
"07/05/2016","50","Ozone","","33-007-4001","AQS","50","25"
"07/06/2016","49","Ozone","","33-007-4001","AQS","49","."
"07/07/2016","49","Ozone","","33-007-4001","AQS","49","."
"07/08/2016","46","Ozone","","33-007-4001","AQS","46","11"
"07/09/2016","44","Ozone","","33-007-4001","AQS","44","."
"07/10/2016","45","Ozone","","33-007-4001","AQS","45","."
"07/11/2016","34","Ozone","","33-007-4001","AQS","34","11"
"07/12/2016","37","Ozone","","33-007-4001","AQS","37","."
"07/13/2016","51","Ozone","","33-007-4001","AQS","51","."
"07/14/2016","45","Ozone","","33-007-4001","AQS","45","34"
"07/15/2016","45","Ozone","","33-007-4001","AQS","45","."
"07/16/2016","38","Ozone","","33-007-4001","AQS","38","."
"07/17/2016","37","Ozone","","33-007-4001","AQS","37","15"
"07/18/2016","46","Ozone","","33-007-4001","AQS","46","."
"07/19/2016","32","Ozone","","33-007-4001","AQS","32","."
"07/20/2016","31","Ozone","","33-007-4001","AQS","31","18"
"07/21/2016","50","Ozone","","33-007-4001","AQS","50","."
"07/22/2016","51","Ozone","","33-007-4001","AQS","51","."
"07/23/2016","44","Ozone","","33-007-4001","AQS","44","15"
"07/24/2016","47","Ozone","","33-007-4001","AQS","47","."
"07/25/2016","42","Ozone","","33-007-4001","AQS","42","."
"07/26/2016","35","Ozone","","33-007-4001","AQS","35","20"
"07/27/2016","33","Ozone","","33-007-4001","AQS","33","."
"07/28/2016","43","Ozone","","33-007-4001","AQS","43","."
"07/29/2016","37","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","37","37"
"07/30/2016","34","Ozone","","33-007-4001","AQS","34","."
"07/31/2016","35","Ozone","","33-007-4001","AQS","35","."
"08/01/2016","37","Ozone","","33-007-4001","AQS","37","16"
"08/02/2016","32","Ozone","","33-007-4001","AQS","32","."
"08/03/2016","31","Ozone","","33-007-4001","AQS","31","."
"08/04/2016","44","Ozone","","33-007-4001","AQS","44","19"
"08/05/2016","44","Ozone","","33-007-4001","AQS","44","."
"08/06/2016","44","Ozone","","33-007-4001","AQS","44","."
"08/07/2016","26","Ozone","","33-007-4001","AQS","26","7"
"08/08/2016","31","Ozone","","33-007-4001","AQS","31","."
"08/09/2016","45","Ozone","","33-007-4001","AQS","45","."
"08/10/2016","54","Ozone","","33-007-4001","AQS","54","21"
"08/11/2016","71","Ozone","","33-007-4001","AQS","71","."
"08/12/2016","58","Ozone","","33-007-4001","AQS","58","."
"08/13/2016","40","Ozone","","33-007-4001","AQS","40","8"
"08/14/2016","36","Ozone","","33-007-4001","AQS","36","."
"08/15/2016","45","Ozone","","33-007-4001","AQS","45","."
"08/16/2016","45","Ozone","","33-007-4001","AQS","45","17"
"08/17/2016","35","Ozone","","33-007-4001","AQS","35","."
"08/18/2016","36","Ozone","","33-007-4001","AQS","36","."
"08/19/2016","29","Ozone","","33-007-4001","AQS","29","17"
"08/20/2016","42","Ozone","","33-007-4001","AQS","42","."
"08/21/2016","42","Ozone","","33-007-4001","AQS","42","."
"08/22/2016","29","Ozone","","33-007-4001","AQS","29","7"
"08/23/2016","44","Ozone","","33-007-4001","AQS","44","."
"08/24/2016","45","Ozone","","33-007-4001","AQS","45","."
"08/25/2016","44","Ozone","","33-007-4001","AQS","44","27"
"08/26/2016","43","Ozone","","33-007-4001","AQS","43","."
"08/27/2016","32","Ozone","","33-007-4001","AQS","32","."
"08/28/2016","44","Ozone","","33-007-4001","AQS","44","22"
"08/29/2016","39","Ozone","","33-007-4001","AQS","39","."
"08/30/2016","34","Ozone","","33-007-4001","AQS","34","."
"08/31/2016","45","Ozone","","33-007-4001","AQS","45","23"
"09/01/2016","31","Ozone","","33-007-4001","AQS","31","."
"09/02/2016","48","Ozone","","33-007-4001","AQS","48","."
"09/03/2016","48","Ozone","","33-007-4001","AQS","48","9"
"09/04/2016","43","Ozone","","33-007-4001","AQS","43","."
"09/05/2016","42","Ozone","","33-007-4001","AQS","42","."
"09/06/2016","43","Ozone","","33-007-4001","AQS","43","10"
"09/07/2016","42","Ozone","","33-007-4001","AQS","42","."
"09/08/2016","37","Ozone","","33-007-4001","AQS","37","."
"09/09/2016","36","Ozone","","33-007-4001","AQS","36","17"
"09/10/2016","47","Ozone","","33-007-4001","AQS","47","."
"09/11/2016","45","Ozone","","33-007-4001","AQS","45","."
"09/12/2016","32","Ozone","","33-007-4001","AQS","32","6"
"09/13/2016","49","Ozone","","33-007-4001","AQS","49","."
"09/14/2016","50","Ozone","","33-007-4001","AQS","50","."
"09/15/2016","40","Ozone","","33-007-4001","AQS","40","5"
"09/16/2016","41","Ozone","","33-007-4001","AQS","41","."
"09/17/2016","46","Ozone","","33-007-4001","AQS","46","."
"09/18/2016","42","Ozone","","33-007-4001","AQS","42","15"
"09/19/2016","43","Ozone","","33-007-4001","AQS","43","."
"09/20/2016","42","Ozone","","33-007-4001","AQS","42","."
"09/21/2016","40","Ozone","","33-007-4001","AQS","40","15"
"09/22/2016","44","Ozone","","33-007-4001","AQS","44","."
"09/23/2016","45","Ozone","","33-007-4001","AQS","45","."
"09/24/2016","30","Ozone","","33-007-4001","AQS","30","7"
"09/25/2016","29","Ozone","","33-007-4001","AQS","29","."
"09/26/2016","40","Ozone","","33-007-4001","AQS","40","."
"09/27/2016","40","Ozone","","33-007-4001","AQS","40","10"
"09/28/2016","36","Ozone","","33-007-4001","AQS","36","."
"09/29/2016","48","Ozone","","33-007-4001","AQS","48","."
"09/30/2016","71","Ozone","","33-007-4001","AQS","71","5"
"10/01/2016","64","Ozone","","33-007-4001","AQS","64","."
"10/02/2016","38","Ozone","","33-007-4001","AQS","38","."
"10/03/2016","37","Ozone","","33-007-4001","AQS","37","7"
"10/04/2016","43","Ozone","","33-007-4001","AQS","43","."
"10/06/2016","77","Ozone","","33-007-4001","AQS","77","10"
"10/07/2016","101","Ozone","","33-007-4001","AQS","101","."
"10/08/2016","101","Ozone","","33-007-4001","AQS","101","."
"10/09/2016","37","Ozone","","33-007-4001","AQS","37","11"
"10/10/2016","44","Ozone","","33-007-4001","AQS","44","."
"10/11/2016","43","Ozone","","33-007-4001","AQS","43","."
"10/12/2016","50","Ozone","","33-007-4001","AQS","50","11"
"10/13/2016","61","Ozone","","33-007-4001","AQS","61","."
"10/14/2016","58","Ozone","","33-007-4001","AQS","58","."
"10/15/2016","64","Ozone","","33-007-4001","AQS","64","8"
"10/16/2016","61","Ozone","","33-007-4001","AQS","61","."
"10/17/2016","38","Ozone","","33-007-4001","AQS","38","."
"10/18/2016","44","Ozone","","33-007-4001","AQS","44","15"
"10/19/2016","41","Ozone","","33-007-4001","AQS","41","."
"10/20/2016","41","Ozone","","33-007-4001","AQS","41","."
"10/21/2016","36","Ozone","","33-007-4001","AQS","36","4"
"10/22/2016","36","Ozone","","33-007-4001","AQS","36","."
"10/23/2016","31","Ozone","","33-007-4001","AQS","31","."
"10/24/2016","32","Ozone","","33-007-4001","AQS","32","5"
"10/25/2016","31","Ozone","","33-007-4001","AQS","31","."
"10/26/2016","31","Ozone","","33-007-4001","AQS","31","."
"10/27/2016","33","Ozone","","33-007-4001","AQS","33","5"
"10/28/2016","41","Ozone","","33-007-4001","AQS","41","."
"10/29/2016","44","Ozone","","33-007-4001","AQS","44","."
"10/30/2016","42","Ozone","","33-007-4001","AQS","42","6"
"10/31/2016","49","Ozone","","33-007-4001","AQS","49","."
"11/01/2016","49","Ozone","","33-007-4001","AQS","49","."
"11/02/2016","43","Ozone","","33-007-4001","AQS","43","23"
"11/03/2016","43","Ozone","","33-007-4001","AQS","43","."
"11/04/2016","42","Ozone","","33-007-4001","AQS","42","."
"11/05/2016","31","Ozone","","33-007-4001","AQS","31","8"
"11/06/2016","46","Ozone","","33-007-4001","AQS","46","."
"11/07/2016","51","Ozone","","33-007-4001","AQS","51","."
"11/08/2016","50","Ozone","","33-007-4001","AQS","50","12"
"11/09/2016","46","Ozone","","33-007-4001","AQS","46","."
"11/10/2016","45","Ozone","","33-007-4001","AQS","45","."
"11/11/2016","40","Ozone","","33-007-4001","AQS","40","8"
"11/12/2016","51","Ozone","","33-007-4001","AQS","51","."
"11/13/2016","44","Ozone","","33-007-4001","AQS","44","."
"11/14/2016","47","Ozone","","33-007-4001","AQS","47","11"
"11/15/2016","50","Ozone","","33-007-4001","AQS","50","."
"11/16/2016","44","Ozone","","33-007-4001","AQS","44","."
"11/17/2016","49","Ozone","","33-007-4001","AQS","49","3"
"11/18/2016","49","Ozone","","33-007-4001","AQS","49","."
"11/19/2016","54","Ozone","","33-007-4001","AQS","54","."
"11/20/2016","45","Ozone","","33-007-4001","AQS","45","4"
"11/21/2016","34","Ozone","","33-007-4001","AQS","34","."
"11/22/2016","34","Ozone","","33-007-4001","AQS","34","."
"11/23/2016","44","Ozone","","33-007-4001","AQS","44","4"
"11/24/2016","44","Ozone","","33-007-4001","AQS","44","."
"11/25/2016","33","Ozone","","33-007-4001","AQS","33","."
"11/26/2016","35","Ozone","","33-007-4001","AQS","35","9"
"11/27/2016","39","Ozone","","33-007-4001","AQS","39","."
"11/28/2016","48","Ozone","","33-007-4001","AQS","48","."
"11/29/2016","46","Ozone","","33-007-4001","AQS","46","4"
"11/30/2016","44","Ozone","","33-007-4001","AQS","44","."
"12/01/2016","38","Ozone","","33-007-4001","AQS","38","."
"12/02/2016","25","Ozone","","33-007-4001","AQS","25","2"
"12/03/2016","38","Ozone","","33-007-4001","AQS","38","."
"12/04/2016","48","Ozone","","33-007-4001","AQS","48","."
"12/05/2016","48","Ozone","","33-007-4001","AQS","48","8"
"12/06/2016","45","Ozone","","33-007-4001","AQS","45","."
"12/07/2016","44","Ozone","","33-007-4001","AQS","44","."
"12/08/2016","31","Ozone","","33-007-4001","AQS","31","10"
"12/09/2016","39","Ozone","","33-007-4001","AQS","39","."
"12/10/2016","38","Ozone","","33-007-4001","AQS","38","."
"12/11/2016","37","Ozone","","33-007-4001","AQS","37","5"
"12/12/2016","36","Ozone","","33-007-4001","AQS","36","."
"12/13/2016","37","Ozone","","33-007-4001","AQS","37","."
"12/14/2016","40","Ozone","","33-007-4001","AQS","40","16"
"12/15/2016","38","Ozone","","33-007-4001","AQS","38","."
"12/16/2016","39","Ozone","","33-007-4001","AQS","39","."
"12/17/2016","40","Ozone","","33-007-4001","AQS","40","9"
"12/18/2016","42","Ozone","","33-007-4001","AQS","42","."
"12/19/2016","50","Ozone","","33-007-4001","AQS","50","."
"12/20/2016","50","Ozone","","33-007-4001","AQS","50","8"
"12/21/2016","42","Ozone","","33-007-4001","AQS","42","."
"12/22/2016","43","Ozone","","33-007-4001","AQS","43","."
"12/23/2016","45","Ozone","","33-007-4001","AQS","45","7"
"12/24/2016","45","Ozone","","33-007-4001","AQS","45","."
"12/25/2016","43","Ozone","","33-007-4001","AQS","43","."
"12/26/2016","44","Ozone","","33-007-4001","AQS","44","6"
"12/27/2016","33","Ozone","","33-007-4001","AQS","33","."
"12/28/2016","41","Ozone","","33-007-4001","AQS","41","."
"12/29/2016","38","Ozone","","33-007-4001","AQS","38","7"
"12/30/2016","33","Ozone","","33-007-4001","AQS","33","."
"12/31/2016","38","Ozone","","33-007-4001","AQS","38","."
