"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"04/26/2020","54","Ozone","","33-007-4001","AQS","54","."
"04/27/2020","45","Ozone","","33-007-4001","AQS","45","4"
"04/28/2020","45","Ozone","","33-007-4001","AQS","45","."
"04/29/2020","58","Ozone","","33-007-4001","AQS","58","."
"04/30/2020","51","Ozone","","33-007-4001","AQS","51","8"
"05/01/2020","51","Ozone","","33-007-4001","AQS","51","."
"05/02/2020","45","Ozone","","33-007-4001","AQS","45","."
"05/03/2020","50","Ozone","","33-007-4001","AQS","50","12"
"05/04/2020","38","Ozone","","33-007-4001","AQS","38","."
"05/05/2020","28","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","28","."
"05/06/2020","36","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","36","8"
"05/07/2020","44","Ozone","","33-007-4001","AQS","44","."
"05/08/2020","37","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","37","."
"05/09/2020","33","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","33","3"
"05/10/2020","36","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","36","."
"05/11/2020","43","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","43","."
"05/12/2020","38","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","38","6"
"05/13/2020","45","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","45","."
"05/14/2020","61","Ozone","","33-007-4001","AQS","61","."
"05/15/2020","61","Ozone","","33-007-4001","AQS","61","13"
"05/16/2020","45","Ozone","","33-007-4001","AQS","45","."
"05/17/2020","44","Ozone","","33-007-4001","AQS","44","."
"05/18/2020","45","Ozone","","33-007-4001","AQS","45","10"
"05/19/2020","43","Ozone","","33-007-4001","AQS","43","."
"05/20/2020","44","Ozone","","33-007-4001","AQS","44","."
"05/21/2020","54","Ozone","","33-007-4001","AQS","54","9"
"05/22/2020","64","Ozone","","33-007-4001","AQS","64","."
"05/23/2020","54","Ozone","","33-007-4001","AQS","54","."
"05/24/2020","74","Ozone","","33-007-4001","AQS","74","10"
"05/25/2020","48","Ozone","","33-007-4001","AQS","48","."
"05/26/2020","44","Ozone","","33-007-4001","AQS","44","."
"05/27/2020","58","Ozone","","33-007-4001","AQS","58","23"
"05/28/2020","50","Ozone","","33-007-4001","AQS","50","."
"05/29/2020","44","Ozone","","33-007-4001","AQS","44","."
"05/30/2020","44","Ozone","","33-007-4001","AQS","44","5"
"05/31/2020","31","Ozone","","33-007-4001","AQS","31","."
"06/01/2020","35","Ozone","","33-007-4001","AQS","35","."
"06/02/2020","44","Ozone","","33-007-4001","AQS","44","7"
"06/03/2020","44","Ozone","","33-007-4001","AQS","44","."
"06/04/2020","49","Ozone","","33-007-4001","AQS","49","."
"06/05/2020","50","Ozone","","33-007-4001","AQS","50","25"
"06/06/2020","50","Ozone","","33-007-4001","AQS","50","."
"06/07/2020","30","Ozone","","33-007-4001","AQS","30","."
"06/08/2020","40","Ozone","","33-007-4001","AQS","40","7"
"06/09/2020","43","Ozone","","33-007-4001","AQS","43","."
"06/10/2020","58","Ozone","","33-007-4001","AQS","58","."
"06/11/2020","42","Ozone","","33-007-4001","AQS","42","."
"06/12/2020","40","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","40","."
"06/13/2020","19","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","19","."
"06/14/2020","19","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","19","5"
"06/15/2020","25","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","25","."
"06/16/2020","31","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","31","."
"06/17/2020","33","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","33","15"
"06/18/2020","37","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","37","."
"06/19/2020","31","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","31","."
"06/20/2020","35","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","35","16"
"06/21/2020","18","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","18","."
"06/22/2020","25","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","25","."
"06/23/2020","54","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","54","21"
"06/24/2020","38","Ozone","","33-007-4001","AQS","38","."
"06/25/2020","40","Ozone","","33-007-4001","AQS","40","."
"06/26/2020","43","Ozone","","33-007-4001","AQS","43","13"
"06/27/2020","50","Ozone","","33-007-4001","AQS","50","."
"06/28/2020","50","Ozone","","33-007-4001","AQS","50","."
"06/29/2020","49","Ozone","","33-007-4001","AQS","49","8"
"06/30/2020","40","Ozone","","33-007-4001","AQS","40","."
"07/01/2020","38","Ozone","","33-007-4001","AQS","38","."
"07/02/2020","33","Ozone","","33-007-4001","AQS","33","24"
"07/03/2020","31","Ozone","","33-007-4001","AQS","31","."
"07/04/2020","44","Ozone","","33-007-4001","AQS","44","."
"07/05/2020","44","Ozone","","33-007-4001","AQS","44","16"
"07/06/2020","35","Ozone","","33-007-4001","AQS","35","."
"07/07/2020","49","Ozone","","33-007-4001","AQS","49","."
"07/08/2020","49","Ozone","","33-007-4001","AQS","49","13"
"07/09/2020","44","Ozone","","33-007-4001","AQS","44","."
"07/10/2020","42","Ozone","","33-007-4001","AQS","42","."
"07/11/2020","42","Ozone","","33-007-4001","AQS","42","12"
"07/12/2020","41","Ozone","","33-007-4001","AQS","41","."
"07/13/2020","35","Ozone","","33-007-4001","AQS","35","."
"07/14/2020","35","Ozone","","33-007-4001","AQS","35","9"
"07/15/2020","30","Ozone","","33-007-4001","AQS","30","."
"07/16/2020","32","Ozone","","33-007-4001","AQS","32","."
"07/17/2020","38","Ozone","","33-007-4001","AQS","38","10"
"07/18/2020","44","Ozone","","33-007-4001","AQS","44","."
"07/19/2020","51","Ozone","","33-007-4001","AQS","51","."
"07/20/2020","41","Ozone","","33-007-4001","AQS","41","18"
"07/21/2020","27","Ozone","","33-007-4001","AQS","27","."
"07/22/2020","44","Ozone","","33-007-4001","AQS","44","."
"07/23/2020","44","Ozone","","33-007-4001","AQS","44","15"
"07/24/2020","34","Ozone","","33-007-4001","AQS","34","."
"07/25/2020","36","Ozone","","33-007-4001","AQS","36","."
"07/26/2020","42","Ozone","","33-007-4001","AQS","42","20"
"07/27/2020","42","Ozone","","33-007-4001","AQS","42","."
"07/28/2020","39","Ozone","","33-007-4001","AQS","39","."
"07/29/2020","42","Ozone","","33-007-4001","AQS","42","13"
"07/30/2020","40","Ozone","","33-007-4001","AQS","40","."
"07/31/2020","34","Ozone","","33-007-4001","AQS","34","."
"08/01/2020","34","Ozone","","33-007-4001","AQS","34","13"
"08/02/2020","35","Ozone","","33-007-4001","AQS","35","."
"08/03/2020","36","Ozone","","33-007-4001","AQS","36","."
"08/04/2020","36","Ozone","","33-007-4001","AQS","36","7"
"08/05/2020","38","Ozone","","33-007-4001","AQS","38","."
"08/06/2020","32","Ozone","","33-007-4001","AQS","32","."
"08/07/2020","34","Ozone","","33-007-4001","AQS","34","7"
"08/08/2020","39","Ozone","","33-007-4001","AQS","39","."
"08/09/2020","44","Ozone","","33-007-4001","AQS","44","."
"08/10/2020","45","Ozone","","33-007-4001","AQS","45","20"
"08/11/2020","49","Ozone","","33-007-4001","AQS","49","."
"08/12/2020","44","Ozone","","33-007-4001","AQS","44","."
"08/13/2020","32","Ozone","","33-007-4001","AQS","32","21"
"08/14/2020","32","Ozone","","33-007-4001","AQS","32","."
"08/15/2020","26","Ozone","","33-007-4001","AQS","26","."
"08/16/2020","30","Ozone","","33-007-4001","AQS","30","16"
"08/17/2020","37","Ozone","","33-007-4001","AQS","37","."
"08/18/2020","37","Ozone","","33-007-4001","AQS","37","."
"08/19/2020","22","Ozone","","33-007-4001","AQS","22","6"
"08/20/2020","31","Ozone","","33-007-4001","AQS","31","."
"08/21/2020","35","Ozone","","33-007-4001","AQS","35","."
"08/22/2020","31","Ozone","","33-007-4001","AQS","31","12"
"08/23/2020","39","Ozone","","33-007-4001","AQS","39","."
"08/24/2020","47","Ozone","","33-007-4001","AQS","47","."
"08/25/2020","49","Ozone","","33-007-4001","AQS","49","23"
"08/26/2020","30","Ozone","","33-007-4001","AQS","30","."
"08/27/2020","44","Ozone","","33-007-4001","AQS","44","."
"08/28/2020","39","Ozone","","33-007-4001","AQS","39","5"
"08/29/2020","37","Ozone","","33-007-4001","AQS","37","."
"08/30/2020","26","Ozone","","33-007-4001","AQS","26","."
"08/31/2020","26","Ozone","","33-007-4001","AQS","26","5"
"09/01/2020","36","Ozone","","33-007-4001","AQS","36","."
"09/02/2020","38","Ozone","","33-007-4001","AQS","38","."
"09/03/2020","21","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","21","12"
"09/04/2020","38","Ozone","","33-007-4001","AQS","38","."
"09/05/2020","29","Ozone","","33-007-4001","AQS","29","."
"09/06/2020","37","Ozone","","33-007-4001","AQS","37","7"
"09/07/2020","42","Ozone","","33-007-4001","AQS","42","."
"09/08/2020","38","Ozone","","33-007-4001","AQS","38","."
"09/09/2020","43","Ozone","","33-007-4001","AQS","43","21"
"09/10/2020","39","Ozone","","33-007-4001","AQS","39","."
"09/11/2020","44","Ozone","","33-007-4001","AQS","44","."
"09/12/2020","44","Ozone","","33-007-4001","AQS","44","8"
"09/13/2020","44","Ozone","","33-007-4001","AQS","44","."
"09/14/2020","28","Ozone","","33-007-4001","AQS","28","."
"09/15/2020","39","Ozone","","33-007-4001","AQS","39","3"
"09/16/2020","47","Ozone","","33-007-4001","AQS","47","."
"09/17/2020","38","Ozone","","33-007-4001","AQS","38","."
"09/18/2020","28","Ozone","","33-007-4001","AQS","28","8"
"09/19/2020","27","Ozone","","33-007-4001","AQS","27","."
"09/20/2020","35","Ozone","","33-007-4001","AQS","35","."
"09/21/2020","49","Ozone","","33-007-4001","AQS","49","6"
"09/22/2020","48","Ozone","","33-007-4001","AQS","48","."
"09/23/2020","38","Ozone","","33-007-4001","AQS","38","."
"09/24/2020","35","Ozone","","33-007-4001","AQS","35","24"
"09/25/2020","48","Ozone","","33-007-4001","AQS","48","."
"09/26/2020","51","Ozone","","33-007-4001","AQS","51","."
"09/27/2020","36","Ozone","","33-007-4001","AQS","36","17"
"09/28/2020","41","Ozone","","33-007-4001","AQS","41","."
"09/29/2020","41","Ozone","","33-007-4001","AQS","41","."
"09/30/2020","31","Ozone","","33-007-4001","AQS","31","3"
"10/01/2020","33","Ozone","","33-007-4001","AQS","33","."
"10/02/2020","39","Ozone","","33-007-4001","AQS","39","."
"10/03/2020","28","Ozone","","33-007-4001","AQS","28","5"
"10/04/2020","32","Ozone","","33-007-4001","AQS","32","."
"10/05/2020","34","Ozone","","33-007-4001","AQS","34","."
"10/06/2020","42","Ozone","","33-007-4001","AQS","42","14"
"10/07/2020","39","Ozone","","33-007-4001","AQS","39","."
"10/08/2020","25","Ozone","","33-007-4001","AQS","25","."
"10/09/2020","40","Ozone","","33-007-4001","AQS","40","4"
"10/10/2020","46","Ozone","","33-007-4001","AQS","46","."
"10/11/2020","43","Ozone","","33-007-4001","AQS","43","."
"10/12/2020","49","Ozone","","33-007-4001","AQS","49","7"
"10/13/2020","48","Ozone","","33-007-4001","AQS","48","."
"10/14/2020","39","Ozone","","33-007-4001","AQS","39","."
"10/15/2020","47","Ozone","","33-007-4001","AQS","47","14"
"10/16/2020","44","Ozone","","33-007-4001","AQS","44","."
"10/17/2020","39","Ozone","","33-007-4001","AQS","39","."
"10/18/2020","40","Ozone","","33-007-4001","AQS","40","10"
"10/19/2020","42","Ozone","","33-007-4001","AQS","42","."
"10/20/2020","39","Ozone","","33-007-4001","AQS","39","."
"10/21/2020","35","Ozone","","33-007-4001","AQS","35","5"
"10/22/2020","44","Ozone","","33-007-4001","AQS","44","."
"10/23/2020","38","Ozone","","33-007-4001","AQS","38","."
"10/24/2020","36","Ozone","","33-007-4001","AQS","36","8"
"10/25/2020","43","Ozone","","33-007-4001","AQS","43","."
"10/26/2020","34","Ozone","","33-007-4001","AQS","34","."
"10/27/2020","32","Ozone","","33-007-4001","AQS","32","."
"10/28/2020","30","Ozone","","33-007-4001","AQS","30","."
"10/29/2020","36","Ozone","","33-007-4001","AQS","36","."
"10/30/2020","37","Ozone","","33-007-4001","AQS","37","5"
"10/31/2020","44","Ozone","","33-007-4001","AQS","44","."
"11/01/2020","38","Ozone","","33-007-4001","AQS","38","."
"11/02/2020","31","Ozone","","33-007-4001","AQS","31","3"
"11/03/2020","35","Ozone","","33-007-4001","AQS","35","."
"11/04/2020","44","Ozone","","33-007-4001","AQS","44","."
"11/05/2020","46","Ozone","","33-007-4001","AQS","46","13"
"11/06/2020","46","Ozone","","33-007-4001","AQS","46","."
"11/07/2020","48","Ozone","","33-007-4001","AQS","48","."
"11/08/2020","49","Ozone","","33-007-4001","AQS","49","31"
"11/09/2020","37","Ozone","","33-007-4001","AQS","37","."
"11/10/2020","37","Ozone","","33-007-4001","AQS","37","."
"11/11/2020","35","Ozone","","33-007-4001","AQS","35","8"
"11/12/2020","44","Ozone","","33-007-4001","AQS","44","."
"11/13/2020","41","Ozone","","33-007-4001","AQS","41","."
"11/14/2020","44","Ozone","","33-007-4001","AQS","44","6"
"11/15/2020","45","Ozone","","33-007-4001","AQS","45","."
"11/16/2020","31","Ozone","","33-007-4001","AQS","31","."
"11/17/2020","29","Ozone","","33-007-4001","AQS","29","5"
"11/18/2020","39","Ozone","","33-007-4001","AQS","39","."
"11/19/2020","39","Ozone","","33-007-4001","AQS","39","."
"11/20/2020","39","Ozone","","33-007-4001","AQS","39","16"
"11/21/2020","43","Ozone","","33-007-4001","AQS","43","."
"11/22/2020","43","Ozone","","33-007-4001","AQS","43","."
"11/23/2020","30","Ozone","","33-007-4001","AQS","30","2"
"11/24/2020","41","Ozone","","33-007-4001","AQS","41","."
"11/25/2020","33","Ozone","","33-007-4001","AQS","33","."
"11/26/2020","37","Ozone","","33-007-4001","AQS","37","5"
"11/27/2020","30","Ozone","","33-007-4001","AQS","30","."
"11/28/2020","29","Ozone","","33-007-4001","AQS","29","."
"11/29/2020","38","Ozone","","33-007-4001","AQS","38","8"
"11/30/2020","40","Ozone","","33-007-4001","AQS","40","."
"12/01/2020","42","Ozone","","33-007-4001","AQS","42","."
"12/02/2020","33","Ozone","","33-007-4001","AQS","33","3"
"12/03/2020","37","Ozone","","33-007-4001","AQS","37","."
"12/04/2020","38","Ozone","","33-007-4001","AQS","38","."
"12/05/2020","35","Ozone","","33-007-4001","AQS","35","5"
"12/06/2020","33","Ozone","","33-007-4001","AQS","33","."
"12/07/2020","34","Ozone","","33-007-4001","AQS","34","."
"12/08/2020","41","Ozone","","33-007-4001","AQS","41","7"
"12/09/2020","40","Ozone","","33-007-4001","AQS","40","."
"12/10/2020","40","Ozone","","33-007-4001","AQS","40","."
"12/11/2020","40","Ozone","","33-007-4001","AQS","40","5"
"12/12/2020","40","Ozone","","33-007-4001","AQS","40","."
"12/13/2020","41","Ozone","","33-007-4001","AQS","41","."
"12/14/2020","43","Ozone","","33-007-4001","AQS","43","5"
"12/15/2020","36","Ozone","","33-007-4001","AQS","36","."
"12/16/2020","41","Ozone","","33-007-4001","AQS","41","."
"12/17/2020","43","Ozone","","33-007-4001","AQS","43","4"
"12/18/2020","46","Ozone","","33-007-4001","AQS","46","."
"12/19/2020","45","Ozone","","33-007-4001","AQS","45","."
"12/20/2020","44","Ozone","","33-007-4001","AQS","44","10"
"12/21/2020","37","Ozone","","33-007-4001","AQS","37","."
"12/22/2020","31","Ozone","","33-007-4001","AQS","31","."
"12/23/2020","40","Ozone","","33-007-4001","AQS","40","3"
"12/24/2020","38","Ozone","","33-007-4001","AQS","38","."
"12/25/2020","44","Ozone","","33-007-4001","AQS","44","."
"12/26/2020","27","Ozone","","33-007-4001","AQS","27","5"
"12/27/2020","43","Ozone","","33-007-4001","AQS","43","."
"12/28/2020","39","Ozone","","33-007-4001","AQS","39","."
"12/29/2020","38","Ozone","","33-007-4001","AQS","38","4"
"12/30/2020","40","Ozone","","33-007-4001","AQS","40","."
"12/31/2020","31","Ozone","","33-007-4001","AQS","31","."
