"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2014","39","Ozone","","33-007-4001","AQS","39","."
"01/02/2014","42","Ozone","","33-007-4001","AQS","42","12"
"01/03/2014","42","Ozone","","33-007-4001","AQS","42","."
"01/04/2014","45","Ozone","","33-007-4001","AQS","45","."
"01/05/2014","44","Ozone","","33-007-4001","AQS","44","14"
"01/06/2014","39","Ozone","","33-007-4001","AQS","39","."
"01/07/2014","32","Ozone","","33-007-4001","AQS","32","."
"01/08/2014","37","Ozone","","33-007-4001","AQS","37","."
"01/09/2014","44","Ozone","","33-007-4001","AQS","44","."
"01/10/2014","43","Ozone","","33-007-4001","AQS","43","."
"01/11/2014","40","Ozone","","33-007-4001","AQS","40","5"
"01/12/2014","35","Ozone","","33-007-4001","AQS","35","."
"01/13/2014","43","Ozone","","33-007-4001","AQS","43","."
"01/14/2014","38","Ozone","","33-007-4001","AQS","38","13"
"01/15/2014","41","Ozone","","33-007-4001","AQS","41","."
"01/16/2014","32","Ozone","","33-007-4001","AQS","32","."
"01/17/2014","37","Ozone","","33-007-4001","AQS","37","13"
"01/18/2014","38","Ozone","","33-007-4001","AQS","38","."
"01/19/2014","36","Ozone","","33-007-4001","AQS","36","."
"01/20/2014","38","Ozone","","33-007-4001","AQS","38","10"
"01/21/2014","41","Ozone","","33-007-4001","AQS","41","."
"01/22/2014","40","Ozone","","33-007-4001","AQS","40","."
"01/23/2014","38","Ozone","","33-007-4001","AQS","38","10"
"01/24/2014","39","Ozone","","33-007-4001","AQS","39","."
"01/25/2014","38","Ozone","","33-007-4001","AQS","38","."
"01/26/2014","37","Ozone","","33-007-4001","AQS","37","14"
"01/27/2014","37","Ozone","","33-007-4001","AQS","37","."
"01/28/2014","36","Ozone","","33-007-4001","AQS","36","."
"01/29/2014","37","Ozone","","33-007-4001","AQS","37","."
"01/30/2014","42","Ozone","","33-007-4001","AQS","42","."
"01/31/2014","37","Ozone","","33-007-4001","AQS","37","."
"02/01/2014","44","Ozone","","33-007-4001","AQS","44","27"
"02/02/2014","38","Ozone","","33-007-4001","AQS","38","."
"02/03/2014","45","Ozone","","33-007-4001","AQS","45","."
"02/04/2014","45","Ozone","","33-007-4001","AQS","45","15"
"02/05/2014","44","Ozone","","33-007-4001","AQS","44","."
"02/06/2014","40","Ozone","","33-007-4001","AQS","40","."
"02/07/2014","38","Ozone","","33-007-4001","AQS","38","17"
"02/08/2014","44","Ozone","","33-007-4001","AQS","44","."
"02/09/2014","44","Ozone","","33-007-4001","AQS","44","."
"02/10/2014","38","Ozone","","33-007-4001","AQS","38","24"
"02/11/2014","37","Ozone","","33-007-4001","AQS","37","."
"02/12/2014","42","Ozone","","33-007-4001","AQS","42","."
"02/13/2014","42","Ozone","","33-007-4001","AQS","42","12"
"02/14/2014","43","Ozone","","33-007-4001","AQS","43","."
"02/15/2014","45","Ozone","","33-007-4001","AQS","45","."
"02/16/2014","39","Ozone","","33-007-4001","AQS","39","10"
"02/17/2014","44","Ozone","","33-007-4001","AQS","44","."
"02/18/2014","44","Ozone","","33-007-4001","AQS","44","."
"02/19/2014","44","Ozone","","33-007-4001","AQS","44","21"
"02/20/2014","45","Ozone","","33-007-4001","AQS","45","."
"02/21/2014","45","Ozone","","33-007-4001","AQS","45","."
"02/22/2014","41","Ozone","","33-007-4001","AQS","41","6"
"02/23/2014","43","Ozone","","33-007-4001","AQS","43","."
"02/24/2014","43","Ozone","","33-007-4001","AQS","43","."
"02/25/2014","36","Ozone","","33-007-4001","AQS","36","15"
"02/26/2014","41","Ozone","","33-007-4001","AQS","41","."
"02/27/2014","41","Ozone","","33-007-4001","AQS","41","."
"02/28/2014","44","Ozone","","33-007-4001","AQS","44","13"
"03/01/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/02/2014","41","Ozone","","33-007-4001","AQS","41","."
"03/03/2014","41","Ozone","","33-007-4001","AQS","41","11"
"03/04/2014","42","Ozone","","33-007-4001","AQS","42","."
"03/05/2014","43","Ozone","","33-007-4001","AQS","43","."
"03/06/2014","44","Ozone","","33-007-4001","AQS","44","9"
"03/07/2014","47","Ozone","","33-007-4001","AQS","47","."
"03/08/2014","49","Ozone","","33-007-4001","AQS","49","."
"03/09/2014","43","Ozone","","33-007-4001","AQS","43","9"
"03/10/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/11/2014","44","Ozone","","33-007-4001","AQS","44","."
"03/12/2014","50","Ozone","","33-007-4001","AQS","50","10"
"03/13/2014","42","Ozone","","33-007-4001","AQS","42","."
"03/14/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/15/2014","45","Ozone","","33-007-4001","AQS","45","16"
"03/16/2014","37","Ozone","","33-007-4001","AQS","37","."
"03/17/2014","50","Ozone","","33-007-4001","AQS","50","."
"03/18/2014","46","Ozone","","33-007-4001","AQS","46","9"
"03/19/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/20/2014","44","Ozone","","33-007-4001","AQS","44","."
"03/21/2014","44","Ozone","","33-007-4001","AQS","44","."
"03/22/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/23/2014","40","Ozone","","33-007-4001","AQS","40","."
"03/24/2014","39","Ozone","","33-007-4001","AQS","39","8"
"03/25/2014","44","Ozone","","33-007-4001","AQS","44","."
"03/26/2014","44","Ozone","","33-007-4001","AQS","44","."
"03/27/2014","49","Ozone","","33-007-4001","AQS","49","9"
"03/28/2014","48","Ozone","","33-007-4001","AQS","48","."
"03/29/2014","46","Ozone","","33-007-4001","AQS","46","."
"03/30/2014","51","Ozone","","33-007-4001","AQS","51","3"
"03/31/2014","48","Ozone","","33-007-4001","AQS","48","."
"04/01/2014","64","Ozone","","33-007-4001","AQS","64","."
"04/02/2014","54","Ozone","","33-007-4001","AQS","54","14"
"04/03/2014","51","Ozone","","33-007-4001","AQS","51","."
"04/04/2014","61","Ozone","","33-007-4001","AQS","61","."
"04/05/2014","46","Ozone","","33-007-4001","AQS","46","4"
"04/06/2014","50","Ozone","","33-007-4001","AQS","50","."
"04/07/2014","51","Ozone","","33-007-4001","AQS","51","."
"04/08/2014","48","Ozone","","33-007-4001","AQS","48","3"
"04/09/2014","45","Ozone","","33-007-4001","AQS","45","."
"04/10/2014","58","Ozone","","33-007-4001","AQS","58","."
"04/11/2014","54","Ozone","","33-007-4001","AQS","54","13"
"04/12/2014","58","Ozone","","33-007-4001","AQS","58","."
"04/13/2014","90","Ozone","","33-007-4001","AQS","90","."
"04/14/2014","71","Ozone","","33-007-4001","AQS","71","23"
"04/15/2014","43","Ozone","","33-007-4001","AQS","43","."
"04/16/2014","51","Ozone","","33-007-4001","AQS","51","."
"04/17/2014","61","Ozone","","33-007-4001","AQS","61","11"
"04/18/2014","64","Ozone","","33-007-4001","AQS","64","."
"04/19/2014","50","Ozone","","33-007-4001","AQS","50","."
"04/20/2014","58","Ozone","","33-007-4001","AQS","58","9"
"04/21/2014","84","Ozone","","33-007-4001","AQS","84","."
"04/22/2014","87","Ozone","","33-007-4001","AQS","87","."
"04/23/2014","48","Ozone","","33-007-4001","AQS","48","6"
"04/24/2014","41","Ozone","","33-007-4001","AQS","41","."
"04/25/2014","47","Ozone","","33-007-4001","AQS","47","."
"04/26/2014","48","Ozone","","33-007-4001","AQS","48","6"
"04/27/2014","38","Ozone","","33-007-4001","AQS","38","."
"04/28/2014","47","Ozone","","33-007-4001","AQS","47","."
"04/29/2014","61","Ozone","","33-007-4001","AQS","61","10"
"04/30/2014","71","Ozone","","33-007-4001","AQS","71","."
"05/01/2014","47","Ozone","","33-007-4001","AQS","47","."
"05/02/2014","43","Ozone","","33-007-4001","AQS","43","9"
"05/03/2014","44","Ozone","","33-007-4001","AQS","44","."
"05/04/2014","43","Ozone","","33-007-4001","AQS","43","."
"05/05/2014","32","Ozone","","33-007-4001","AQS","32","5"
"05/06/2014","36","Ozone","","33-007-4001","AQS","36","."
"05/07/2014","51","Ozone","","33-007-4001","AQS","51","."
"05/08/2014","50","Ozone","","33-007-4001","AQS","50","8"
"05/09/2014","64","Ozone","","33-007-4001","AQS","64","."
"05/10/2014","64","Ozone","","33-007-4001","AQS","64","."
"05/11/2014","46","Ozone","","33-007-4001","AQS","46","12"
"05/12/2014","74","Ozone","","33-007-4001","AQS","74","."
"05/13/2014","80","Ozone","","33-007-4001","AQS","80","."
"05/14/2014","67","Ozone","","33-007-4001","AQS","67","12"
"05/15/2014","74","Ozone","","33-007-4001","AQS","74","."
"05/16/2014","45","Ozone","","33-007-4001","AQS","45","."
"05/17/2014","45","Ozone","","33-007-4001","AQS","45","11"
"05/18/2014","44","Ozone","","33-007-4001","AQS","44","."
"05/19/2014","40","Ozone","","33-007-4001","AQS","40","."
"05/20/2014","39","Ozone","","33-007-4001","AQS","39","9"
"05/21/2014","44","Ozone","","33-007-4001","AQS","44","."
"05/22/2014","61","Ozone","","33-007-4001","AQS","61","."
"05/23/2014","44","Ozone","","33-007-4001","AQS","44","6"
"05/24/2014","37","Ozone","","33-007-4001","AQS","37","."
"05/25/2014","42","Ozone","","33-007-4001","AQS","42","."
"05/26/2014","47","Ozone","","33-007-4001","AQS","47","22"
"05/27/2014","50","Ozone","","33-007-4001","AQS","50","."
"05/28/2014","47","Ozone","","33-007-4001","AQS","47","."
"05/29/2014","50","Ozone","","33-007-4001","AQS","50","10"
"05/30/2014","40","Ozone","","33-007-4001","AQS","40","."
"05/31/2014","42","Ozone","","33-007-4001","AQS","42","."
"06/01/2014","42","Ozone","","33-007-4001","AQS","42","14"
"06/02/2014","71","Ozone","","33-007-4001","AQS","71","."
"06/03/2014","97","Ozone","","33-007-4001","AQS","97","."
"06/04/2014","71","Ozone","","33-007-4001","AQS","71","18"
"06/05/2014","44","Ozone","","33-007-4001","AQS","44","."
"06/06/2014","33","Ozone","","33-007-4001","AQS","33","."
"06/07/2014","40","Ozone","","33-007-4001","AQS","40","12"
"06/08/2014","38","Ozone","","33-007-4001","AQS","38","."
"06/09/2014","41","Ozone","","33-007-4001","AQS","41","."
"06/10/2014","47","Ozone","","33-007-4001","AQS","47","16"
"06/11/2014","42","Ozone","","33-007-4001","AQS","42","."
"06/12/2014","41","Ozone","","33-007-4001","AQS","41","."
"06/13/2014","38","Ozone","","33-007-4001","AQS","38","5"
"06/14/2014","40","Ozone","","33-007-4001","AQS","40","."
"06/15/2014","40","Ozone","","33-007-4001","AQS","40","."
"06/16/2014","41","Ozone","","33-007-4001","AQS","41","11"
"06/17/2014","54","Ozone","","33-007-4001","AQS","54","."
"06/18/2014","47","Ozone","","33-007-4001","AQS","47","."
"06/19/2014","32","Ozone","","33-007-4001","AQS","32","9"
"06/20/2014","28","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","28","."
"06/21/2014","29","Ozone","","33-007-4001","AQS","29","."
"06/22/2014","31","Ozone","","33-007-4001","AQS","31","10"
"06/23/2014","47","Ozone","","33-007-4001","AQS","47","."
"06/24/2014","51","Ozone","","33-007-4001","AQS","51","."
"06/25/2014","45","Ozone","","33-007-4001","AQS","45","23"
"06/26/2014","40","Ozone","","33-007-4001","AQS","40","."
"06/27/2014","30","Ozone","","33-007-4001","AQS","30","."
"06/28/2014","34","Ozone","","33-007-4001","AQS","34","29"
"06/29/2014","48","Ozone","","33-007-4001","AQS","48","."
"06/30/2014","48","Ozone","","33-007-4001","AQS","48","."
"07/01/2014","47","Ozone","","33-007-4001","AQS","47","45"
"07/02/2014","46","Ozone","","33-007-4001","AQS","46","."
"07/03/2014","48","Ozone","","33-007-4001","AQS","48","."
"07/04/2014","47","Ozone","","33-007-4001","AQS","47","22"
"07/05/2014","31","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","31","."
"07/06/2014","48","Ozone","","33-007-4001","AQS","48","."
"07/07/2014","47","Ozone","","33-007-4001","AQS","47","39"
"07/08/2014","61","Ozone","","33-007-4001","AQS","61","."
"07/09/2014","44","Ozone","","33-007-4001","AQS","44","."
"07/10/2014","31","Ozone","","33-007-4001","AQS","31","10"
"07/11/2014","33","Ozone","","33-007-4001","AQS","33","."
"07/12/2014","61","Ozone","","33-007-4001","AQS","61","."
"07/13/2014","71","Ozone","","33-007-4001","AQS","71","54"
"07/14/2014","45","Ozone","","33-007-4001","AQS","45","."
"07/15/2014","46","Ozone","","33-007-4001","AQS","46","."
"07/16/2014","47","Ozone","","33-007-4001","AQS","47","."
"07/17/2014","32","Ozone","","33-007-4001","AQS","32","."
"07/18/2014","37","Ozone","","33-007-4001","AQS","37","."
"07/19/2014","36","Ozone","","33-007-4001","AQS","36","23"
"07/20/2014","40","Ozone","","33-007-4001","AQS","40","."
"07/21/2014","43","Ozone","","33-007-4001","AQS","43","."
"07/22/2014","47","Ozone","","33-007-4001","AQS","47","41"
"07/23/2014","54","Ozone","","33-007-4001","AQS","54","."
"07/24/2014","34","Ozone","","33-007-4001","AQS","34","."
"07/25/2014","67","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","33","67"
"07/26/2014","46","Ozone","","33-007-4001","AQS","46","."
"07/27/2014","58","Ozone","","33-007-4001","AQS","58","."
"07/28/2014","54","Ozone","","33-007-4001","AQS","54","15"
"07/29/2014","23","Ozone","","33-007-4001","AQS","23","."
"07/30/2014","30","Ozone","","33-007-4001","AQS","30","."
"07/31/2014","43","Ozone","","33-007-4001","AQS","43","28"
"08/01/2014","51","Ozone","","33-007-4001","AQS","51","."
"08/02/2014","64","Ozone","","33-007-4001","AQS","64","."
"08/03/2014","61","Ozone","","33-007-4001","AQS","61","50"
"08/04/2014","48","Ozone","","33-007-4001","AQS","48","."
"08/05/2014","44","Ozone","","33-007-4001","AQS","44","."
"08/06/2014","39","Ozone","","33-007-4001","AQS","39","32"
"08/07/2014","31","Ozone","","33-007-4001","AQS","31","."
"08/08/2014","27","Ozone","","33-007-4001","AQS","27","."
"08/09/2014","29","Ozone","","33-007-4001","AQS","29","18"
"08/10/2014","31","Ozone","","33-007-4001","AQS","31","."
"08/11/2014","36","Ozone","","33-007-4001","AQS","36","."
"08/12/2014","58","Ozone","","33-007-4001","AQS","58","33"
"08/13/2014","34","Ozone","","33-007-4001","AQS","34","."
"08/14/2014","31","Ozone","","33-007-4001","AQS","31","."
"08/15/2014","31","Ozone","","33-007-4001","AQS","31","21"
"08/16/2014","41","Ozone","","33-007-4001","AQS","41","."
"08/17/2014","41","Ozone","","33-007-4001","AQS","41","."
"08/18/2014","29","Ozone","","33-007-4001","AQS","29","11"
"08/19/2014","31","Ozone","","33-007-4001","AQS","31","."
"08/20/2014","40","Ozone","","33-007-4001","AQS","40","."
"08/21/2014","39","Ozone","","33-007-4001","AQS","39","12"
"08/22/2014","29","Ozone","","33-007-4001","AQS","29","."
"08/23/2014","29","Ozone","","33-007-4001","AQS","29","."
"08/24/2014","29","Ozone","","33-007-4001","AQS","29","19"
"08/25/2014","29","Ozone","","33-007-4001","AQS","29","."
"08/26/2014","43","Ozone","","33-007-4001","AQS","43","."
"08/27/2014","44","Ozone","","33-007-4001","AQS","44","33"
"08/28/2014","27","Ozone","","33-007-4001","AQS","27","."
"08/29/2014","28","Ozone","CAMP DODGE, GREENS GRANT","33-007-4002","AQS","28","."
"08/30/2014","48","Ozone","","33-007-4001","AQS","48","13"
"08/31/2014","49","Ozone","","33-007-4001","AQS","49","."
"09/01/2014","41","Ozone","","33-007-4001","AQS","41","."
"09/02/2014","44","Ozone","","33-007-4001","AQS","44","31"
"09/03/2014","41","Ozone","","33-007-4001","AQS","41","."
"09/04/2014","49","Ozone","","33-007-4001","AQS","49","."
"09/05/2014","50","Ozone","","33-007-4001","AQS","50","46"
"09/06/2014","48","Ozone","","33-007-4001","AQS","48","."
"09/07/2014","31","Ozone","","33-007-4001","AQS","31","."
"09/08/2014","35","Ozone","","33-007-4001","AQS","35","15"
"09/09/2014","44","Ozone","","33-007-4001","AQS","44","."
"09/10/2014","42","Ozone","","33-007-4001","AQS","42","."
"09/11/2014","42","Ozone","","33-007-4001","AQS","42","8"
"09/12/2014","64","Ozone","","33-007-4001","AQS","64","."
"09/13/2014","51","Ozone","","33-007-4001","AQS","51","."
"09/14/2014","42","Ozone","","33-007-4001","AQS","42","4"
"09/15/2014","33","Ozone","","33-007-4001","AQS","33","."
"09/16/2014","35","Ozone","","33-007-4001","AQS","35","."
"09/17/2014","35","Ozone","","33-007-4001","AQS","35","13"
"09/18/2014","35","Ozone","","33-007-4001","AQS","35","."
"09/19/2014","44","Ozone","","33-007-4001","AQS","44","."
"09/20/2014","44","Ozone","","33-007-4001","AQS","44","28"
"09/21/2014","44","Ozone","","33-007-4001","AQS","44","."
"09/22/2014","40","Ozone","","33-007-4001","AQS","40","."
"09/23/2014","38","Ozone","","33-007-4001","AQS","38","14"
"09/24/2014","51","Ozone","","33-007-4001","AQS","51","."
"09/25/2014","51","Ozone","","33-007-4001","AQS","51","."
"09/26/2014","44","Ozone","","33-007-4001","AQS","44","21"
"09/27/2014","58","Ozone","","33-007-4001","AQS","58","."
"09/28/2014","58","Ozone","","33-007-4001","AQS","58","."
"09/29/2014","40","Ozone","","33-007-4001","AQS","40","28"
"09/30/2014","36","Ozone","","33-007-4001","AQS","36","."
"10/01/2014","41","Ozone","","33-007-4001","AQS","41","."
"10/02/2014","11","PM2.5","CAMP DODGE, GREENS GRANT","33-007-4002","AQS",".","11"
"10/03/2014","45","Ozone","","33-007-4001","AQS","45","."
"10/04/2014","39","Ozone","","33-007-4001","AQS","39","."
"10/05/2014","38","Ozone","","33-007-4001","AQS","38","5"
"10/06/2014","40","Ozone","","33-007-4001","AQS","40","."
"10/07/2014","49","Ozone","","33-007-4001","AQS","49","."
"10/08/2014","49","Ozone","","33-007-4001","AQS","49","13"
"10/09/2014","31","Ozone","","33-007-4001","AQS","31","."
"10/10/2014","36","Ozone","","33-007-4001","AQS","36","."
"10/11/2014","37","Ozone","","33-007-4001","AQS","37","8"
"10/12/2014","49","Ozone","","33-007-4001","AQS","49","."
"10/13/2014","43","Ozone","","33-007-4001","AQS","43","."
"10/14/2014","38","Ozone","","33-007-4001","AQS","38","14"
"10/15/2014","35","Ozone","","33-007-4001","AQS","35","."
"10/16/2014","41","Ozone","","33-007-4001","AQS","41","."
"10/17/2014","42","Ozone","","33-007-4001","AQS","42","13"
"10/18/2014","43","Ozone","","33-007-4001","AQS","43","."
"10/19/2014","30","Ozone","","33-007-4001","AQS","30","."
"10/20/2014","39","Ozone","","33-007-4001","AQS","39","8"
"10/21/2014","42","Ozone","","33-007-4001","AQS","42","."
"10/22/2014","41","Ozone","","33-007-4001","AQS","41","."
"10/23/2014","42","Ozone","","33-007-4001","AQS","42","0"
"10/24/2014","39","Ozone","","33-007-4001","AQS","39","."
"10/25/2014","40","Ozone","","33-007-4001","AQS","40","."
"10/26/2014","34","Ozone","","33-007-4001","AQS","34","4"
"10/27/2014","44","Ozone","","33-007-4001","AQS","44","."
"10/28/2014","48","Ozone","","33-007-4001","AQS","48","."
"10/29/2014","42","Ozone","","33-007-4001","AQS","42","."
"10/30/2014","37","Ozone","","33-007-4001","AQS","37","."
"10/31/2014","33","Ozone","","33-007-4001","AQS","33","."
"11/01/2014","31","Ozone","","33-007-4001","AQS","31","7"
"11/02/2014","36","Ozone","","33-007-4001","AQS","36","."
"11/03/2014","42","Ozone","","33-007-4001","AQS","42","."
"11/04/2014","46","Ozone","","33-007-4001","AQS","46","17"
"11/05/2014","44","Ozone","","33-007-4001","AQS","44","."
"11/06/2014","40","Ozone","","33-007-4001","AQS","40","."
"11/07/2014","37","Ozone","","33-007-4001","AQS","37","2"
"11/08/2014","45","Ozone","","33-007-4001","AQS","45","."
"11/09/2014","32","Ozone","","33-007-4001","AQS","32","."
"11/10/2014","40","Ozone","","33-007-4001","AQS","40","13"
"11/11/2014","47","Ozone","","33-007-4001","AQS","47","."
"11/12/2014","46","Ozone","","33-007-4001","AQS","46","."
"11/13/2014","39","Ozone","","33-007-4001","AQS","39","5"
"11/14/2014","35","Ozone","","33-007-4001","AQS","35","."
"11/15/2014","41","Ozone","","33-007-4001","AQS","41","."
"11/16/2014","41","Ozone","","33-007-4001","AQS","41","11"
"11/17/2014","41","Ozone","","33-007-4001","AQS","41","."
"11/18/2014","31","Ozone","","33-007-4001","AQS","31","."
"11/19/2014","37","Ozone","","33-007-4001","AQS","37","10"
"11/20/2014","35","Ozone","","33-007-4001","AQS","35","."
"11/21/2014","35","Ozone","","33-007-4001","AQS","35","."
"11/22/2014","46","Ozone","","33-007-4001","AQS","46","11"
"11/23/2014","47","Ozone","","33-007-4001","AQS","47","."
"11/24/2014","46","Ozone","","33-007-4001","AQS","46","."
"11/25/2014","37","Ozone","","33-007-4001","AQS","37","11"
"11/26/2014","42","Ozone","","33-007-4001","AQS","42","."
"11/27/2014","45","Ozone","","33-007-4001","AQS","45","."
"11/28/2014","38","Ozone","","33-007-4001","AQS","38","10"
"11/29/2014","46","Ozone","","33-007-4001","AQS","46","."
"11/30/2014","40","Ozone","","33-007-4001","AQS","40","."
"12/01/2014","41","Ozone","","33-007-4001","AQS","41","16"
"12/02/2014","44","Ozone","","33-007-4001","AQS","44","."
"12/03/2014","38","Ozone","","33-007-4001","AQS","38","."
"12/04/2014","54","Ozone","","33-007-4001","AQS","54","9"
"12/05/2014","45","Ozone","","33-007-4001","AQS","45","."
"12/06/2014","41","Ozone","","33-007-4001","AQS","41","."
"12/07/2014","45","Ozone","","33-007-4001","AQS","45","10"
"12/08/2014","45","Ozone","","33-007-4001","AQS","45","."
"12/09/2014","40","Ozone","","33-007-4001","AQS","40","."
"12/10/2014","39","Ozone","","33-007-4001","AQS","39","0"
"12/11/2014","34","Ozone","","33-007-4001","AQS","34","."
"12/12/2014","30","Ozone","","33-007-4001","AQS","30","."
"12/13/2014","40","Ozone","","33-007-4001","AQS","40","4"
"12/14/2014","44","Ozone","","33-007-4001","AQS","44","."
"12/15/2014","47","Ozone","","33-007-4001","AQS","47","."
"12/16/2014","46","Ozone","","33-007-4001","AQS","46","14"
"12/17/2014","35","Ozone","","33-007-4001","AQS","35","."
"12/18/2014","28","Ozone","","33-007-4001","AQS","28","."
"12/19/2014","47","Ozone","","33-007-4001","AQS","47","6"
"12/20/2014","50","Ozone","","33-007-4001","AQS","50","."
"12/21/2014","47","Ozone","","33-007-4001","AQS","47","."
"12/22/2014","44","Ozone","","33-007-4001","AQS","44","7"
"12/23/2014","44","Ozone","","33-007-4001","AQS","44","."
"12/24/2014","44","Ozone","","33-007-4001","AQS","44","."
"12/25/2014","39","Ozone","","33-007-4001","AQS","39","."
"12/26/2014","39","Ozone","","33-007-4001","AQS","39","."
"12/27/2014","41","Ozone","","33-007-4001","AQS","41","."
"12/28/2014","36","Ozone","","33-007-4001","AQS","36","."
"12/29/2014","37","Ozone","","33-007-4001","AQS","37","."
"12/30/2014","40","Ozone","","33-007-4001","AQS","40","."
"12/31/2014","36","Ozone","","33-007-4001","AQS","36","7"
