"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/15/2020","52","PM2.5","DIVISION STREET","36-061-0134","AQS","7","33","10","52","27"
"02/16/2020","53","PM2.5","Jersey City Firehouse","34-017-1003","AQS","13","31",".","53","50"
"02/17/2020","55","PM2.5","Newark Firehouse","34-013-0003","AQS","15","38",".","55","48"
"02/18/2020","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","35",".","55","52"
"02/19/2020","40","PM2.5","Newark Firehouse","34-013-0003","AQS","7","39",".","40","35"
"02/20/2020","38","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","3","38",".","30","26"
"02/21/2020","41","PM2.5","DIVISION STREET","36-061-0134","AQS","7","39","10","41","34"
"02/22/2020","46","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","40",".","46","45"
"02/23/2020","54","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","44",".","54","51"
"02/24/2020","69","PM2.5","IS 52","36-005-0110","AQS","11","42","30","69","60"
"02/25/2020","62","PM2.5","Fort Lee Near Road","34-003-0010","AQS","9","31",".","62","44"
"02/26/2020","54","PM2.5","Fort Lee Near Road","34-003-0010","AQS","6","40",".","54","47"
"02/27/2020","39","Ozone","MILLBROOK","36-027-0007","AQS","5","39","6","33","30"
"02/28/2020","39","Ozone","MT NINHAM","36-079-0005","AQS","5","39",".","35","27"
"02/29/2020","36","Ozone","MILLBROOK","36-027-0007","AQS","5","36",".","30","16"
"03/01/2020","47","NO2","QUEENS COLLEGE 2","36-081-0124","AQS","6","41","6","32","47"
"03/02/2020","61","PM2.5","Newark Firehouse","34-013-0003","AQS","9","47",".","61","50"
"03/03/2020","57","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","41",".","57","57"
"03/04/2020","39","Ozone","Chester","34-027-3001","AQS","5","39","7","32","25"
"03/05/2020","37","Ozone","MILLBROOK","36-027-0007","AQS","7","37",".","35","37"
"03/06/2020","57","NO2","Queens College Near Road","36-081-0125","AQS","8","40",".","45","57"
"03/07/2020","40","Ozone","Chester","34-027-3001","AQS","6","40","5","24","21"
"03/08/2020","41","Ozone","MILLBROOK","36-027-0007","AQS","8","41",".","30","40"
"03/09/2020","50","PM2.5","Queens College Near Road","36-081-0125","AQS","13","48",".","50","42"
"03/10/2020","48","PM2.5","Intermediate School 143","36-061-0115","AQS","9","39","22","48","43"
"03/11/2020","45","NO2","Newark Firehouse","34-013-0003","AQS","7","37",".","29","45"
"03/12/2020","56","NO2","IS 52","36-005-0110","AQS","9","36",".","52","56"
"03/13/2020","46","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","42",".","46","44"
"03/14/2020","39","Ozone","Colliers Mills","34-029-0006","AQS","3","39",".","22","16"
"03/15/2020","41","Ozone","MILLBROOK","36-027-0007","AQS","3","41",".","25","28"
"03/16/2020","40","Ozone","Chester","34-027-3001","AQS","6","40","16","25","39"
"03/17/2020","39","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","36",".","39","34"
"03/18/2020","42","Ozone","Monmouth University","34-025-0005","AQS","7","42",".","37","41"
"03/19/2020","42","NO2","Elizabeth Lab","34-039-0004","AQS","8","36","6","40","42"
"03/20/2020","63","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","38",".","63","37"
"03/21/2020","41","Ozone","Leonia","34-003-0006","AQS","7","41",".","30","13"
"03/22/2020","41","Ozone","MT NINHAM","36-079-0005","AQS","6","41",".","32","18"
"03/23/2020","38","Ozone","RIVERHEAD","36-103-0004","AQS","8","38",".","22","38"
"03/24/2020","39","Ozone","BABYLON","36-103-0002","AQS","8","39",".","27","30"
"03/25/2020","39","Ozone","RIVERHEAD","36-103-0004","AQS","8","39",".","32","35"
"03/26/2020","44","Ozone","MT NINHAM","36-079-0005","AQS","9","44",".","36","44"
"03/27/2020","46","NO2","Bayonne","34-017-0006","AQS","10","44",".","33","46"
"03/28/2020","42","Ozone","RIVERHEAD","36-103-0004","AQS","9","42",".","38","34"
"03/29/2020","42","Ozone","RIVERHEAD","36-103-0004","AQS","9","42",".","23","16"
"03/30/2020","42","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","37",".","42","36"
"03/31/2020","41","Ozone","RIVERHEAD","36-103-0004","AQS","7","41",".","23","28"
"04/01/2020","43","Ozone","MILLBROOK","36-027-0007","AQS","6","43",".","26","32"
"04/02/2020","41","Ozone","Flemington","34-019-0001","AQS","5","41",".","21","24"
"04/03/2020","36","Ozone","RIVERHEAD","36-103-0004","AQS","5","36",".","14","12"
"04/04/2020","40","Ozone","BABYLON","36-103-0002","AQS","7","40",".","20","20"
"04/05/2020","52","PM2.5","Jersey City Firehouse","34-017-1003","AQS","8","41",".","52","39"
"04/06/2020","43","Ozone","Chester","34-027-3001","AQS","9","43",".","36","34"
"04/07/2020","50","Ozone","Chester","34-027-3001","AQS","6","50",".","34","39"
"04/08/2020","50","PM2.5","IS 52","36-005-0110","AQS","6","44",".","50","31"
"04/09/2020","43","Ozone","Chester","34-027-3001","AQS","5","43",".","31","38"
"04/10/2020","38","Ozone","RIVERHEAD","36-103-0004","AQS","2","38",".","19","16"
"04/11/2020","43","Ozone","Leonia","34-003-0006","AQS","3","43",".","28","35"
"04/12/2020","47","Ozone","Chester","34-027-3001","AQS","8","47",".","45","45"
"04/13/2020","45","Ozone","RIVERHEAD","36-103-0004","AQS","5","45",".","34","30"
"04/14/2020","43","Ozone","Chester","34-027-3001","AQS","5","43",".","22","22"
"04/15/2020","43","Ozone","Leonia","34-003-0006","AQS","2","43",".","27","23"
"04/16/2020","40","Ozone","Monmouth University","34-025-0005","AQS","3","40",".","30","28"
"04/17/2020","44","Ozone","Monmouth University","34-025-0005","AQS","5","44",".","41","37"
"04/18/2020","44","Ozone","RIVERHEAD","36-103-0004","AQS","6","44",".","43","31"
"04/19/2020","50","Ozone","MILLBROOK","36-027-0007","AQS","5","50",".","40","38"
"04/20/2020","43","Ozone","Chester","34-027-3001","AQS","6","43",".","27","42"
"04/21/2020","42","NO2","Elizabeth Lab","34-039-0004","AQS","5","41",".","38","42"
"04/22/2020","40","Ozone","Colliers Mills","34-029-0006","AQS","3","40",".","20","22"
"04/23/2020","40","PM2.5","IS 52","36-005-0110","AQS","5","40",".","40","31"
"04/24/2020","39","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","37",".","39","33"
"04/25/2020","50","PM2.5","Newark Firehouse","34-013-0003","AQS","10","45",".","50","38"
"04/26/2020","41","Ozone","RIVERHEAD","36-103-0004","AQS","5","41",".","27","19"
"04/27/2020","38","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","5","38",".","15","15"
"04/28/2020","44","Ozone","Flemington","34-019-0001","AQS","5","44",".","24","38"
"04/29/2020","47","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","43",".","47","45"
"04/30/2020","47","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","3","47",".","41","25"
"05/01/2020","54","Ozone","RIVERHEAD","36-103-0004","AQS","5","54",".","28","50"
"05/02/2020","40","Ozone","Ramapo","34-031-5001","AQS","3","40",".","24","20"
"05/03/2020","50","Ozone","Ramapo","34-031-5001","AQS","3","50",".","41","28"
"05/04/2020","44","Ozone","Colliers Mills","34-029-0006","AQS","3","44",".","31","31"
"05/05/2020","46","Ozone","Chester","34-027-3001","AQS","5","46",".","20","42"
"05/06/2020","39","Ozone","Colliers Mills","34-029-0006","AQS","5","39",".","27","38"
"05/07/2020","45","Ozone","Chester","34-027-3001","AQS","5","45",".","25","36"
"05/08/2020","40","Ozone","RIVERHEAD","36-103-0004","AQS","5","40",".","23","29"
"05/09/2020","31","Ozone","Chester","34-027-3001","AQS","5","31",".","12","15"
"05/10/2020","46","Ozone","Chester","34-027-3001","AQS","3","46",".","30","17"
"05/11/2020","39","Ozone","MT NINHAM","36-079-0005","AQS","5","39",".","27","36"
"05/12/2020","44","Ozone","BABYLON","36-103-0002","AQS","5","44",".","19","23"
"05/13/2020","47","Ozone","Colliers Mills","34-029-0006","AQS","3","47",".","27","45"
"05/14/2020","51","Ozone","Chester","34-027-3001","AQS","8","51",".","41","51"
"05/15/2020","64","Ozone","Rutgers University","34-023-0011","AQS","3","64",".","56","29"
"05/16/2020","45","Ozone","FRESHKILLS WEST","36-085-0111","AQS","3","45",".","32","27"
"05/17/2020","45","Ozone","MILLBROOK","36-027-0007","AQS","3","45",".","28","13"
"05/18/2020","46","Ozone","Ramapo","34-031-5001","AQS","3","46",".","23","46"
"05/19/2020","44","Ozone","MILLBROOK","36-027-0007","AQS","3","44",".","30","26"
"05/20/2020","44","Ozone","MILLBROOK","36-027-0007","AQS","2","44",".","25","25"
"05/21/2020","49","Ozone","MILLBROOK","36-027-0007","AQS","5","49","17","45","41"
"05/22/2020","46","PM2.5","Newark Firehouse","34-013-0003","AQS","6","46",".","46","36"
"05/23/2020","42","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","39",".","42","27"
"05/24/2020","42","Ozone","MILLBROOK","36-027-0007","AQS","7","42",".","34","17"
"05/25/2020","43","PM2.5","Newark Firehouse","34-013-0003","AQS","5","36",".","43","27"
"05/26/2020","50","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","5","50",".","42","29"
"05/27/2020","42","Ozone","MILLBROOK","36-027-0007","AQS","3","42","5","30","23"
"05/28/2020","35","PM2.5","Newark Firehouse","34-013-0003","AQS","3","20",".","35","23"
"05/29/2020","38","PM2.5","Newark Firehouse","34-013-0003","AQS","3","31",".","38","27"
"05/30/2020","44","Ozone","Monmouth University","34-025-0005","AQS","5","44",".","37","21"
"05/31/2020","34","Ozone","Chester","34-027-3001","AQS","3","34",".","18","8"
"06/01/2020","41","Ozone","Monmouth University","34-025-0005","AQS","5","41",".","24","39"
"06/02/2020","48","Ozone","Monmouth University","34-025-0005","AQS","7","48","16","40","40"
"06/03/2020","57","PM2.5","Newark Firehouse","34-013-0003","AQS","11","54",".","57","40"
"06/04/2020","97","Ozone","Rutgers University","34-023-0011","AQS","14","97",".","45","40"
"06/05/2020","48","PM2.5","IS 52","36-005-0110","AQS","15","43",".","48","39"
"06/06/2020","64","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","5","64",".","42","26"
"06/07/2020","38","Ozone","RIVERHEAD","36-103-0004","AQS","3","38",".","26","20"
"06/08/2020","41","Ozone","BABYLON","36-103-0002","AQS","6","41","10","24","36"
"06/09/2020","112","Ozone","Rutgers University","34-023-0011","AQS","7","112",".","49","39"
"06/10/2020","100","Ozone","Ramapo","34-031-5001","AQS","7","100",".","61","38"
"06/11/2020","49","PM2.5","IS 52","36-005-0110","AQS","6","36",".","49","29"
"06/12/2020","80","Ozone","BABYLON","36-103-0002","AQS","6","80",".","42","24"
"06/13/2020","51","Ozone","Monmouth University","34-025-0005","AQS","3","51",".","27","8"
"06/14/2020","44","Ozone","Rutgers University","34-023-0011","AQS","2","44","6","21","16"
"06/15/2020","44","Ozone","Flemington","34-019-0001","AQS","3","44",".","32","25"
"06/16/2020","45","Ozone","Flemington","34-019-0001","AQS","3","45",".","33","39"
"06/17/2020","49","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","3","49",".","40","26"
"06/18/2020","31","PM2.5","Fort Lee Near Road","34-003-0010","AQS","3","28",".","31","17"
"06/19/2020","47","Ozone","WHITE PLAINS","36-119-2004","AQS","6","47",".","35","25"
"06/20/2020","74","Ozone","WHITE PLAINS","36-119-2004","AQS","6","74","13","52","32"
"06/21/2020","58","Ozone","WHITE PLAINS","36-119-2004","AQS","7","58",".","46","29"
"06/22/2020","90","Ozone","WHITE PLAINS","36-119-2004","AQS","6","90",".","35","27"
"06/23/2020","93","Ozone","Rockland County","36-087-0005","AQS","7","93",".","53","37"
"06/24/2020","64","Ozone","BABYLON","36-103-0002","AQS","7","64",".","56","36"
"06/25/2020","87","Ozone","WHITE PLAINS","36-119-2004","AQS","6","87",".","41","43"
"06/26/2020","108","Ozone","BABYLON","36-103-0002","AQS","6","108","16","45","40"
"06/27/2020","70","PM2.5","NEWBURGH","36-071-0002","AQS","7","49",".","70","33"
"06/28/2020","67","Ozone","PFIZER LAB SITE","36-005-0133","AQS","15","67",".","52","25"
"06/29/2020","67","Ozone","Monmouth University","34-025-0005","AQS","6","67",".","40","27"
"06/30/2020","46","Ozone","Monmouth University","34-025-0005","AQS","5","46",".","28","37"
"07/01/2020","71","Ozone","BABYLON","36-103-0002","AQS","8","71",".","45","43"
"07/02/2020","80","Ozone","BABYLON","36-103-0002","AQS","5","80","17","51","32"
"07/03/2020","93","Ozone","Monmouth University","34-025-0005","AQS","8","93",".","62","25"
"07/04/2020","75","PM2.5","MORRISANIA","36-005-0080","AQS","15","50",".","75","13"
"07/05/2020","80","PM2.5","NEWBURGH","36-071-0002","AQS","15","77","19","80","39"
"07/06/2020","108","Ozone","Leonia","34-003-0006","AQS","17","108",".","65","57"
"07/07/2020","53","PM2.5","Jersey City Firehouse","34-017-1003","AQS","6","46",".","53","25"
"07/08/2020","76","PM2.5","Chester","34-027-3001","AQS","8","37","20","76","41"
"07/09/2020","87","Ozone","Rockland County","36-087-0005","AQS","8","87",".","49","25"
"07/10/2020","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","26",".","55","19"
"07/11/2020","45","Ozone","Flemington","34-019-0001","AQS","9","45","11","35","22"
"07/12/2020","49","Ozone","BABYLON","36-103-0002","AQS","9","49",".","41","17"
"07/13/2020","87","Ozone","BABYLON","36-103-0002","AQS","6","87",".","38","25"
"07/14/2020","44","Ozone","Monmouth University","34-025-0005","AQS","5","44","10","30","22"
"07/15/2020","49","Ozone","Chester","34-027-3001","AQS","11","49",".","34","23"
"07/16/2020","35","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","6","35",".","29","19"
"07/17/2020","47","PM2.5","Newark Firehouse","34-013-0003","AQS","9","45","15","47","28"
"07/18/2020","97","Ozone","BABYLON","36-103-0002","AQS","9","97",".","56","29"
"07/19/2020","100","Ozone","PFIZER LAB SITE","36-005-0133","AQS","10","100",".","62","21"
"07/20/2020","133","Ozone","BABYLON","36-103-0002","AQS","8","133","19","55","28"
"07/21/2020","80","Ozone","CCNY","36-061-0135","AQS","9","80",".","45","31"
"07/22/2020","112","Ozone","Leonia","34-003-0006","AQS","13","112",".","56","37"
"07/23/2020","61","Ozone","WHITE PLAINS","36-119-2004","AQS","11","61","11","48","23"
"07/24/2020","40","PM2.5","Fort Lee Near Road","34-003-0010","AQS","11","40",".","40","38"
"07/25/2020","90","Ozone","CCNY","36-061-0135","AQS","10","90",".","54","28"
"07/26/2020","80","Ozone","BABYLON","36-103-0002","AQS","9","80","14","51","18"
"07/27/2020","115","Ozone","RIVERHEAD","36-103-0004","AQS","8","115",".","59","28"
"07/28/2020","108","Ozone","HOLTSVILLE","36-103-0009","AQS","8","108",".","70","23"
"07/29/2020","84","Ozone","Leonia","34-003-0006","AQS","5","84","15","56","35"
"07/30/2020","140","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","5","140",".","56","43"
"07/31/2020","61","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","5","61",".","43","42"
"08/01/2020","90","Ozone","Monmouth University","34-025-0005","AQS","8","90","15","52","47"
"08/02/2020","57","PM2.5","Newark Firehouse","34-013-0003","AQS","5","41",".","57","13"
"08/03/2020","71","Ozone","RIVERHEAD","36-103-0004","AQS","3","71",".","40","29"
"08/04/2020","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","3","33","17","62","30"
"08/05/2020","105","Ozone","RIVERHEAD","36-103-0004","AQS","6","105",".","45","31"
"08/06/2020","80","Ozone","PFIZER LAB SITE","36-005-0133","AQS","11","80",".","51","46"
"08/07/2020","64","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","10","64","18","55","43"
"08/08/2020","50","Ozone","Rutgers University","34-023-0011","AQS","8","50",".","41","26"
"08/09/2020","64","Ozone","PFIZER LAB SITE","36-005-0133","AQS","6","64",".","45","20"
"08/10/2020","119","Ozone","Leonia","34-003-0006","AQS","7","119","21","58","25"
"08/11/2020","64","Ozone","MILLBROOK","36-027-0007","AQS","7","64",".","55","29"
"08/12/2020","80","Ozone","CCNY","36-061-0135","AQS","7","80",".","60","42"
"08/13/2020","59","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","44","20","59","45"
"08/14/2020","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","51",".","58","34"
"08/15/2020","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","15","41",".","53","32"
"08/16/2020","37","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","24","9","37","11"
"08/17/2020","43","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","6","43",".","38","31"
"08/18/2020","67","Ozone","HOLTSVILLE","36-103-0009","AQS","7","67",".","39","35"
"08/19/2020","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","44","16","52","42"
"08/20/2020","49","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","9","49",".","35","30"
"08/21/2020","64","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","8","64",".","55","26"
"08/22/2020","74","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","7","74","11","51","22"
"08/23/2020","67","Ozone","Rockland County","36-087-0005","AQS","8","67",".","52","24"
"08/24/2020","87","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","8","87",".","40","27"
"08/25/2020","71","Ozone","BABYLON","36-103-0002","AQS","7","71","20","55","27"
"08/26/2020","33","Ozone","BABYLON","36-103-0002","AQS","7","33",".","23","26"
"08/27/2020","74","Ozone","BABYLON","36-103-0002","AQS","8","74",".","60","33"
"08/28/2020","64","Ozone","BABYLON","36-103-0002","AQS","8","64","11","47","29"
"08/29/2020","38","PM2.5","Toms River","34-029-2002","AQS","11","31",".","38","26"
"08/30/2020","39","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","30",".","39","25"
"08/31/2020","33","PM2.5","Newark Firehouse","34-013-0003","AQS","8","31","10","33","27"
"09/01/2020","33","NO2","Elizabeth Lab","34-039-0004","AQS","9","31",".","32","33"
"09/02/2020","39","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","31",".","39","27"
"09/03/2020","77","Ozone","BABYLON","36-103-0002","AQS","7","77","11","46","35"
"09/04/2020","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","45",".","53","29"
"09/05/2020","48","Ozone","BABYLON","36-103-0002","AQS","11","48",".","37","20"
"09/06/2020","67","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","10","67","15","47","20"
"09/07/2020","48","PM2.5","Newark Firehouse","34-013-0003","AQS","20","42",".","48","29"
"09/08/2020","54","Ozone","Rockland County","36-087-0005","AQS","22","54",".","43","28"
"09/09/2020","48","PM2.5","Newark Firehouse","34-013-0003","AQS","23","46","15","48","34"
"09/10/2020","43","PM2.5","Newark Firehouse","34-013-0003","AQS","8","24",".","43","28"
"09/11/2020","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","30",".","55","25"
"09/12/2020","31","Ozone","Chester","34-027-3001","AQS","5","31","12","26","17"
"09/13/2020","33","PM2.5","Fort Lee Near Road","34-003-0010","AQS","5","31",".","33","21"
"09/14/2020","42","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","31",".","42","20"
"09/15/2020","30","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","30","9","30","29"
"09/16/2020","46","NO2","Fort Lee Near Road","34-003-0010","AQS","7","32",".","34","46"
"09/17/2020","48","PM2.5","Newark Firehouse","34-013-0003","AQS","7","37",".","48","34"
"09/18/2020","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","30","17","52","21"
"09/19/2020","33","PM2.5","Flemington","34-019-0001","AQS","5","32",".","33","23"
"09/20/2020","34","PM2.5","Flemington","34-019-0001","AQS","6","31",".","34","23"
"09/21/2020","36","NO2","Jersey City","34-017-1002","AQS","7","30","7","29","36"
"09/22/2020","39","Ozone","Colliers Mills","34-029-0006","AQS","8","39",".","33","28"
"09/23/2020","60","NO2","Jersey City","34-017-1002","AQS","9","49",".","46","60"
"09/24/2020","64","PM2.5","Queens College Near Road","36-081-0125","AQS","10","43","41","64","53"
"09/25/2020","78","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","58",".","78","43"
"09/26/2020","59","PM2.5","Newark Firehouse","34-013-0003","AQS","9","42",".","59","30"
"09/27/2020","43","PM2.5","Fort Lee Near Road","34-003-0010","AQS","9","37","8","43","29"
"09/28/2020","38","PM2.5","Toms River","34-029-2002","AQS","6","33",".","38","23"
"09/29/2020","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28",".","40","32"
"09/30/2020","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","33","7","46","26"
"10/01/2020","40","Ozone","RIVERHEAD","36-103-0004","AQS","6","40",".","35","27"
"10/02/2020","35","Ozone","RIVERHEAD","36-103-0004","AQS","6","35",".","27","30"
"10/03/2020","35","PM2.5","Rutgers University","34-023-0011","AQS","8","32","6","35","25"
"10/04/2020","50","PM2.5","Rutgers University","34-023-0011","AQS","10","36",".","50","28"
"10/05/2020","43","NO2","Elizabeth Lab","34-039-0004","AQS","7","37",".","33","43"
"10/06/2020","51","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","44","17","51","43"
"10/07/2020","52","PM2.5","Jersey City Firehouse","34-017-1003","AQS","6","47",".","52","28"
"10/08/2020","30","Ozone","RIVERHEAD","36-103-0004","AQS","3","30",".","20","30"
"10/09/2020","39","Ozone","Rutgers University","34-023-0011","AQS","6","39","15","37","37"
"10/10/2020","48","PM2.5","Newark Firehouse","34-013-0003","AQS","7","36",".","48","21"
"10/11/2020","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","30",".","53","16"
"10/12/2020","30","Ozone","Colliers Mills","34-029-0006","AQS","5","30","5","20","25"
"10/13/2020","30","Ozone","BABYLON","36-103-0002","AQS","6","30",".","18","20"
"10/14/2020","45","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","39",".","45","42"
"10/15/2020","48","PM2.5","Newark Firehouse","34-013-0003","AQS","8","47","14","48","40"
"10/16/2020","37","Ozone","RIVERHEAD","36-103-0004","AQS","6","37",".","30","28"
"10/17/2020","53","PM2.5","Rahway","34-039-2003","AQS","15","31",".","53","38"
"10/18/2020","60","PM2.5","Elizabeth Lab","34-039-0004","AQS","19","33","16","60","34"
"10/19/2020","43","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","34",".","43","42"
"10/20/2020","48","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","31",".","48","35"
"10/21/2020","48","PM2.5","Fort Lee Near Road","34-003-0010","AQS","9","26","12","48","31"
"10/22/2020","78","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","28",".","78","39"
"10/23/2020","58","PM2.5","Fort Lee Near Road","34-003-0010","AQS","9","35",".","58","30"
"10/24/2020","36","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","27","9","36","19"
"10/25/2020","26","Ozone","RIVERHEAD","36-103-0004","AQS","6","26",".","20","19"
"10/26/2020","47","PM2.5","Fort Lee Near Road","34-003-0010","AQS","10","31",".","47","33"
"10/27/2020","34","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","31","6","34","25"
