"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/24/2013","42","Ozone","Chester","34-027-3001","AQS","11","42",".","24","42"
"03/25/2013","41","NO2","IS 52","36-005-0110","AQS","13","40",".","25","41"
"03/26/2013","45","NO2","QUEENS COLLEGE 2","36-081-0124","AQS","13","44",".","35","45"
"03/27/2013","45","Ozone","MILLBROOK","36-027-0007","AQS","9","45",".","28","37"
"03/28/2013","39","Ozone","Chester","34-027-3001","AQS","9","39",".","30","35"
"03/29/2013","42","Ozone","Chester","34-027-3001","AQS","10","42","14","38","42"
"03/30/2013","60","NO2","PFIZER LAB SITE","36-005-0133","AQS","14","48",".","35","60"
"03/31/2013","81","PM2.5","Elizabeth Lab","34-039-0004","AQS","14","61",".","81","58"
"04/01/2013","51","PM2.5","DIVISION STREET","36-061-0134","AQS","14","46",".","51","36"
"04/02/2013","46","Ozone","Chester","34-027-3001","AQS","8","46",".","25","39"
"04/03/2013","48","Ozone","Chester","34-027-3001","AQS","8","48",".","29","34"
"04/04/2013","48","Ozone","RIVERHEAD","36-103-0004","AQS","13","48","20","47","44"
"04/05/2013","58","Ozone","Chester","34-027-3001","AQS","10","58",".","40","53"
"04/06/2013","46","Ozone","Rutgers University","34-023-0011","AQS","11","46",".","33","28"
"04/07/2013","61","Ozone","Chester","34-027-3001","AQS","10","61",".","40","42"
"04/08/2013","64","PM2.5","IS 74","36-005-0112","AQS","11","61",".","64","61"
"04/09/2013","69","NO2","IS 52","36-005-0110","AQS","11","54",".","57","69"
"04/10/2013","64","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","54","40","64","57"
"04/11/2013","48","NO2","IS 52","36-005-0110","AQS","10","41",".","40","48"
"04/12/2013","43","Ozone","Monmouth University","34-025-0005","AQS","8","43",".","30","36"
"04/13/2013","48","NO2","Newark Firehouse","34-013-0003","AQS","14","42",".","35","48"
"04/14/2013","47","Ozone","Flemington","34-019-0001","AQS","13","47",".","36","42"
"04/15/2013","41","Ozone","MILLBROOK","36-027-0007","AQS","11","41",".","33","40"
"04/16/2013","48","PM2.5","PS 19","36-061-0128","AQS","10","48","15","48","43"
"04/17/2013","63","NO2","Newark Firehouse","34-013-0003","AQS","10","45",".","37","63"
"04/18/2013","57","NO2","Newark Firehouse","34-013-0003","AQS","10","40",".","43","57"
"04/19/2013","42","NO2","Newark Firehouse","34-013-0003","AQS","11","37",".","36","42"
"04/20/2013","43","Ozone","Chester","34-027-3001","AQS","9","43",".","25","20"
"04/21/2013","48","Ozone","Chester","34-027-3001","AQS","8","48",".","31","42"
"04/22/2013","53","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","45","16","53","42"
"04/23/2013","39","Ozone","MILLBROOK","36-027-0007","AQS","7","39",".","35","27"
"04/24/2013","50","PM2.5","MORRISANIA","36-005-0080","AQS","9","50",".","50","42"
"04/25/2013","58","Ozone","Chester","34-027-3001","AQS","9","58",".","30","46"
"04/26/2013","67","Ozone","Rutgers University","34-023-0011","AQS","9","67",".","43","57"
"04/27/2013","71","Ozone","Chester","34-027-3001","AQS","9","71",".","32","34"
"04/28/2013","105","Ozone","Chester","34-027-3001","AQS","8","105","28","68","48"
"04/29/2013","56","NO2","Elizabeth Lab","34-039-0004","AQS","10","54",".","43","56"
"04/30/2013","74","Ozone","MILLBROOK","36-027-0007","AQS","18","74",".","42","60"
"05/01/2013","68","NO2","Elizabeth Lab","34-039-0004","AQS","10","61",".","39","68"
"05/02/2013","58","Ozone","MILLBROOK","36-027-0007","AQS","10","58",".","39","54"
"05/03/2013","49","Ozone","Rockland County","36-087-0005","AQS","10","49",".","29","42"
"05/04/2013","45","Ozone","Monmouth University","34-025-0005","AQS","9","45","30","44","38"
"05/05/2013","54","Ozone","Chester","34-027-3001","AQS","8","54",".","39","29"
"05/06/2013","48","PM2.5","Newark Firehouse","34-013-0003","AQS","11","42",".","48","45"
"05/07/2013","45","NO2","Elizabeth Lab","34-039-0004","AQS","11","38",".","43","45"
"05/08/2013","45","NO2","Elizabeth Lab","34-039-0004","AQS","11","44",".","38","45"
"05/09/2013","47","PM2.5","Newark Firehouse","34-013-0003","AQS","14","44",".","47","47"
"05/10/2013","61","Ozone","Colliers Mills","34-029-0006","AQS","13","61","25","55","50"
"05/11/2013","54","PM2.5","MORRISANIA","36-005-0080","AQS","13","44",".","54","39"
"05/12/2013","46","Ozone","RIVERHEAD","36-103-0004","AQS","10","46",".","31","25"
"05/13/2013","43","PM2.5","JHS 126","36-047-0122","AQS","5","42",".","43","26"
"05/14/2013","49","Ozone","Chester","34-027-3001","AQS","7","49",".","24","45"
"05/15/2013","74","Ozone","Chester","34-027-3001","AQS","11","74",".","59","51"
"05/16/2013","93","Ozone","Rutgers University","34-023-0011","AQS","10","93","49","70","63"
"05/17/2013","52","NO2","Elizabeth Lab","34-039-0004","AQS","8","45",".","30","52"
"05/18/2013","48","NO2","Elizabeth Lab","34-039-0004","AQS","11","45",".","41","48"
"05/19/2013","38","Ozone","SUSAN WAGNER HS","36-085-0067","AQS","8","38",".","37","30"
"05/20/2013","59","PM2.5","Jersey City Firehouse","34-017-1003","AQS","11","42",".","59","45"
"05/21/2013","87","Ozone","Leonia","34-003-0006","AQS","11","87",".","62","48"
"05/22/2013","78","PM2.5","Newark Firehouse","34-013-0003","AQS","11","74","40","78","50"
"05/23/2013","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","34",".","50","28"
"05/24/2013","35","NO2","Elizabeth Lab","34-039-0004","AQS","6","31",".","16","35"
"05/25/2013","31","Ozone","Leonia","34-003-0006","AQS","5","31",".","13","9"
"05/26/2013","38","Ozone","Flemington","34-019-0001","AQS","5","38",".","25","31"
"05/27/2013","50","Ozone","Rutgers University","34-023-0011","AQS","7","50",".","35","40"
"05/28/2013","75","PM2.5","Newark Firehouse","34-013-0003","AQS","10","47","30","75","56"
"05/29/2013","101","Ozone","Colliers Mills","34-029-0006","AQS","11","101",".","78","71"
"05/30/2013","143","Ozone","RIVERHEAD","36-103-0004","AQS","10","143",".","71","57"
"05/31/2013","126","Ozone","Newark Firehouse","34-013-0003","AQS","13","126",".","77","57"
"06/01/2013","101","Ozone","Leonia","34-003-0006","AQS","11","101",".","59","26"
"06/02/2013","50","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","50",".","50","32"
"06/03/2013","60","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","41","17","60","44"
"06/04/2013","47","Ozone","Flemington","34-019-0001","AQS","7","47",".","28","25"
"06/05/2013","50","Ozone","Flemington","34-019-0001","AQS","7","50",".","29","37"
"06/06/2013","51","PM2.5","Rahway","34-039-2003","AQS","8","51",".","51","42"
"06/07/2013","34","Ozone","RIVERHEAD","36-103-0004","AQS","9","34",".","19","32"
"06/08/2013","40","Ozone","RIVERHEAD","36-103-0004","AQS","8","40",".","28","29"
"06/09/2013","67","Ozone","Chester","34-027-3001","AQS","11","67","20","58","60"
"06/10/2013","67","Ozone","RIVERHEAD","36-103-0004","AQS","14","67",".","57","55"
"06/11/2013","54","Ozone","Monmouth University","34-025-0005","AQS","9","54",".","38","28"
"06/12/2013","44","Ozone","Monmouth University","34-025-0005","AQS","7","44",".","32","37"
"06/13/2013","58","Ozone","Monmouth University","34-025-0005","AQS","10","58",".","40","44"
"06/14/2013","42","Ozone","RIVERHEAD","36-103-0004","AQS","10","42",".","33","37"
"06/15/2013","59","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","46","22","59","46"
"06/16/2013","77","Ozone","Leonia","34-003-0006","AQS","10","77",".","59","37"
"06/17/2013","74","Ozone","Monmouth University","34-025-0005","AQS","10","74",".","60","39"
"06/18/2013","62","PM2.5","Jersey City Firehouse","34-017-1003","AQS","13","54",".","62","58"
"06/19/2013","48","Ozone","Monmouth University","34-025-0005","AQS","8","48",".","37","29"
"06/20/2013","87","Ozone","Rutgers University","34-023-0011","AQS","10","87",".","51","46"
"06/21/2013","119","Ozone","Flemington","34-019-0001","AQS","13","119","23","56","36"
"06/22/2013","100","Ozone","Rutgers University","34-023-0011","AQS","11","100",".","52","33"
"06/23/2013","63","PM2.5","Jersey City Firehouse","34-017-1003","AQS","10","44",".","63","22"
"06/24/2013","126","Ozone","RIVERHEAD","36-103-0004","AQS","11","126",".","91","34"
"06/25/2013","151","Ozone","RIVERHEAD","36-103-0004","AQS","11","151",".","76","36"
"06/26/2013","93","Ozone","RIVERHEAD","36-103-0004","AQS","10","93",".","57","42"
"06/27/2013","97","Ozone","Rockland County","36-087-0005","AQS","11","97","25","70","44"
"06/28/2013","54","Ozone","Leonia","34-003-0006","AQS","11","54",".","51","39"
"06/29/2013","97","Ozone","Rutgers University","34-023-0011","AQS","11","97",".","60","27"
"06/30/2013","66","PM2.5","Jersey City Firehouse","34-017-1003","AQS","11","42",".","66","27"
"07/01/2013","51","PM2.5","Jersey City Firehouse","34-017-1003","AQS","10","29",".","51","35"
"07/02/2013","51","PM2.5","Toms River","34-029-2002","AQS","10","36",".","51","28"
"07/03/2013","48","PM2.5","MORRISANIA","36-005-0080","AQS","13","31",".","48","27"
"07/04/2013","50","PM2.5","Flemington","34-019-0001","AQS","11","37",".","50","18"
"07/05/2013","49","Ozone","Leonia","34-003-0006","AQS","11","49",".","47","23"
"07/06/2013","77","Ozone","BABYLON","36-103-0002","AQS","9","77",".","66","17"
"07/07/2013","74","Ozone","WHITE PLAINS","36-119-2004","AQS","8","74",".","63","13"
"07/08/2013","77","Ozone","RIVERHEAD","36-103-0004","AQS","8","77",".","44","20"
"07/09/2013","115","Ozone","WHITE PLAINS","36-119-2004","AQS","10","115","25","70","34"
"07/10/2013","71","Ozone","Leonia","34-003-0006","AQS","9","71",".","69","40"
"07/11/2013","80","Ozone","Monmouth University","34-025-0005","AQS","7","80",".","49","30"
"07/12/2013","48","PM2.5","PS 19","36-061-0128","AQS","9","38",".","48","38"
"07/13/2013","45","PM2.5","PS 19","36-061-0128","AQS","10","33",".","45","25"
"07/14/2013","53","PM2.5","Jersey City Firehouse","34-017-1003","AQS","10","43",".","53","23"
"07/15/2013","58","PM2.5","Newark Firehouse","34-013-0003","AQS","7","54","19","58","25"
"07/16/2013","147","Ozone","Monmouth University","34-025-0005","AQS","8","147",".","57","42"
"07/17/2013","151","Ozone","Bayonne","34-017-0006","AQS","10","151",".","67","48"
"07/18/2013","159","Ozone","HOLTSVILLE","36-103-0009","AQS","9","159",".","87","55"
"07/19/2013","133","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","11","133",".","95","31"
"07/20/2013","115","Ozone","RIVERHEAD","36-103-0004","AQS","10","115",".","84","32"
"07/21/2013","93","Ozone","Flemington","34-019-0001","AQS","10","93","15","61","35"
"07/22/2013","56","PM2.5","Rahway","34-039-2003","AQS","9","50",".","56","36"
"07/23/2013","71","Ozone","RIVERHEAD","36-103-0004","AQS","8","71",".","38","35"
"07/24/2013","60","PM2.5","DIVISION STREET","36-061-0134","AQS","7","48",".","60","32"
"07/25/2013","27","PM2.5","Rahway","34-039-2003","AQS","6","21",".","27","22"
"07/26/2013","61","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","8","61",".","35","34"
"07/27/2013","90","Ozone","MT NINHAM","36-079-0005","AQS","9","90","25","52","30"
"07/28/2013","45","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","9","45",".","36","25"
"07/29/2013","71","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","8","71",".","32","29"
"07/30/2013","50","Ozone","Monmouth University","34-025-0005","AQS","6","50",".","40","38"
"07/31/2013","54","Ozone","Monmouth University","34-025-0005","AQS","9","54",".","40","42"
"08/01/2013","55","PM2.5","Rahway","34-039-2003","AQS","11","51",".","55","47"
"08/02/2013","77","Ozone","Monmouth University","34-025-0005","AQS","8","77","15","70","32"
"08/03/2013","56","PM2.5","MORRISANIA","36-005-0080","AQS","9","42",".","56","30"
"08/04/2013","37","Ozone","RIVERHEAD","36-103-0004","AQS","8","37",".","32","19"
"08/05/2013","48","Ozone","Monmouth University","34-025-0005","AQS","5","48",".","24","34"
"08/06/2013","74","Ozone","Monmouth University","34-025-0005","AQS","7","74",".","43","34"
"08/07/2013","46","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","7","46",".","35","36"
"08/08/2013","54","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","38","13","54","36"
"08/09/2013","60","PM2.5","DIVISION STREET","36-061-0134","AQS","9","43",".","60","25"
"08/10/2013","45","Ozone","Monmouth University","34-025-0005","AQS","8","45",".","42","23"
"08/11/2013","54","Ozone","BABYLON","36-103-0002","AQS","7","54",".","33","24"
"08/12/2013","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","49",".","57","41"
"08/13/2013","57","PM2.5","MORRISANIA","36-005-0080","AQS","10","46",".","57","46"
"08/14/2013","32","Ozone","RIVERHEAD","36-103-0004","AQS","7","32","7","29","22"
"08/15/2013","40","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","7","40",".","26","38"
"08/16/2013","58","Ozone","Monmouth University","34-025-0005","AQS","9","58",".","43","47"
"08/17/2013","90","Ozone","Monmouth University","34-025-0005","AQS","8","90",".","55","42"
"08/18/2013","58","Ozone","Monmouth University","34-025-0005","AQS","9","58",".","54","46"
"08/19/2013","58","Ozone","RIVERHEAD","36-103-0004","AQS","7","58",".","52","36"
"08/20/2013","101","Ozone","RIVERHEAD","36-103-0004","AQS","10","101","23","67","54"
"08/21/2013","119","Ozone","Colliers Mills","34-029-0006","AQS","10","119",".","70","52"
"08/22/2013","58","PM2.5","Flemington","34-019-0001","AQS","10","44",".","58","42"
"08/23/2013","48","PM2.5","PS 19","36-061-0128","AQS","9","40",".","48","32"
"08/24/2013","50","Ozone","Rutgers University","34-023-0011","AQS","11","50",".","38","37"
"08/25/2013","58","Ozone","QUEENS COLLEGE 2","36-081-0124","AQS","10","58",".","37","34"
"08/26/2013","64","Ozone","Flemington","34-019-0001","AQS","8","64","22","56","27"
"08/27/2013","77","Ozone","Monmouth University","34-025-0005","AQS","8","77",".","54","44"
"08/28/2013","77","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","11","54",".","77","51"
"08/29/2013","62","PM2.5","Newark Firehouse","34-013-0003","AQS","11","49",".","62","42"
"08/30/2013","64","Ozone","Monmouth University","34-025-0005","AQS","10","64",".","56","26"
"08/31/2013","65","PM2.5","Rockland County","36-087-0005","AQS","11","58",".","65","22"
"09/01/2013","59","PM2.5","DIVISION STREET","36-061-0134","AQS","13","43","16","59","23"
"09/02/2013","59","PM2.5","Jersey City Firehouse","34-017-1003","AQS","10","39",".","59","32"
"09/03/2013","43","PM2.5","Toms River","34-029-2002","AQS","9","40",".","43","29"
"09/04/2013","58","PM2.5","New Brunswick","34-023-0006","AQS","8","44",".","58","27"
"09/05/2013","45","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","40",".","45","34"
"09/06/2013","47","NO2","QUEENS COLLEGE 2","36-081-0124","AQS","9","41",".","30","47"
"09/07/2013","61","Ozone","RIVERHEAD","36-103-0004","AQS","10","61","16","58","36"
"09/08/2013","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","47",".","52","26"
"09/09/2013","35","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","34",".","35","31"
"09/10/2013","80","Ozone","Flemington","34-019-0001","AQS","9","80",".","71","32"
"09/11/2013","143","Ozone","Rockland County","36-087-0005","AQS","11","143",".","90","55"
"09/12/2013","83","PM2.5","Intermediate School 143","36-061-0115","AQS","10","74",".","83","39"
"09/13/2013","40","Ozone","RIVERHEAD","36-103-0004","AQS","7","40","8","28","31"
"09/14/2013","21","Ozone","Monmouth University","34-025-0005","AQS","5","21",".","13","16"
"09/15/2013","37","Ozone","SUSAN WAGNER HS","36-085-0067","AQS","6","37","6","27","37"
"09/16/2013","35","Ozone","Chester","34-027-3001","AQS","6","35",".","34","30"
"09/17/2013","40","NO2","Newark Firehouse","34-013-0003","AQS","7","33",".","30","40"
"09/18/2013","43","Ozone","Chester","34-027-3001","AQS","8","43",".","38","40"
"09/19/2013","71","Ozone","RIVERHEAD","36-103-0004","AQS","10","71","23","61","44"
"09/20/2013","80","Ozone","Chester","34-027-3001","AQS","10","80",".","58","42"
"09/21/2013","44","Ozone","Flemington","34-019-0001","AQS","8","44",".","35","37"
"09/22/2013","39","Ozone","RIVERHEAD","36-103-0004","AQS","7","39",".","28","12"
"09/23/2013","28","Ozone","Flemington","34-019-0001","AQS","3","28",".","20","20"
"09/24/2013","36","Ozone","Chester","34-027-3001","AQS","8","36",".","20","29"
"09/25/2013","43","NO2","Elizabeth Lab","34-039-0004","AQS","10","32","11","34","43"
"09/26/2013","42","NO2","IS 52","36-005-0110","AQS","11","32",".","41","42"
"09/27/2013","33","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","30",".","33","30"
"09/28/2013","40","PM2.5","Elizabeth Mitchell Bldg","34-039-0006","AQS","9","37",".","40","32"
"09/29/2013","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","43",".","53","37"
"09/30/2013","56","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","45",".","56","48"
"10/01/2013","60","PM2.5","QUEENS COLLEGE 2","36-081-0124","AQS","8","46","24","60","49"
"10/02/2013","65","PM2.5","MASPETH LIBRARY","36-081-0120","AQS","8","54",".","65","42"
"10/03/2013","62","PM2.5","MORRISANIA","36-005-0080","AQS","10","46",".","62","56"
"10/04/2013","76","PM2.5","Jersey City Firehouse","34-017-1003","AQS","14","71",".","76","65"
"10/05/2013","63","PM2.5","Jersey City Firehouse","34-017-1003","AQS","11","46",".","63","38"
"10/06/2013","62","PM2.5","Flemington","34-019-0001","AQS","9","49",".","62","21"
"10/07/2013","38","PM2.5","Union City","34-017-2002","AQS","8","31","13","38","29"
"10/08/2013","37","NO2","Elizabeth Lab","34-039-0004","AQS","5","31",".","23","37"
"10/09/2013","35","NO2","Elizabeth Lab","34-039-0004","AQS","7","33",".","29","35"
"10/10/2013","45","PM2.5","PS 19","36-061-0128","AQS","6","26",".","45","31"
"10/11/2013","33","NO2","Elizabeth Lab","34-039-0004","AQS","7","31",".","29","33"
"10/12/2013","47","PM2.5","MORRISANIA","36-005-0080","AQS","5","40",".","47","26"
"10/13/2013","38","PM2.5","Chester","34-027-3001","AQS","6","36","16","38","21"
"10/14/2013","42","NO2","Newark Firehouse","34-013-0003","AQS","9","39",".","34","42"
"10/15/2013","46","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","41",".","46","44"
"10/16/2013","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","32",".","48","42"
"10/17/2013","53","PM2.5","MORRISANIA","36-005-0080","AQS","9","36",".","53","36"
"10/18/2013","33","Ozone","MILLBROOK","36-027-0007","AQS","5","33",".","22","25"
"10/19/2013","69","NO2","Newark Firehouse","34-013-0003","AQS","9","37","18","54","69"
"10/20/2013","34","Ozone","Chester","34-027-3001","AQS","7","34",".","29","30"
"10/21/2013","44","PM2.5","EISENHOWER PARK","36-059-0005","AQS","9","40",".","44","42"
"10/22/2013","55","PM2.5","Newark Firehouse","34-013-0003","AQS","8","37",".","55","53"
"10/23/2013","38","NO2","Elizabeth Lab","34-039-0004","AQS","10","29",".","36","38"
"10/24/2013","36","PM2.5","MORRISANIA","36-005-0080","AQS","5","28",".","36","26"
"10/25/2013","45","PM2.5","Intermediate School 143","36-061-0115","AQS","6","28","11","45","31"
"10/26/2013","38","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","38",".","38","32"
"10/27/2013","41","PM2.5","MORRISANIA","36-005-0080","AQS","6","29",".","41","27"
"10/28/2013","54","PM2.5","Toms River","34-029-2002","AQS","9","29",".","54","37"
"10/29/2013","45","PM2.5","MORRISANIA","36-005-0080","AQS","9","25",".","45","42"
"10/30/2013","65","PM2.5","MORRISANIA","36-005-0080","AQS","14","29",".","65","61"
"10/31/2013","80","PM2.5","Jersey City Firehouse","34-017-1003","AQS","16","45","27","80","54"
"11/01/2013","40","Ozone","Chester","34-027-3001","AQS","9","40",".","30","32"
"11/02/2013","45","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","10","35",".","45","38"
"11/03/2013","31","Ozone","Chester","34-027-3001","AQS","6","31",".","29","17"
