"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/30/2012","96","PM2.5","Elizabeth Lab","34-039-0004","AQS","17","31",".","96","66"
"12/01/2012","77","PM2.5","FRESHKILLS WEST","36-085-0111","AQS","11","31",".","77","37"
"12/02/2012","89","PM2.5","Elizabeth Lab","34-039-0004","AQS","18","34",".","89","42"
"12/03/2012","90","PM2.5","Jersey City Firehouse","34-017-1003","AQS","22","26",".","90","67"
"12/04/2012","91","PM2.5","Elizabeth Lab","34-039-0004","AQS","22","31",".","91","51"
"12/05/2012","38","PM2.5","DIVISION STREET","36-061-0134","AQS","13","33","15","38","37"
"12/06/2012","58","NO2","Elizabeth Lab","34-039-0004","AQS","13","31",".","56","58"
"12/07/2012","91","PM2.5","Jersey City Firehouse","34-017-1003","AQS","26","19",".","91","79"
"12/08/2012","80","PM2.5","DIVISION STREET","36-061-0134","AQS","25","11",".","80","52"
"12/09/2012","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","20",".","58","25"
"12/10/2012","76","PM2.5","PS 314","36-047-0052","AQS","23","26",".","76","46"
"12/11/2012","42","PM2.5","PS 314","36-047-0052","AQS","16","25","12","42","25"
"12/12/2012","60","PM2.5","PS 314","36-047-0052","AQS","9","27",".","60","37"
"12/13/2012","70","PM2.5","PS 314","36-047-0052","AQS","16","26",".","70","54"
"12/14/2012","83","PM2.5","JHS 126","36-047-0122","AQS","16","20",".","83","47"
"12/15/2012","75","PM2.5","Elizabeth Lab","34-039-0004","AQS","20","25",".","75","46"
"12/16/2012","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","18","32",".","53","35"
"12/17/2012","67","PM2.5","PS 19","36-061-0128","AQS","13","31","12","67","41"
"12/18/2012","59","PM2.5","PS 19","36-061-0128","AQS","11","27",".","59","35"
"12/19/2012","51","PM2.5","PS 19","36-061-0128","AQS","7","28",".","51","26"
"12/20/2012","49","PM2.5","PS 19","36-061-0128","AQS","13","33",".","49","44"
"12/21/2012","35","PM2.5","PS 19","36-061-0128","AQS","9","34",".","35","21"
"12/22/2012","43","PM2.5","PS 19","36-061-0128","AQS","7","33",".","43","17"
"12/23/2012","55","PM2.5","PS 19","36-061-0128","AQS","13","32","12","55","39"
"12/24/2012","60","PM2.5","RICHMOND POST OFFICE","36-085-0055","AQS","15","32",".","60","39"
"12/25/2012","62","PM2.5","CCNY","36-061-0135","AQS","13","28",".","62","34"
"12/26/2012","45","PM2.5","Paterson","34-031-0005","AQS","8","32",".","45","44"
"12/27/2012","43","PM2.5","PS 19","36-061-0128","AQS","6","30",".","43","25"
"12/28/2012","48","PM2.5","MASPETH LIBRARY","36-081-0120","AQS","7","31",".","48","33"
"12/29/2012","69","PM2.5","PS 19","36-061-0128","AQS","9","26","16","69","40"
"12/30/2012","53","PM2.5","PS 19","36-061-0128","AQS","6","37",".","53","16"
"12/31/2012","57","PM2.5","PS 19","36-061-0128","AQS","9","33",".","57","35"
