"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/28/2017","44","PM2.5","Flemington","34-019-0001","AQS","10","44","19","44","39"
"10/29/2017","40","Ozone","RIVERHEAD","36-103-0004","AQS","6","40",".","23","21"
"10/30/2017","36","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","30",".","36","26"
"10/31/2017","40","NO2","Fort Lee Near Road","34-003-0010","AQS","9","29","12","38","40"
"11/01/2017","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","13","35",".","58","42"
"11/02/2017","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","35",".","48","39"
"11/03/2017","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","33","14","52","34"
"11/04/2017","42","NO2","Fort Lee Near Road","34-003-0010","AQS","7","29",".","29","42"
"11/05/2017","40","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28",".","40","27"
"11/06/2017","41","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","30","13","41","25"
"11/07/2017","39","PM2.5","Jersey City Firehouse","34-017-1003","AQS","5","22",".","39","29"
"11/08/2017","41","NO2","Fort Lee Near Road","34-003-0010","AQS","7","25",".","39","41"
"11/09/2017","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","32","14","48","38"
"11/10/2017","36","Ozone","VALLEY CENTRAL HIGH SCHOOL","36-071-5001","AQS","7","36",".","27","24"
"11/11/2017","65","NO2","Fort Lee Near Road","34-003-0010","AQS","8","33",".","51","65"
"11/12/2017","68","PM2.5","Rutgers University","34-023-0011","AQS","14","32","18","68","46"
"11/13/2017","80","PM2.5","Elizabeth Lab","34-039-0004","AQS","11","23",".","80","42"
"11/14/2017","62","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28",".","62","34"
"11/15/2017","91","NO2","Fort Lee Near Road","34-003-0010","AQS","8","35","14","62","91"
"11/16/2017","39","NO2","PFIZER LAB SITE","36-005-0133","AQS","6","33",".","28","39"
"11/17/2017","35","Ozone","MT NINHAM","36-079-0005","AQS","5","35",".","25","35"
"11/18/2017","52","PM2.5","Paterson","34-031-0005","AQS","11","36","15","52","51"
"11/19/2017","36","Ozone","BABYLON","36-103-0002","AQS","7","36",".","33","23"
"11/20/2017","33","PM2.5","Rutgers University","34-023-0011","AQS","5","33",".","33","29"
"11/21/2017","55","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","34","18","55","45"
"11/22/2017","65","NO2","Elizabeth Lab","34-039-0004","AQS","18","29",".","57","65"
"11/23/2017","39","PM2.5","HOLTSVILLE","36-103-0009","AQS","6","32",".","39","32"
"11/24/2017","63","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","29","14","63","40"
"11/25/2017","66","PM2.5","Flemington","34-019-0001","AQS","10","34",".","66","42"
"11/26/2017","31","PM2.5","HOLTSVILLE","36-103-0009","AQS","9","31",".","31","30"
"11/27/2017","44","PM2.5","Flemington","34-019-0001","AQS","5","32","12","44","38"
"11/28/2017","52","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","36",".","52","44"
"11/29/2017","43","PM2.5","Jersey City Firehouse","34-017-1003","AQS","7","34",".","43","37"
"11/30/2017","68","PM2.5","PS 19","36-061-0128","AQS","9","28","20","68","46"
"12/01/2017","49","PM2.5","Fort Lee Near Road","34-003-0010","AQS","8","27",".","49","37"
"12/02/2017","62","PM2.5","PS 19","36-061-0128","AQS","15","24",".","62","50"
"12/03/2017","97","PM2.5","PS 19","36-061-0128","AQS","13","21","25","97","39"
"12/04/2017","101","PM2.5","Elizabeth Lab","34-039-0004","AQS","20","31",".","101","69"
"12/05/2017","50","PM2.5","Fort Lee Near Road","34-003-0010","AQS","6","35",".","50","43"
"12/06/2017","55","PM2.5","DIVISION STREET","36-061-0134","AQS","5","31","6","55","32"
"12/07/2017","52","PM2.5","PS 19","36-061-0128","AQS","7","32",".","52","37"
"12/08/2017","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","6","25",".","48","32"
"12/09/2017","54","PM2.5","Jersey City Firehouse","34-017-1003","AQS","6","25","16","54","30"
"12/10/2017","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","25",".","58","31"
"12/11/2017","58","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","26",".","58","55"
"12/12/2017","53","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","32","15","53","39"
"12/13/2017","36","PM2.5","Elizabeth Lab","34-039-0004","AQS","5","33",".","36","27"
"12/14/2017","48","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","35",".","48","45"
"12/15/2017","91","NO2","Fort Lee Near Road","34-003-0010","AQS","11","31","19","53","91"
"12/16/2017","80","PM2.5","PS 19","36-061-0128","AQS","6","31",".","80","31"
"12/17/2017","57","PM2.5","Elizabeth Lab","34-039-0004","AQS","9","32",".","57","41"
"12/18/2017","74","PM2.5","Elizabeth Lab","34-039-0004","AQS","10","23","29","74","66"
"12/19/2017","69","PM2.5","Elizabeth Lab","34-039-0004","AQS","7","29",".","69","54"
"12/20/2017","41","PM2.5","Intermediate School 143","36-061-0115","AQS","7","34",".","41","34"
"12/21/2017","67","NO2","Fort Lee Near Road","34-003-0010","AQS","6","29","13","44","67"
"12/22/2017","76","NO2","Fort Lee Near Road","34-003-0010","AQS","16","23",".","66","76"
"12/23/2017","68","PM2.5","Elizabeth Lab","34-039-0004","AQS","18","25",".","68","40"
"12/24/2017","35","PM2.5","CCNY","36-061-0135","AQS","10","32","6","35","20"
"12/25/2017","44","PM2.5","Intermediate School 143","36-061-0115","AQS","8","32",".","44","21"
"12/26/2017","44","PM2.5","HOLTSVILLE","36-103-0009","AQS","7","34",".","44","35"
"12/27/2017","53","PM2.5","Intermediate School 143","36-061-0115","AQS","7","36","13","53","31"
"12/28/2017","60","NO2","Fort Lee Near Road","34-003-0010","AQS","6","36",".","41","60"
"12/29/2017","50","PM2.5","Intermediate School 143","36-061-0115","AQS","6","34",".","50","34"
"12/30/2017","64","PM2.5","Elizabeth Lab","34-039-0004","AQS","8","28","17","64","42"
"12/31/2017","45","PM2.5","Intermediate School 143","36-061-0115","AQS","7","36",".","45","23"
