"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"08/14/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","24"
"08/15/2017","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"08/16/2017","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"08/17/2017","50","PM2.5","DUNKIRK","36-013-0006","AQS","44","50"
"08/18/2017","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/19/2017","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"08/20/2017","45","Ozone","DUNKIRK","36-013-0006","AQS","45","33"
"08/21/2017","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/22/2017","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/23/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","18"
"08/24/2017","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"08/25/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"08/26/2017","41","Ozone","DUNKIRK","36-013-0006","AQS","41","25"
"08/27/2017","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"08/28/2017","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/29/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","30"
"08/30/2017","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/31/2017","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"09/01/2017","33","Ozone","DUNKIRK","36-013-0006","AQS","33","11"
"09/02/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"09/03/2017","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"09/04/2017","45","PM2.5","DUNKIRK","36-013-0006","AQS","44","45"
"09/05/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"09/06/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"09/07/2017","27","Ozone","DUNKIRK","36-013-0006","AQS","27","10"
"09/08/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/09/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/10/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","13"
"09/11/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/12/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/13/2017","41","Ozone","DUNKIRK","36-013-0006","AQS","41","23"
"09/14/2017","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"09/15/2017","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"09/16/2017","42","PM2.5","DUNKIRK","36-013-0006","AQS","38","42"
"09/17/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/18/2017","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/19/2017","42","PM2.5","DUNKIRK","36-013-0006","AQS","37","42"
"09/20/2017","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"09/21/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"09/22/2017","49","Ozone","DUNKIRK","36-013-0006","AQS","49","42"
"09/23/2017","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"09/24/2017","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"09/25/2017","56","PM2.5","DUNKIRK","36-013-0006","AQS","45","56"
"09/26/2017","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"09/27/2017","87","Ozone","DUNKIRK","36-013-0006","AQS","87","."
"09/28/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","7"
"09/29/2017","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"09/30/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/01/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","15"
"10/02/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"10/03/2017","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"10/04/2017","44","Ozone","DUNKIRK","36-013-0006","AQS","44","29"
"10/05/2017","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"10/06/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/07/2017","44","Ozone","DUNKIRK","36-013-0006","AQS","44","38"
"10/08/2017","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/09/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"10/10/2017","42","Ozone","DUNKIRK","36-013-0006","AQS","42","30"
"10/11/2017","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"10/12/2017","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"10/13/2017","25","Ozone","DUNKIRK","36-013-0006","AQS","25","20"
"10/14/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/15/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/16/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","8"
"10/17/2017","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"10/18/2017","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"10/19/2017","50","Ozone","DUNKIRK","36-013-0006","AQS","50","34"
"10/20/2017","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"10/21/2017","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"10/22/2017","49","Ozone","DUNKIRK","36-013-0006","AQS","49","32"
"10/23/2017","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"10/24/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"10/25/2017","21","Ozone","DUNKIRK","36-013-0006","AQS","21","11"
"10/26/2017","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"10/27/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"10/28/2017","23","Ozone","DUNKIRK","36-013-0006","AQS","23","16"
"10/29/2017","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/30/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/31/2017","21","Ozone","DUNKIRK","36-013-0006","AQS","21","15"
"11/01/2017","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"11/02/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/03/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","10"
"11/04/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/05/2017","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"11/06/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","10"
"11/07/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"11/08/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/09/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","22"
"11/10/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"11/11/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/12/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","23"
"11/13/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"11/14/2017","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"11/15/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","24"
"11/16/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/17/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"11/18/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","19"
"11/19/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/20/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/21/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","20"
"11/22/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/23/2017","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/24/2017","37","PM2.5","DUNKIRK","36-013-0006","AQS","32","37"
"11/25/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/26/2017","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"11/27/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","16"
"11/28/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"11/29/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/30/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","30"
"12/01/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/02/2017","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"12/03/2017","71","PM2.5","DUNKIRK","36-013-0006","AQS","21","71"
"12/04/2017","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/05/2017","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"12/06/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","15"
"12/07/2017","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"12/08/2017","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"12/09/2017","33","PM2.5","DUNKIRK","36-013-0006","AQS","29","33"
"12/10/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/11/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/12/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","20"
"12/13/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"12/14/2017","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"12/15/2017","31","Ozone","DUNKIRK","36-013-0006","AQS","31","19"
"12/16/2017","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"12/17/2017","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/18/2017","48","PM2.5","DUNKIRK","36-013-0006","AQS","24","48"
"12/19/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"12/20/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"12/21/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","10"
"12/22/2017","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"12/23/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"12/24/2017","34","Ozone","DUNKIRK","36-013-0006","AQS","34","21"
"12/25/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"12/26/2017","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"12/27/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","11"
"12/28/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"12/29/2017","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/30/2017","35","Ozone","DUNKIRK","36-013-0006","AQS","35","33"
"12/31/2017","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
