"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/28/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","14"
"03/29/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"03/30/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"03/31/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","12"
"04/01/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"04/02/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"04/03/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","11"
"04/04/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"04/05/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"04/06/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","23"
"04/07/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"04/08/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"04/09/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","13"
"04/10/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"04/11/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"04/12/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","27"
"04/13/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"04/14/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/15/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","19"
"04/16/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"04/17/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"04/18/2020","47","Ozone","DUNKIRK","36-013-0006","AQS","47","34"
"04/19/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/20/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"04/21/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","13"
"04/22/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/23/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"04/24/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","29"
"04/25/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"04/26/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"04/27/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","16"
"04/28/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/29/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"04/30/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","9"
"05/01/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"05/02/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"05/03/2020","54","Ozone","DUNKIRK","36-013-0006","AQS","54","33"
"05/04/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"05/05/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"05/06/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","12"
"05/07/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"05/08/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"05/09/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","6"
"05/10/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/11/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"05/12/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","20"
"05/13/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"05/14/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/15/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"05/16/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"05/17/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"05/18/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","20"
"05/19/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"05/20/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/21/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","13"
"05/22/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"05/23/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"05/24/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","24"
"05/25/2020","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"05/26/2020","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"05/27/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","20"
"05/28/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"05/29/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"05/30/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","17"
"05/31/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"06/01/2020","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"06/02/2020","90","Ozone","DUNKIRK","36-013-0006","AQS","90","27"
"06/03/2020","64","Ozone","DUNKIRK","36-013-0006","AQS","64","."
"06/04/2020","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"06/05/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","36"
"06/06/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"06/07/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"06/08/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","28"
"06/09/2020","80","Ozone","DUNKIRK","36-013-0006","AQS","80","."
"06/10/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"06/11/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","20"
"06/12/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"06/13/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"06/14/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","12"
"06/15/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"06/16/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/17/2020","64","Ozone","DUNKIRK","36-013-0006","AQS","64","30"
"06/18/2020","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"06/19/2020","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"06/20/2020","48","Ozone","DUNKIRK","36-013-0006","AQS","48","29"
"06/21/2020","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"06/22/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/23/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","30"
"06/24/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"06/25/2020","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"06/26/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","22"
"06/27/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/28/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"06/29/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"06/30/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/01/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"07/02/2020","45","Ozone","DUNKIRK","36-013-0006","AQS","45","37"
"07/03/2020","84","Ozone","DUNKIRK","36-013-0006","AQS","84","."
"07/04/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/05/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","42"
"07/06/2020","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"07/07/2020","93","Ozone","DUNKIRK","36-013-0006","AQS","93","."
"07/08/2020","71","Ozone","DUNKIRK","36-013-0006","AQS","71","44"
"07/09/2020","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"07/10/2020","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"07/11/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","31"
"07/12/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/13/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/14/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","17"
"07/15/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/16/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/17/2020","48","Ozone","DUNKIRK","36-013-0006","AQS","48","33"
"07/18/2020","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"07/20/2020","25","PM2.5","DUNKIRK","36-013-0006","AQS",".","25"
"07/22/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"07/23/2020","45","Ozone","DUNKIRK","36-013-0006","AQS","45","34"
"07/24/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/25/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"07/26/2020","54","Ozone","DUNKIRK","36-013-0006","AQS","54","35"
"07/27/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/28/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/29/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","24"
"07/30/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"07/31/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/01/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","26"
"08/02/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"08/03/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"08/04/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","23"
"08/05/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"08/06/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"08/07/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","20"
"08/08/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/09/2020","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"08/10/2020","48","PM2.5","DUNKIRK","36-013-0006","AQS","47","48"
"08/11/2020","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/12/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"08/13/2020","45","Ozone","DUNKIRK","36-013-0006","AQS","45","27"
"08/14/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/15/2020","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/16/2020","40","PM2.5","DUNKIRK","36-013-0006","AQS","38","40"
"08/17/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"08/18/2020","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"08/19/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","10"
"08/20/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"08/21/2020","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"08/22/2020","64","Ozone","DUNKIRK","36-013-0006","AQS","64","34"
"08/23/2020","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"08/24/2020","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/25/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","37"
"08/26/2020","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"08/27/2020","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"08/28/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","25"
"08/29/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/30/2020","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"08/31/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","15"
"09/01/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"09/02/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/03/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","19"
"09/04/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"09/05/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"09/06/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","23"
"09/07/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/08/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/09/2020","35","PM2.5","DUNKIRK","36-013-0006","AQS","30","35"
"09/10/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"09/11/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"09/12/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","19"
"09/13/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"09/14/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"09/15/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","11"
"09/16/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"09/17/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"09/18/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","7"
"09/19/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"09/20/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/21/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","17"
"09/22/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"09/23/2020","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"09/24/2020","58","Ozone","DUNKIRK","36-013-0006","AQS","58","53"
"09/25/2020","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"09/26/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"09/27/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","27"
"09/28/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/29/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"09/30/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/01/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/02/2020","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"10/03/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","13"
"10/04/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"10/05/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/06/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","17"
"10/07/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"10/08/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/09/2020","44","Ozone","DUNKIRK","36-013-0006","AQS","44","18"
"10/10/2020","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"10/11/2020","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"10/12/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","7"
"10/13/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/14/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"10/15/2020","38","Ozone","DUNKIRK","36-013-0006","AQS","38","12"
"10/16/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/17/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"10/18/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","18"
"10/19/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/20/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/21/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","20"
"10/22/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/23/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"10/24/2020","21","Ozone","DUNKIRK","36-013-0006","AQS","21","8"
"10/25/2020","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"10/26/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/27/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","10"
"10/28/2020","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
"10/29/2020","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"10/30/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","13"
"10/31/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"11/01/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"11/02/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","8"
"11/03/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/04/2020","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"11/05/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","27"
"11/06/2020","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"11/07/2020","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"11/08/2020","52","PM2.5","DUNKIRK","36-013-0006","AQS","51","52"
"11/09/2020","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"11/10/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/11/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","12"
"11/12/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/13/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/14/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","18"
"11/15/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/16/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/17/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","9"
"11/18/2020","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"11/19/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"11/20/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","30"
"11/21/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/22/2020","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"11/23/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/24/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"11/25/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/26/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","16"
"11/27/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/28/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"11/29/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","20"
"12/01/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/02/2020","37","Ozone","DUNKIRK","36-013-0006","AQS","37","8"
"12/03/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"12/04/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/05/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","20"
"12/06/2020","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"12/07/2020","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/08/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","12"
"12/09/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"12/10/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"12/11/2020","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"12/12/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"12/13/2020","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"12/14/2020","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/15/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/16/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/17/2020","28","Ozone","DUNKIRK","36-013-0006","AQS","28","18"
"12/18/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"12/19/2020","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"12/20/2020","24","Ozone","DUNKIRK","36-013-0006","AQS","24","19"
"12/21/2020","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"12/22/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/23/2020","29","Ozone","DUNKIRK","36-013-0006","AQS","29","18"
"12/24/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/25/2020","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"12/26/2020","24","PM2.5","DUNKIRK","36-013-0006","AQS","22","24"
"12/27/2020","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/28/2020","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"12/29/2020","34","Ozone","DUNKIRK","36-013-0006","AQS","34","11"
