"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/21/2011","36","Ozone","WESTFIELD","36-013-0011","AQS","36","."
"03/22/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","19"
"03/23/2011","37","Ozone","WESTFIELD","36-013-0011","AQS","37","."
"03/24/2011","39","Ozone","WESTFIELD","36-013-0011","AQS","39","."
"03/25/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","16"
"03/26/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"03/27/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","."
"03/28/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","12"
"03/29/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"03/30/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"03/31/2011","37","Ozone","DUNKIRK","36-013-0006","AQS","37","28"
"04/01/2011","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"04/02/2011","58","Ozone","WESTFIELD","36-013-0011","AQS","58","."
"04/03/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","36"
"04/04/2011","39","Ozone","WESTFIELD","36-013-0011","AQS","39","."
"04/05/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","."
"04/06/2011","37","Ozone","WESTFIELD","36-013-0011","AQS","37","23"
"04/07/2011","45","Ozone","WESTFIELD","36-013-0011","AQS","45","."
"04/08/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","."
"04/09/2011","51","Ozone","DUNKIRK","36-013-0006","AQS","51","14"
"04/10/2011","45","Ozone","WESTFIELD","36-013-0011","AQS","45","."
"04/11/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","."
"04/12/2011","50","Ozone","DUNKIRK","36-013-0006","AQS","50","13"
"04/13/2011","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"04/14/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"04/15/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","18"
"04/16/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"04/17/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/18/2011","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"04/19/2011","30","Ozone","WESTFIELD","36-013-0011","AQS","30","."
"04/20/2011","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"04/21/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","18"
"04/22/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/23/2011","50","Ozone","WESTFIELD","36-013-0011","AQS","50","."
"04/24/2011","38","Ozone","WESTFIELD","36-013-0011","AQS","38","31"
"04/25/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"04/26/2011","47","Ozone","WESTFIELD","36-013-0011","AQS","47","."
"04/27/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","29"
"04/28/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/29/2011","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"04/30/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","23"
"05/01/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"05/02/2011","38","Ozone","WESTFIELD","36-013-0011","AQS","38","."
"05/03/2011","35","Ozone","WESTFIELD","36-013-0011","AQS","35","10"
"05/04/2011","32","Ozone","WESTFIELD","36-013-0011","AQS","32","."
"05/05/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","."
"05/06/2011","51","Ozone","WESTFIELD","36-013-0011","AQS","51","26"
"05/07/2011","45","Ozone","WESTFIELD","36-013-0011","AQS","45","."
"05/08/2011","40","Ozone","WESTFIELD","36-013-0011","AQS","40","."
"05/09/2011","41","Ozone","WESTFIELD","36-013-0011","AQS","41","13"
"05/10/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"05/11/2011","58","Ozone","WESTFIELD","36-013-0011","AQS","58","."
"05/12/2011","58","Ozone","WESTFIELD","36-013-0011","AQS","58","48"
"05/13/2011","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"05/14/2011","35","Ozone","WESTFIELD","36-013-0011","AQS","35","."
"05/15/2011","32","Ozone","DUNKIRK","36-013-0006","AQS","32","4"
"05/16/2011","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"05/17/2011","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"05/18/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","11"
"05/19/2011","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"05/20/2011","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"05/21/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","23"
"05/22/2011","64","Ozone","WESTFIELD","36-013-0011","AQS","64","."
"05/23/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","."
"05/24/2011","46","Ozone","WESTFIELD","36-013-0011","AQS","46","20"
"05/25/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/26/2011","64","Ozone","WESTFIELD","36-013-0011","AQS","64","."
"05/27/2011","39","Ozone","WESTFIELD","36-013-0011","AQS","39","13"
"05/28/2011","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"05/29/2011","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"05/30/2011","67","Ozone","DUNKIRK","36-013-0006","AQS","67","55"
"05/31/2011","97","Ozone","DUNKIRK","36-013-0006","AQS","97","."
"06/01/2011","71","Ozone","WESTFIELD","36-013-0011","AQS","71","."
"06/02/2011","45","Ozone","DUNKIRK","36-013-0006","AQS","45","9"
"06/03/2011","50","Ozone","WESTFIELD","36-013-0011","AQS","50","."
"06/04/2011","51","Ozone","WESTFIELD","36-013-0011","AQS","51","."
"06/05/2011","58","Ozone","DUNKIRK","36-013-0006","AQS","58","51"
"06/06/2011","64","Ozone","DUNKIRK","36-013-0006","AQS","64","."
"06/07/2011","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"06/08/2011","159","Ozone","DUNKIRK","36-013-0006","AQS","159","74"
"06/09/2011","90","Ozone","DUNKIRK","36-013-0006","AQS","90","."
"06/10/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"06/11/2011","54","Ozone","WESTFIELD","36-013-0011","AQS","54","53"
"06/12/2011","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"06/13/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","."
"06/14/2011","38","Ozone","WESTFIELD","36-013-0011","AQS","38","10"
"06/15/2011","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"06/16/2011","35","Ozone","WESTFIELD","36-013-0011","AQS","35","."
"06/17/2011","74","Ozone","DUNKIRK","36-013-0006","AQS","74","49"
"06/18/2011","64","Ozone","DUNKIRK","36-013-0006","AQS","64","."
"06/19/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"06/20/2011","74","Ozone","WESTFIELD","36-013-0011","AQS","74","59"
"06/21/2011","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"06/22/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","."
"06/23/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","26"
"06/24/2011","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"06/25/2011","30","Ozone","WESTFIELD","36-013-0011","AQS","30","."
"06/26/2011","26","PM2.5","WESTFIELD","36-013-0011","AQS","25","26"
"06/27/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"06/28/2011","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"06/29/2011","36","Ozone","DUNKIRK","36-013-0006","AQS","36","14"
"06/30/2011","48","Ozone","WESTFIELD","36-013-0011","AQS","48","."
"07/01/2011","47","Ozone","WESTFIELD","36-013-0011","AQS","47","."
"07/02/2011","64","Ozone","DUNKIRK","36-013-0006","AQS","64","46"
"07/03/2011","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"07/04/2011","43","Ozone","WESTFIELD","36-013-0011","AQS","43","."
"07/05/2011","54","Ozone","WESTFIELD","36-013-0011","AQS","54","40"
"07/06/2011","126","Ozone","DUNKIRK","36-013-0006","AQS","126","."
"07/07/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"07/08/2011","54","PM2.5","WESTFIELD","36-013-0011","AQS","51","54"
"07/09/2011","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"07/10/2011","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"07/11/2011","108","Ozone","WESTFIELD","36-013-0011","AQS","108","66"
"07/12/2011","80","Ozone","DUNKIRK","36-013-0006","AQS","80","."
"07/13/2011","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"07/14/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","19"
"07/15/2011","105","Ozone","WESTFIELD","36-013-0011","AQS","105","."
"07/16/2011","119","Ozone","DUNKIRK","36-013-0006","AQS","119","."
"07/17/2011","77","Ozone","WESTFIELD","36-013-0011","AQS","77","71"
"07/18/2011","100","Ozone","WESTFIELD","36-013-0011","AQS","100","."
"07/19/2011","71","Ozone","WESTFIELD","36-013-0011","AQS","71","."
"07/20/2011","80","Ozone","WESTFIELD","36-013-0011","AQS","80","58"
"07/21/2011","129","Ozone","WESTFIELD","36-013-0011","AQS","129","."
"07/22/2011","97","Ozone","WESTFIELD","36-013-0011","AQS","97","."
"07/23/2011","100","Ozone","WESTFIELD","36-013-0011","AQS","100","53"
"07/24/2011","64","Ozone","WESTFIELD","36-013-0011","AQS","64","."
"07/25/2011","47","Ozone","WESTFIELD","36-013-0011","AQS","47","."
"07/26/2011","43","Ozone","WESTFIELD","36-013-0011","AQS","43","26"
"07/27/2011","31","Ozone","WESTFIELD","36-013-0011","AQS","31","."
"07/28/2011","50","Ozone","WESTFIELD","36-013-0011","AQS","50","."
"07/29/2011","51","PM2.5","WESTFIELD","36-013-0011","AQS","49","51"
"07/30/2011","43","Ozone","WESTFIELD","36-013-0011","AQS","43","."
"07/31/2011","87","Ozone","WESTFIELD","36-013-0011","AQS","87","."
"08/01/2011","74","Ozone","WESTFIELD","36-013-0011","AQS","74","51"
"08/02/2011","48","Ozone","WESTFIELD","36-013-0011","AQS","48","."
"08/03/2011","45","Ozone","WESTFIELD","36-013-0011","AQS","45","."
"08/04/2011","49","Ozone","WESTFIELD","36-013-0011","AQS","49","42"
"08/05/2011","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/06/2011","49","Ozone","WESTFIELD","36-013-0011","AQS","49","."
"08/07/2011","70","PM2.5","WESTFIELD","36-013-0011","AQS","61","70"
"08/08/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","."
"08/09/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/10/2011","32","Ozone","DUNKIRK","36-013-0006","AQS","32","17"
"08/11/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","."
"08/12/2011","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/13/2011","93","Ozone","DUNKIRK","36-013-0006","AQS","93","53"
"08/14/2011","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/15/2011","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"08/16/2011","39","Ozone","DUNKIRK","36-013-0006","AQS","39","25"
"08/17/2011","74","Ozone","DUNKIRK","36-013-0006","AQS","74","."
"08/18/2011","97","Ozone","WESTFIELD","36-013-0011","AQS","97","."
"08/19/2011","77","Ozone","DUNKIRK","36-013-0006","AQS","77","63"
"08/20/2011","61","Ozone","WESTFIELD","36-013-0011","AQS","61","."
"08/21/2011","40","Ozone","WESTFIELD","36-013-0011","AQS","40","."
"08/22/2011","29","Ozone","DUNKIRK","36-013-0006","AQS","29","18"
"08/23/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/24/2011","61","Ozone","WESTFIELD","36-013-0011","AQS","61","."
"08/25/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","14"
"08/26/2011","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"08/27/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"08/28/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","21"
"08/29/2011","29","Ozone","WESTFIELD","36-013-0011","AQS","29","."
"08/30/2011","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"08/31/2011","52","PM2.5","WESTFIELD","36-013-0011","AQS","44","52"
"09/01/2011","54","Ozone","WESTFIELD","36-013-0011","AQS","54","."
"09/02/2011","71","Ozone","WESTFIELD","36-013-0011","AQS","71","."
"09/03/2011","88","PM2.5","WESTFIELD","36-013-0011","AQS","80","88"
"09/04/2011","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"09/05/2011","25","Ozone","WESTFIELD","36-013-0011","AQS","25","."
"09/06/2011","17","Ozone","DUNKIRK","36-013-0006","AQS","17","9"
"09/07/2011","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"09/08/2011","30","Ozone","WESTFIELD","36-013-0011","AQS","30","."
"09/09/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","20"
"09/10/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/11/2011","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"09/12/2011","54","PM2.5","WESTFIELD","36-013-0011","AQS","44","54"
"09/13/2011","67","Ozone","WESTFIELD","36-013-0011","AQS","67","."
"09/14/2011","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"09/15/2011","28","Ozone","DUNKIRK","36-013-0006","AQS","28","8"
"09/16/2011","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"09/17/2011","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"09/18/2011","33","Ozone","DUNKIRK","36-013-0006","AQS","33","17"
"09/19/2011","31","Ozone","WESTFIELD","36-013-0011","AQS","31","."
"09/20/2011","37","Ozone","WESTFIELD","36-013-0011","AQS","37","."
"09/21/2011","41","PM2.5","WESTFIELD","36-013-0011","AQS","39","41"
"09/22/2011","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/23/2011","28","Ozone","WESTFIELD","36-013-0011","AQS","28","."
"09/24/2011","42","Ozone","DUNKIRK","36-013-0006","AQS","42","29"
"09/25/2011","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/26/2011","33","Ozone","WESTFIELD","36-013-0011","AQS","33","."
"09/27/2011","41","Ozone","DUNKIRK","36-013-0006","AQS","41","37"
"09/28/2011","36","Ozone","WESTFIELD","36-013-0011","AQS","36","."
"09/29/2011","32","Ozone","WESTFIELD","36-013-0011","AQS","32","."
"09/30/2011","31","Ozone","WESTFIELD","36-013-0011","AQS","31","16"
"10/01/2011","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/02/2011","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"10/03/2011","23","Ozone","DUNKIRK","36-013-0006","AQS","23","15"
"10/04/2011","26","Ozone","WESTFIELD","36-013-0011","AQS","26","."
"10/05/2011","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"10/06/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","11"
"10/07/2011","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"10/08/2011","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"10/09/2011","49","Ozone","DUNKIRK","36-013-0006","AQS","49","48"
"10/10/2011","41","Ozone","WESTFIELD","36-013-0011","AQS","41","."
"10/11/2011","45","Ozone","WESTFIELD","36-013-0011","AQS","45","."
"10/12/2011","35","Ozone","DUNKIRK","36-013-0006","AQS","35","28"
"10/13/2011","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
"10/14/2011","28","Ozone","WESTFIELD","36-013-0011","AQS","28","."
"10/15/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","10"
"10/16/2011","32","Ozone","WESTFIELD","36-013-0011","AQS","32","."
"10/17/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","."
"10/18/2011","29","Ozone","DUNKIRK","36-013-0006","AQS","29","17"
"10/19/2011","29","Ozone","WESTFIELD","36-013-0011","AQS","29","."
"10/20/2011","23","Ozone","WESTFIELD","36-013-0011","AQS","23","."
"10/21/2011","25","Ozone","DUNKIRK","36-013-0006","AQS","25","10"
"10/22/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/23/2011","40","Ozone","WESTFIELD","36-013-0011","AQS","40","."
"10/24/2011","34","Ozone","DUNKIRK","36-013-0006","AQS","34","32"
"10/25/2011","33","Ozone","WESTFIELD","36-013-0011","AQS","33","."
"10/26/2011","35","Ozone","WESTFIELD","36-013-0011","AQS","35","."
"10/27/2011","23","Ozone","DUNKIRK","36-013-0006","AQS","23","8"
"10/28/2011","23","Ozone","WESTFIELD","36-013-0011","AQS","23","."
"10/29/2011","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"10/30/2011","28","Ozone","WESTFIELD","36-013-0011","AQS","28","17"
"10/31/2011","29","Ozone","WESTFIELD","36-013-0011","AQS","29","."
"11/01/2011","33","Ozone","WESTFIELD","36-013-0011","AQS","33","."
"11/02/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","33"
"11/03/2011","41","Ozone","WESTFIELD","36-013-0011","AQS","41","."
"11/04/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/05/2011","31","Ozone","WESTFIELD","36-013-0011","AQS","31","7"
"11/06/2011","37","Ozone","WESTFIELD","36-013-0011","AQS","37","."
"11/07/2011","37","Ozone","WESTFIELD","36-013-0011","AQS","37","."
"11/08/2011","44","Ozone","WESTFIELD","36-013-0011","AQS","44","34"
"11/09/2011","40","Ozone","WESTFIELD","36-013-0011","AQS","40","."
"11/10/2011","30","Ozone","WESTFIELD","36-013-0011","AQS","30","."
"11/11/2011","28","Ozone","DUNKIRK","36-013-0006","AQS","28","13"
"11/12/2011","42","Ozone","WESTFIELD","36-013-0011","AQS","42","."
"11/13/2011","40","Ozone","WESTFIELD","36-013-0011","AQS","40","."
"11/14/2011","34","Ozone","DUNKIRK","36-013-0006","AQS","34","21"
"11/15/2011","32","Ozone","WESTFIELD","36-013-0011","AQS","32","."
"11/16/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/17/2011","30","Ozone","WESTFIELD","36-013-0011","AQS","30","15"
"11/18/2011","29","Ozone","WESTFIELD","36-013-0011","AQS","29","."
"11/19/2011","38","Ozone","WESTFIELD","36-013-0011","AQS","38","."
"11/20/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","25"
"11/21/2011","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"11/22/2011","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"11/23/2011","26","Ozone","WESTFIELD","36-013-0011","AQS","26","8"
"11/24/2011","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"11/25/2011","36","Ozone","WESTFIELD","36-013-0011","AQS","36","."
"11/26/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","26"
"11/27/2011","31","Ozone","WESTFIELD","36-013-0011","AQS","31","."
"11/28/2011","15","Ozone","DUNKIRK","36-013-0006","AQS","15","."
"11/29/2011","17","Ozone","WESTFIELD","36-013-0011","AQS","17","12"
"11/30/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/01/2011","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"12/02/2011","33","PM2.5","WESTFIELD","36-013-0011","AQS","26","33"
"12/03/2011","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"12/04/2011","34","Ozone","WESTFIELD","36-013-0011","AQS","34","."
"12/05/2011","24","Ozone","WESTFIELD","36-013-0011","AQS","24","21"
"12/06/2011","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"12/07/2011","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"12/08/2011","28","Ozone","DUNKIRK","36-013-0006","AQS","28","24"
"12/09/2011","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/10/2011","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/11/2011","33","Ozone","WESTFIELD","36-013-0011","AQS","33","."
"12/12/2011","26","Ozone","WESTFIELD","36-013-0011","AQS","26","."
"12/13/2011","24","Ozone","WESTFIELD","36-013-0011","AQS","24","."
"12/14/2011","54","PM2.5","WESTFIELD","36-013-0011","AQS","24","54"
"12/15/2011","29","Ozone","WESTFIELD","36-013-0011","AQS","29","."
"12/16/2011","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"12/17/2011","32","Ozone","WESTFIELD","36-013-0011","AQS","32","6"
"12/18/2011","27","Ozone","WESTFIELD","36-013-0011","AQS","27","."
"12/19/2011","27","Ozone","WESTFIELD","36-013-0011","AQS","27","."
"12/20/2011","24","Ozone","DUNKIRK","36-013-0006","AQS","24","13"
"12/21/2011","27","Ozone","WESTFIELD","36-013-0011","AQS","27","."
"12/22/2011","18","Ozone","WESTFIELD","36-013-0011","AQS","18","."
"12/23/2011","30","Ozone","DUNKIRK","36-013-0006","AQS","30","24"
"12/24/2011","28","Ozone","WESTFIELD","36-013-0011","AQS","28","."
"12/25/2011","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"12/26/2011","29","Ozone","DUNKIRK","36-013-0006","AQS","29","11"
"12/27/2011","24","Ozone","WESTFIELD","36-013-0011","AQS","24","."
