"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"03/10/2015","58","PM2.5","DUNKIRK","36-013-0006","AQS","42","58"
"03/11/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"03/12/2015","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"03/13/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","20"
"03/14/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"03/15/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"03/16/2015","51","PM2.5","DUNKIRK","36-013-0006","AQS","36","51"
"03/17/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"03/18/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"03/19/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","22"
"03/20/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"03/21/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"03/22/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","16"
"03/23/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"03/24/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"03/25/2015","55","PM2.5","DUNKIRK","36-013-0006","AQS","33","55"
"03/26/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"03/27/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"03/28/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","12"
"03/29/2015","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"03/31/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","19"
"04/01/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/02/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/03/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","25"
"04/04/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"04/05/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"04/06/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/07/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/08/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"04/09/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","19"
"04/10/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/11/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/12/2015","64","Ozone","DUNKIRK","36-013-0006","AQS","64","36"
"04/13/2015","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"04/14/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/15/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","20"
"04/16/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"04/17/2015","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"04/18/2015","74","Ozone","DUNKIRK","36-013-0006","AQS","74","54"
"04/19/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"04/20/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"04/21/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","15"
"04/22/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"04/23/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"04/24/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","11"
"04/25/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"04/26/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"04/27/2015","27","Ozone","DUNKIRK","36-013-0006","AQS","27","17"
"04/28/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"04/29/2015","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"04/30/2015","55","PM2.5","DUNKIRK","36-013-0006","AQS","34","55"
"05/01/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/02/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"05/03/2015","112","Ozone","DUNKIRK","36-013-0006","AQS","112","46"
"05/04/2015","80","Ozone","DUNKIRK","36-013-0006","AQS","80","."
"05/05/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"05/06/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","40"
"05/07/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"05/08/2015","126","Ozone","DUNKIRK","36-013-0006","AQS","126","."
"05/09/2015","100","Ozone","DUNKIRK","36-013-0006","AQS","100","69"
"05/10/2015","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"05/11/2015","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"05/12/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","20"
"05/13/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"05/14/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/15/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","35"
"05/16/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","."
"05/17/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"05/18/2015","38","PM2.5","DUNKIRK","36-013-0006","AQS",".","38"
"05/19/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"05/20/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/21/2015","64","Ozone","DUNKIRK","36-013-0006","AQS","64","18"
"05/22/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/23/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"05/24/2015","101","Ozone","DUNKIRK","36-013-0006","AQS","101","50"
"05/25/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"05/26/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"05/27/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","28"
"05/28/2015","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"05/29/2015","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"05/30/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","45"
"05/31/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"06/01/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"06/02/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","14"
"06/03/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/04/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"06/05/2015","58","Ozone","DUNKIRK","36-013-0006","AQS","58","38"
"06/06/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"06/07/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"06/08/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","29"
"06/09/2015","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"06/10/2015","87","Ozone","DUNKIRK","36-013-0006","AQS","87","."
"06/11/2015","50","PM2.5","DUNKIRK","36-013-0006","AQS","38","50"
"06/12/2015","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"06/13/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/14/2015","39","PM2.5","DUNKIRK","36-013-0006","AQS","33","39"
"06/15/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/16/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/17/2015","31","PM2.5","DUNKIRK","36-013-0006","AQS","29","31"
"06/18/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"06/19/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"06/20/2015","40","PM2.5","DUNKIRK","36-013-0006","AQS","27","40"
"06/21/2015","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"06/22/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/23/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"06/24/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"06/25/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"06/26/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","27"
"06/27/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"06/28/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"06/29/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","21"
"06/30/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"07/01/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"07/02/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","34"
"07/03/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/04/2015","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"07/05/2015","80","Ozone","DUNKIRK","36-013-0006","AQS","80","57"
"07/06/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"07/07/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/08/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","28"
"07/09/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"07/10/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"07/11/2015","58","Ozone","DUNKIRK","36-013-0006","AQS","58","49"
"07/12/2015","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"07/13/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"07/14/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","28"
"07/15/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"07/16/2015","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"07/17/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","36"
"07/18/2015","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"07/19/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"07/20/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","30"
"07/21/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"07/22/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"07/23/2015","67","Ozone","DUNKIRK","36-013-0006","AQS","67","28"
"07/24/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/25/2015","77","Ozone","DUNKIRK","36-013-0006","AQS","77","."
"07/26/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","40"
"07/28/2015","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"07/29/2015","84","Ozone","DUNKIRK","36-013-0006","AQS","84","58"
"07/30/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"07/31/2015","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/01/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","19"
"08/02/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/03/2015","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"08/04/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","33"
"08/05/2015","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"08/06/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"08/07/2015","32","PM2.5","DUNKIRK","36-013-0006","AQS","31","32"
"08/08/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"08/09/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/10/2015","42","Ozone","DUNKIRK","36-013-0006","AQS","42","34"
"08/11/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"08/12/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"08/13/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","21"
"08/14/2015","50","Ozone","DUNKIRK","36-013-0006","AQS","50","."
"08/15/2015","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"08/16/2015","64","Ozone","DUNKIRK","36-013-0006","AQS","64","32"
"08/17/2015","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"08/18/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"08/19/2015","49","PM2.5","DUNKIRK","36-013-0006","AQS","41","49"
"08/20/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/21/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"08/22/2015","43","Ozone","DUNKIRK","36-013-0006","AQS","43","16"
"08/23/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"08/24/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/25/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","13"
"08/26/2015","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"08/27/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"08/28/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","18"
"08/29/2015","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"08/30/2015","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/31/2015","62","PM2.5","DUNKIRK","36-013-0006","AQS","58","62"
"09/01/2015","77","Ozone","DUNKIRK","36-013-0006","AQS","77","."
"09/02/2015","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"09/03/2015","68","PM2.5","DUNKIRK","36-013-0006","AQS","49","68"
"09/04/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/05/2015","77","Ozone","DUNKIRK","36-013-0006","AQS","77","."
"09/06/2015","62","PM2.5","DUNKIRK","36-013-0006","AQS","61","62"
"09/07/2015","77","Ozone","DUNKIRK","36-013-0006","AQS","77","."
"09/08/2015","84","Ozone","DUNKIRK","36-013-0006","AQS","84","."
"09/09/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","35"
"09/10/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/11/2015","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"09/12/2015","24","Ozone","DUNKIRK","36-013-0006","AQS","24","8"
"09/13/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"09/14/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"09/15/2015","74","Ozone","DUNKIRK","36-013-0006","AQS","74","30"
"09/16/2015","112","Ozone","DUNKIRK","36-013-0006","AQS","112","."
"09/17/2015","101","Ozone","DUNKIRK","36-013-0006","AQS","101","."
"09/18/2015","74","Ozone","DUNKIRK","36-013-0006","AQS","74","44"
"09/19/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"09/20/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"09/21/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/22/2015","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/23/2015","58","Ozone","DUNKIRK","36-013-0006","AQS","58","."
"09/24/2015","48","Ozone","DUNKIRK","36-013-0006","AQS","48","34"
"09/25/2015","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"09/26/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/27/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","18"
"09/28/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"09/29/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/30/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","8"
"10/01/2015","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"10/02/2015","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"10/03/2015","20","Ozone","DUNKIRK","36-013-0006","AQS","20","8"
"10/04/2015","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"10/05/2015","17","Ozone","DUNKIRK","36-013-0006","AQS","17","."
"10/06/2015","26","PM2.5","DUNKIRK","36-013-0006","AQS","20","26"
"10/07/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"10/08/2015","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"10/09/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","30"
"10/10/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"10/11/2015","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"10/12/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","20"
"10/13/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/15/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"10/16/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"10/17/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"10/18/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","5"
"10/19/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"10/20/2015","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"10/21/2015","45","Ozone","DUNKIRK","36-013-0006","AQS","45","38"
"10/22/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"10/23/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"10/24/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","22"
"10/25/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/26/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"10/27/2015","23","Ozone","DUNKIRK","36-013-0006","AQS","23","18"
"10/28/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/29/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/30/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","8"
"10/31/2015","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/01/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"11/02/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","17"
"11/03/2015","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"11/04/2015","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"11/05/2015","55","PM2.5","DUNKIRK","36-013-0006","AQS","36","55"
"11/06/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/07/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/08/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","11"
"11/09/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/10/2015","16","Ozone","DUNKIRK","36-013-0006","AQS","16","."
"11/11/2015","45","PM2.5","DUNKIRK","36-013-0006","AQS","34","45"
"11/12/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/13/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/14/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","7"
"11/15/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"11/16/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/17/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","31"
"11/18/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/19/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/20/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/21/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/22/2015","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"11/23/2015","36","Ozone","DUNKIRK","36-013-0006","AQS","36","11"
"11/24/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/25/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/26/2015","38","Ozone","DUNKIRK","36-013-0006","AQS","38","23"
"11/27/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"11/28/2015","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
"11/29/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","18"
"11/30/2015","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"12/01/2015","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
"12/02/2015","29","PM2.5","DUNKIRK","36-013-0006","AQS","17","29"
"12/03/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/04/2015","21","Ozone","DUNKIRK","36-013-0006","AQS","21","."
"12/05/2015","38","PM2.5","DUNKIRK","36-013-0006","AQS","24","38"
"12/06/2015","15","Ozone","DUNKIRK","36-013-0006","AQS","15","."
"12/07/2015","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"12/08/2015","61","PM2.5","DUNKIRK","36-013-0006","AQS","19","61"
"12/09/2015","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"12/10/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/11/2015","34","Ozone","DUNKIRK","36-013-0006","AQS","34","23"
"12/12/2015","13","Ozone","DUNKIRK","36-013-0006","AQS","13","."
"12/13/2015","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"12/14/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/15/2015","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"12/16/2015","16","Ozone","DUNKIRK","36-013-0006","AQS","16","."
"12/17/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","9"
"12/18/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/19/2015","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/20/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","13"
"12/21/2015","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/22/2015","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"12/23/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","14"
"12/24/2015","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"12/25/2015","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"12/26/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","15"
"12/27/2015","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/28/2015","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/29/2015","27","Ozone","DUNKIRK","36-013-0006","AQS","27","7"
"12/30/2015","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
