"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"01/01/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"01/02/2014","31","Ozone","DUNKIRK","36-013-0006","AQS","31","14"
"01/03/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"01/04/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"01/05/2014","30","PM2.5","DUNKIRK","36-013-0006","AQS","28","30"
"01/06/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"01/07/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"01/08/2014","34","PM2.5","DUNKIRK","36-013-0006","AQS","27","34"
"01/09/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"01/10/2014","24","Ozone","DUNKIRK","36-013-0006","AQS","24","."
"01/11/2014","22","Ozone","DUNKIRK","36-013-0006","AQS","22","16"
"01/12/2014","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"01/13/2014","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"01/14/2014","53","PM2.5","DUNKIRK","36-013-0006","AQS","23","53"
"01/15/2014","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"01/16/2014","22","Ozone","DUNKIRK","36-013-0006","AQS","22","."
"01/17/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","25"
"01/18/2014","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"01/19/2014","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"01/20/2014","35","Ozone","DUNKIRK","36-013-0006","AQS","35","28"
"01/21/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"01/22/2014","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"01/23/2014","47","PM2.5","DUNKIRK","36-013-0006","AQS","31","47"
"01/24/2014","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"01/25/2014","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"01/26/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"01/27/2014","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"01/28/2014","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"01/29/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"01/30/2014","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"01/31/2014","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"02/01/2014","61","PM2.5","DUNKIRK","36-013-0006","AQS","30","61"
"02/02/2014","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"02/03/2014","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"02/04/2014","54","PM2.5","DUNKIRK","36-013-0006","AQS","32","54"
"02/05/2014","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"02/06/2014","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"02/07/2014","43","PM2.5","DUNKIRK","36-013-0006","AQS","31","43"
"02/08/2014","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"02/09/2014","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"02/10/2014","63","PM2.5","DUNKIRK","36-013-0006","AQS","45","63"
"02/11/2014","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"02/12/2014","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"02/13/2014","55","PM2.5","DUNKIRK","36-013-0006","AQS","30","55"
"02/14/2014","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
