"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM25"
"05/31/2013","61","Ozone","DUNKIRK","36-013-0006","AQS","61","43"
"06/01/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"06/02/2013","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"06/03/2013","40","Ozone","DUNKIRK","36-013-0006","AQS","40","11"
"06/04/2013","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"06/05/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/06/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","24"
"06/07/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"06/08/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"06/09/2013","47","Ozone","DUNKIRK","36-013-0006","AQS","47","33"
"06/10/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/11/2013","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"06/12/2013","43","Ozone","DUNKIRK","36-013-0006","AQS","43","24"
"06/13/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"06/14/2013","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"06/15/2013","51","Ozone","DUNKIRK","36-013-0006","AQS","51","46"
"06/16/2013","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"06/17/2013","54","Ozone","DUNKIRK","36-013-0006","AQS","54","."
"06/18/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","23"
"06/19/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"06/20/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"06/21/2013","84","Ozone","DUNKIRK","36-013-0006","AQS","84","38"
"06/22/2013","100","Ozone","DUNKIRK","36-013-0006","AQS","100","."
"06/23/2013","84","Ozone","DUNKIRK","36-013-0006","AQS","84","."
"06/24/2013","67","Ozone","DUNKIRK","36-013-0006","AQS","67","62"
"06/25/2013","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"06/26/2013","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"06/27/2013","44","PM2.5","DUNKIRK","36-013-0006","AQS","32","44"
"06/28/2013","39","Ozone","DUNKIRK","36-013-0006","AQS","39","."
"06/29/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"06/30/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","28"
"07/01/2013","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"07/02/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"07/03/2013","49","PM2.5","DUNKIRK","36-013-0006","AQS","41","49"
"07/04/2013","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"07/05/2013","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"07/06/2013","43","Ozone","DUNKIRK","36-013-0006","AQS","43","35"
"07/07/2013","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/08/2013","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"07/09/2013","55","PM2.5","DUNKIRK","36-013-0006","AQS","42","55"
"07/10/2013","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"07/11/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"07/12/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"07/13/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/14/2013","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"07/15/2013","49","Ozone","DUNKIRK","36-013-0006","AQS","49","."
"07/16/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/17/2013","71","Ozone","DUNKIRK","36-013-0006","AQS","71","."
"07/18/2013","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"07/19/2013","61","Ozone","DUNKIRK","36-013-0006","AQS","61","."
"07/20/2013","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"07/21/2013","38","Ozone","DUNKIRK","36-013-0006","AQS","38","31"
"07/22/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"07/23/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"07/24/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","10"
"07/25/2013","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"07/26/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"07/27/2013","48","PM2.5","DUNKIRK","36-013-0006","AQS","38","48"
"07/28/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"07/29/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"07/30/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","15"
"07/31/2013","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/01/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/02/2013","45","PM2.5","DUNKIRK","36-013-0006","AQS","40","45"
"08/03/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"08/04/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"08/05/2013","33","Ozone","DUNKIRK","36-013-0006","AQS","33","22"
"08/06/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","."
"08/07/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"08/08/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"08/09/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"08/10/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"08/11/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","17"
"08/12/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"08/13/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"08/14/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","20"
"08/15/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"08/16/2013","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/17/2013","50","PM2.5","DUNKIRK","36-013-0006","AQS","42","50"
"08/18/2013","77","Ozone","DUNKIRK","36-013-0006","AQS","77","."
"08/19/2013","51","Ozone","DUNKIRK","36-013-0006","AQS","51","."
"08/20/2013","77","Ozone","DUNKIRK","36-013-0006","AQS","77","61"
"08/21/2013","67","Ozone","DUNKIRK","36-013-0006","AQS","67","."
"08/22/2013","48","Ozone","DUNKIRK","36-013-0006","AQS","48","."
"08/23/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","31"
"08/24/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"08/25/2013","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"08/26/2013","64","Ozone","DUNKIRK","36-013-0006","AQS","64","56"
"08/27/2013","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"08/28/2013","47","Ozone","DUNKIRK","36-013-0006","AQS","47","."
"08/29/2013","46","Ozone","DUNKIRK","36-013-0006","AQS","46","."
"08/30/2013","45","Ozone","DUNKIRK","36-013-0006","AQS","45","."
"08/31/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/01/2013","52","PM2.5","DUNKIRK","36-013-0006","AQS","32","52"
"09/02/2013","33","Ozone","DUNKIRK","36-013-0006","AQS","33","."
"09/03/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"09/04/2013","44","Ozone","DUNKIRK","36-013-0006","AQS","44","23"
"09/05/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/06/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"09/07/2013","33","Ozone","DUNKIRK","36-013-0006","AQS","33","27"
"09/08/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"09/09/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/10/2013","119","Ozone","DUNKIRK","36-013-0006","AQS","119","73"
"09/11/2013","80","Ozone","DUNKIRK","36-013-0006","AQS","80","."
"09/12/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"09/13/2013","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"09/14/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"09/15/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/16/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"09/17/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"09/18/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"09/19/2013","48","PM2.5","DUNKIRK","36-013-0006","AQS","44","48"
"09/20/2013","42","Ozone","DUNKIRK","36-013-0006","AQS","42","."
"09/21/2013","40","Ozone","DUNKIRK","36-013-0006","AQS","40","."
"09/22/2013","22","Ozone","DUNKIRK","36-013-0006","AQS","22","10"
"09/23/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"09/24/2013","37","Ozone","DUNKIRK","36-013-0006","AQS","37","."
"09/25/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","20"
"09/26/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"09/27/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"09/28/2013","43","Ozone","DUNKIRK","36-013-0006","AQS","43","33"
"09/29/2013","41","Ozone","DUNKIRK","36-013-0006","AQS","41","."
"09/30/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/01/2013","51","PM2.5","DUNKIRK","36-013-0006","AQS",".","51"
"10/04/2013","52","PM2.5","DUNKIRK","36-013-0006","AQS",".","52"
"10/08/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"10/09/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"10/10/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","15"
"10/11/2013","34","Ozone","DUNKIRK","36-013-0006","AQS","34","."
"10/12/2013","38","Ozone","DUNKIRK","36-013-0006","AQS","38","."
"10/13/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","24"
"10/14/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/15/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/16/2013","41","PM2.5","DUNKIRK","36-013-0006","AQS","26","41"
"10/17/2013","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/18/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"10/19/2013","31","PM2.5","DUNKIRK","36-013-0006","AQS","30","31"
"10/20/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"10/21/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/22/2013","15","PM2.5","DUNKIRK","36-013-0006","AQS",".","15"
"10/23/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/24/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/25/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","7"
"10/26/2013","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"10/27/2013","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"10/28/2013","22","Ozone","DUNKIRK","36-013-0006","AQS","22","14"
"10/29/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"10/30/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"10/31/2013","42","PM2.5","DUNKIRK","36-013-0006","AQS","33","42"
"11/01/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/02/2013","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"11/03/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","9"
"11/04/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/05/2013","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"11/06/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","20"
"11/07/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/08/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/09/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","25"
"11/10/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/11/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/12/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","7"
"11/13/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/14/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"11/15/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","28"
"11/16/2013","35","Ozone","DUNKIRK","36-013-0006","AQS","35","."
"11/17/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/18/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","18"
"11/19/2013","36","Ozone","DUNKIRK","36-013-0006","AQS","36","."
"11/20/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"11/21/2013","24","PM2.5","DUNKIRK","36-013-0006","AQS","24","24"
"11/22/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","."
"11/23/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"11/24/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","12"
"11/25/2013","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"11/26/2013","25","Ozone","DUNKIRK","36-013-0006","AQS","25","."
"11/27/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","25"
"11/28/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"11/29/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"11/30/2013","31","PM2.5","DUNKIRK","36-013-0006","AQS","26","31"
"12/01/2013","19","Ozone","DUNKIRK","36-013-0006","AQS","19","."
"12/02/2013","17","Ozone","DUNKIRK","36-013-0006","AQS","17","."
"12/03/2013","51","PM2.5","DUNKIRK","36-013-0006","AQS","19","51"
"12/04/2013","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"12/05/2013","23","Ozone","DUNKIRK","36-013-0006","AQS","23","."
"12/06/2013","29","Ozone","DUNKIRK","36-013-0006","AQS","29","28"
"12/07/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/08/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/09/2013","25","Ozone","DUNKIRK","36-013-0006","AQS","25","23"
"12/10/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/11/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/12/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","22"
"12/13/2013","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"12/14/2013","27","Ozone","DUNKIRK","36-013-0006","AQS","27","."
"12/15/2013","35","PM2.5","DUNKIRK","36-013-0006","AQS","30","35"
"12/16/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/17/2013","20","Ozone","DUNKIRK","36-013-0006","AQS","20","."
"12/18/2013","46","PM2.5","DUNKIRK","36-013-0006","AQS","25","46"
"12/19/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/21/2013","20","PM2.5","DUNKIRK","36-013-0006","AQS",".","20"
"12/23/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/24/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/25/2013","26","Ozone","DUNKIRK","36-013-0006","AQS","26","."
"12/26/2013","31","Ozone","DUNKIRK","36-013-0006","AQS","31","."
"12/27/2013","50","PM2.5","DUNKIRK","36-013-0006","AQS","26","50"
"12/28/2013","28","Ozone","DUNKIRK","36-013-0006","AQS","28","."
"12/29/2013","30","Ozone","DUNKIRK","36-013-0006","AQS","30","."
"12/30/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
"12/31/2013","32","Ozone","DUNKIRK","36-013-0006","AQS","32","."
